tick_id,day,project_id,owner,reshape_event,reshape_reason,old_target,new_target,dignity_preserved,material_substitution,public_explanation
27,2,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
28,2,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
29,2,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
30,2,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
31,2,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
32,2,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
33,2,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
34,2,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
35,2,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
36,3,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
37,3,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
38,3,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
39,3,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
40,3,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
41,3,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
42,3,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
43,3,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
44,3,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
45,3,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
46,3,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
47,3,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
48,3,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
49,3,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
50,3,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
51,3,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
52,3,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
53,3,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
54,4,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
55,4,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
56,4,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
57,4,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
58,4,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
59,4,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
60,4,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
61,4,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
62,4,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
63,4,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
64,4,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
65,4,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
66,4,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
67,4,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
68,4,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
69,4,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
70,4,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
71,4,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
72,5,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
73,5,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
74,5,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
75,5,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
76,5,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
77,5,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
78,5,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
79,5,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
80,5,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
81,5,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
82,5,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
83,5,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
84,5,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
85,5,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
86,5,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
87,5,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
88,5,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
89,5,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
90,6,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
91,6,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
92,6,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
93,6,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
94,6,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
95,6,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
96,6,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
97,6,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
98,6,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
99,6,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
100,6,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
101,6,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
102,6,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
103,6,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
104,6,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
105,6,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
106,6,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
107,6,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
108,7,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
109,7,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
110,7,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
111,7,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
112,7,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
113,7,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
114,7,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
115,7,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
116,7,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
117,7,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
118,7,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
119,7,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
120,7,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
121,7,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
122,7,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
123,7,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
124,7,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
125,7,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
126,8,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
127,8,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
128,8,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
129,8,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
130,8,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
131,8,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
132,8,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
133,8,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
134,8,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
135,8,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
136,8,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
137,8,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
138,8,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
139,8,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
140,8,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
141,8,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
142,8,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
143,8,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
144,9,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
145,9,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
146,9,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
147,9,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
148,9,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
149,9,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
150,9,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
151,9,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
152,9,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
153,9,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
154,9,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
155,9,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
156,9,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
157,9,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
158,9,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
159,9,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
160,9,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
161,9,west_bridge_repair,Ari,false,none,1.0,1.0,true,none,none
162,10,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
163,10,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
164,10,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
165,10,west_bridge_repair,Ari,true,scheduled obligation review,1.0,0.86,true,shorter handrail route,Ari posts a smaller plan because scheduled obligation review; work remains theirs.
166,10,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
167,10,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
168,10,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
169,10,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
170,10,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
171,10,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
172,10,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
173,10,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
174,10,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
175,10,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
176,10,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
177,10,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
178,10,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
179,10,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
180,11,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
181,11,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
182,11,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
183,11,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
184,11,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
185,11,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
186,11,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
187,11,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
188,11,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
189,11,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
190,11,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
191,11,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
192,11,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
193,11,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
194,11,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
195,11,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
196,11,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
197,11,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
198,12,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
199,12,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
200,12,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
201,12,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
202,12,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
203,12,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
204,12,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
205,12,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
206,12,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
207,12,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
208,12,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
209,12,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
210,12,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
211,12,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
212,12,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
213,12,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
214,12,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
215,12,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
216,13,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
217,13,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
218,13,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
219,13,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
220,13,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
221,13,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
222,13,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
223,13,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
224,13,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
225,13,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
226,13,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
227,13,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
228,13,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
229,13,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
230,13,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
231,13,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
232,13,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
233,13,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
234,14,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
235,14,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
236,14,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
237,14,herb_roof_garden,Fay,false,none,1.0,1.0,true,none,none
238,14,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
239,14,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
240,14,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
241,14,herb_roof_garden,Fay,true,material shortage,1.0,0.845,true,three-row herb tray,Fay posts a smaller plan because material shortage; work remains theirs.
242,14,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
243,14,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
244,14,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
245,14,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
246,14,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
247,14,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
248,14,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
249,14,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
250,14,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
251,14,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
252,15,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
253,15,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
254,15,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
255,15,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
256,15,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
257,15,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
258,15,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
259,15,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
260,15,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
261,15,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
262,15,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
263,15,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
264,15,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
265,15,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
266,15,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
267,15,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
268,15,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
269,15,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
270,16,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
271,16,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
272,16,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
273,16,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
274,16,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
275,16,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
276,16,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
277,16,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
278,16,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
279,16,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
280,16,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
281,16,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
282,16,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
283,16,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
284,16,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
285,16,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
286,16,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
287,16,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
288,17,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
289,17,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
290,17,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
291,17,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
292,17,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
293,17,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
294,17,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
295,17,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
296,17,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
297,17,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
298,17,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
299,17,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
300,17,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
301,17,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
302,17,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
303,17,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
304,17,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
305,17,north_lantern_relay,Milo,false,none,1.0,1.0,true,none,none
306,18,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
307,18,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
308,18,north_lantern_relay,Milo,true,scheduled obligation review,1.0,0.83,true,split dusk relay,Milo posts a smaller plan because scheduled obligation review; work remains theirs.
309,18,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
310,18,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
311,18,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
312,18,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
313,18,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
314,18,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
315,18,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
316,18,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
317,18,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
318,18,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
319,18,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
320,18,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
321,18,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
322,18,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
323,18,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
324,19,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
325,19,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
326,19,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
327,19,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
328,19,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
329,19,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
330,19,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
331,19,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
332,19,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
333,19,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
334,19,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
335,19,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
336,19,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
337,19,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
338,19,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
339,19,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
340,19,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
341,19,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
342,20,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
343,20,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
344,20,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
345,20,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
346,20,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
347,20,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
348,20,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
349,20,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
350,20,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
351,20,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
352,20,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
353,20,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
354,20,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
355,20,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
356,20,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
357,20,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
358,20,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
359,20,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
360,21,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
361,21,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
362,21,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
363,21,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
364,21,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
365,21,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
366,21,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
367,21,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
368,21,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
369,21,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
370,21,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
371,21,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
372,21,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
373,21,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
374,21,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
375,21,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
376,21,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
377,21,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
378,22,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
379,22,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
380,22,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
381,22,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
382,22,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
383,22,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
384,22,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
385,22,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
386,22,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
387,22,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
388,22,archive_weather_log,Nia,false,none,1.0,1.0,true,none,none
389,22,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
390,22,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
391,22,north_lantern_relay,Milo,false,none,0.83,0.83,true,none,none
392,22,archive_weather_log,Nia,true,scheduled obligation review,1.0,0.815,true,public stub index,Nia posts a smaller plan because scheduled obligation review; work remains theirs.
393,22,west_bridge_repair,Ari,false,none,0.86,0.86,true,none,none
394,22,herb_roof_garden,Fay,false,none,0.845,0.845,true,none,none
