tick,day,agent,lineage,trust,boundary_pressure,fatigue,comfort,social_safety,willingness_to_approach,visible_behavior,recovery_path_active,welfare_note
20,2,Melo,Marketline,0.718,0.238,0.346,0.72152,0.76436,0.6216,turns toward avatar and offers public task,True,"reputation_repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
21,3,Ori,Orchardline,0.652,0.366,0.295,0.68964,0.71416,0.56578,"faces avatar briefly, keeps routine moving",True,"memory_inspection changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
22,3,Vonn,Rainline,0.733,0.316,0.305,0.71362,0.7415,0.60956,turns toward avatar and offers public task,True,"care_support changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
23,3,Sova,Hearthline,0.727,0.155,0.249,0.75692,0.79218,0.65796,turns toward avatar and offers public task,True,"language_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
24,3,Keth,Routeline,0.716,0.218,0.301,0.73276,0.77048,0.63094,turns toward avatar and offers public task,True,"technology_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
25,3,Melo,Marketline,0.744,0.228,0.291,0.7372,0.7712,0.63978,turns toward avatar and offers public task,True,"fatigue_recovery changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
26,3,Nari,Ledgerline,0.672,0.331,0.273,0.70446,0.72816,0.58538,"faces avatar briefly, keeps routine moving",True,"boundary_wound changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
27,3,Ori,Orchardline,0.707,0.306,0.275,0.71594,0.74106,0.60548,turns toward avatar and offers public task,True,"repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
28,3,Vonn,Rainline,0.757,0.306,0.319,0.7179,0.74806,0.62008,turns toward avatar and offers public task,True,"schedule_participation changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
29,3,Sova,Hearthline,0.749,0.143,0.257,0.76224,0.7991,0.66888,turns toward avatar and offers public task,True,"technology_access changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
30,3,Keth,Routeline,0.754,0.198,0.295,0.74496,0.7822,0.65158,turns toward avatar and offers public task,True,"reputation_repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
31,4,Nari,Ledgerline,0.688,0.327,0.273,0.70822,0.73168,0.59258,"faces avatar briefly, keeps routine moving",True,"memory_inspection changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
32,4,Ori,Orchardline,0.739,0.291,0.23,0.7322,0.75034,0.62634,turns toward avatar and offers public task,True,"care_support changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
33,4,Vonn,Rainline,0.777,0.3,0.319,0.72282,0.75278,0.62936,turns toward avatar and offers public task,True,"language_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
34,4,Sova,Hearthline,0.767,0.139,0.261,0.76572,0.8029,0.67644,turns toward avatar and offers public task,True,"technology_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
35,4,Keth,Routeline,0.78,0.188,0.24,0.76064,0.78904,0.66976,turns toward avatar and offers public task,True,"fatigue_recovery changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
36,4,Melo,Marketline,0.694,0.298,0.321,0.708,0.7418,0.59818,"faces avatar briefly, keeps routine moving",True,"boundary_wound changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
37,4,Nari,Ledgerline,0.743,0.267,0.253,0.73452,0.75858,0.63228,turns toward avatar and offers public task,True,"repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
38,4,Ori,Orchardline,0.763,0.281,0.244,0.73648,0.7569,0.63686,turns toward avatar and offers public task,True,"schedule_participation changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
39,4,Vonn,Rainline,0.799,0.288,0.327,0.72814,0.7597,0.64028,turns toward avatar and offers public task,True,"technology_access changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
40,4,Sova,Hearthline,0.805,0.119,0.255,0.77792,0.81462,0.69708,turns toward avatar and offers public task,True,"reputation_repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
41,5,Melo,Marketline,0.71,0.294,0.321,0.71176,0.74532,0.60538,turns toward avatar and offers public task,True,"memory_inspection changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
42,5,Nari,Ledgerline,0.775,0.252,0.208,0.75078,0.76786,0.65314,turns toward avatar and offers public task,True,"care_support changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
43,5,Ori,Orchardline,0.783,0.275,0.244,0.7414,0.76162,0.64614,turns toward avatar and offers public task,True,"language_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
44,5,Vonn,Rainline,0.817,0.284,0.331,0.73162,0.7635,0.64784,turns toward avatar and offers public task,True,"technology_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
45,5,Sova,Hearthline,0.831,0.109,0.2,0.7936,0.82146,0.71526,turns toward avatar and offers public task,True,"fatigue_recovery changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
46,5,Keth,Routeline,0.73,0.258,0.27,0.73144,0.75964,0.62816,turns toward avatar and offers public task,True,"boundary_wound changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
47,5,Melo,Marketline,0.765,0.234,0.301,0.73806,0.77222,0.64508,turns toward avatar and offers public task,True,"repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
48,5,Nari,Ledgerline,0.799,0.242,0.222,0.75506,0.77442,0.66366,turns toward avatar and offers public task,True,"schedule_participation changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
49,5,Ori,Orchardline,0.805,0.263,0.252,0.74672,0.76854,0.65706,turns toward avatar and offers public task,True,"technology_access changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
50,5,Vonn,Rainline,0.855,0.264,0.325,0.74382,0.77522,0.66848,turns toward avatar and offers public task,True,"reputation_repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
51,6,Keth,Routeline,0.746,0.254,0.27,0.7352,0.76316,0.63536,turns toward avatar and offers public task,True,"memory_inspection changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
52,6,Melo,Marketline,0.797,0.219,0.256,0.75432,0.7815,0.66594,turns toward avatar and offers public task,True,"care_support changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
53,6,Nari,Ledgerline,0.819,0.236,0.222,0.75998,0.77914,0.67294,turns toward avatar and offers public task,True,"language_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
54,6,Ori,Orchardline,0.823,0.259,0.256,0.7502,0.77234,0.66462,turns toward avatar and offers public task,True,"technology_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
55,6,Vonn,Rainline,0.881,0.254,0.27,0.7595,0.78206,0.68666,turns toward avatar and offers public task,True,"fatigue_recovery changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
56,6,Sova,Hearthline,0.781,0.179,0.23,0.7644,0.79206,0.67366,turns toward avatar and offers public task,True,"boundary_wound changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
57,6,Keth,Routeline,0.801,0.194,0.25,0.7615,0.79006,0.67506,turns toward avatar and offers public task,True,"repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
58,6,Melo,Marketline,0.821,0.209,0.27,0.7586,0.78806,0.67646,turns toward avatar and offers public task,True,"schedule_participation changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
59,6,Nari,Ledgerline,0.841,0.224,0.23,0.7653,0.78606,0.68386,turns toward avatar and offers public task,True,"technology_access changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
60,6,Ori,Orchardline,0.861,0.239,0.25,0.7624,0.78406,0.68526,turns toward avatar and offers public task,True,"reputation_repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
61,7,Sova,Hearthline,0.797,0.175,0.23,0.76816,0.79558,0.68086,turns toward avatar and offers public task,True,"memory_inspection changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
62,7,Keth,Routeline,0.833,0.179,0.205,0.77776,0.79934,0.69592,turns toward avatar and offers public task,True,"care_support changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
63,7,Melo,Marketline,0.841,0.203,0.27,0.76352,0.79278,0.68574,turns toward avatar and offers public task,True,"language_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
64,7,Nari,Ledgerline,0.859,0.22,0.234,0.76878,0.78986,0.69142,turns toward avatar and offers public task,True,"technology_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
65,7,Ori,Orchardline,0.887,0.229,0.195,0.77808,0.7909,0.70344,turns toward avatar and offers public task,True,"fatigue_recovery changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
66,7,Vonn,Rainline,0.831,0.324,0.3,0.7303,0.75266,0.64506,turns toward avatar and offers public task,True,"boundary_wound changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
67,7,Sova,Hearthline,0.852,0.115,0.21,0.79446,0.82248,0.72056,turns toward avatar and offers public task,True,"repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
68,7,Keth,Routeline,0.857,0.169,0.219,0.78204,0.8059,0.70644,turns toward avatar and offers public task,True,"schedule_participation changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
69,7,Melo,Marketline,0.863,0.191,0.278,0.76884,0.7997,0.69666,turns toward avatar and offers public task,True,"technology_access changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
70,7,Nari,Ledgerline,0.897,0.2,0.228,0.78098,0.80158,0.71206,turns toward avatar and offers public task,True,"reputation_repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
71,8,Vonn,Rainline,0.847,0.32,0.3,0.73406,0.75618,0.65226,turns toward avatar and offers public task,True,"memory_inspection changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
72,8,Sova,Hearthline,0.884,0.1,0.165,0.81072,0.83176,0.74142,turns toward avatar and offers public task,True,"care_support changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
73,8,Keth,Routeline,0.877,0.163,0.219,0.78696,0.81062,0.71572,turns toward avatar and offers public task,True,"language_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
74,8,Melo,Marketline,0.881,0.187,0.282,0.77232,0.8035,0.70422,turns toward avatar and offers public task,True,"technology_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
75,8,Nari,Ledgerline,0.923,0.19,0.173,0.79666,0.80842,0.73024,turns toward avatar and offers public task,True,"fatigue_recovery changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
76,8,Ori,Orchardline,0.837,0.299,0.225,0.74888,0.7615,0.66184,turns toward avatar and offers public task,True,"boundary_wound changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
77,8,Vonn,Rainline,0.902,0.26,0.28,0.76036,0.78308,0.69196,turns toward avatar and offers public task,True,"repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
78,8,Sova,Hearthline,0.908,0.09,0.179,0.815,0.83832,0.75194,turns toward avatar and offers public task,True,"schedule_participation changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
79,8,Keth,Routeline,0.899,0.151,0.227,0.79228,0.81754,0.72664,turns toward avatar and offers public task,True,"technology_access changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
80,8,Melo,Marketline,0.919,0.167,0.276,0.78452,0.81522,0.72486,turns toward avatar and offers public task,True,"reputation_repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
81,9,Ori,Orchardline,0.853,0.295,0.225,0.75264,0.76502,0.66904,turns toward avatar and offers public task,True,"memory_inspection changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
82,9,Vonn,Rainline,0.934,0.245,0.235,0.77662,0.79236,0.71282,turns toward avatar and offers public task,True,"care_support changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
83,9,Sova,Hearthline,0.928,0.084,0.179,0.81992,0.84304,0.76122,turns toward avatar and offers public task,True,"language_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
84,9,Keth,Routeline,0.917,0.147,0.231,0.79576,0.82134,0.7342,turns toward avatar and offers public task,True,"technology_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
85,9,Melo,Marketline,0.945,0.157,0.221,0.8002,0.82206,0.74304,turns toward avatar and offers public task,True,"fatigue_recovery changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
86,9,Nari,Ledgerline,0.873,0.26,0.203,0.76746,0.77902,0.68864,turns toward avatar and offers public task,True,"boundary_wound changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
87,9,Ori,Orchardline,0.908,0.235,0.205,0.77894,0.79192,0.70874,turns toward avatar and offers public task,True,"repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
88,9,Vonn,Rainline,0.958,0.235,0.249,0.7809,0.79892,0.72334,turns toward avatar and offers public task,True,"schedule_participation changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
89,9,Sova,Hearthline,0.95,0.072,0.187,0.82524,0.84996,0.77214,turns toward avatar and offers public task,True,"technology_access changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
90,9,Keth,Routeline,0.955,0.127,0.225,0.80796,0.83306,0.75484,turns toward avatar and offers public task,True,"reputation_repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
91,10,Nari,Ledgerline,0.889,0.256,0.203,0.77122,0.78254,0.69584,turns toward avatar and offers public task,True,"memory_inspection changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
92,10,Ori,Orchardline,0.94,0.22,0.16,0.7952,0.8012,0.7296,turns toward avatar and offers public task,True,"care_support changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
93,10,Vonn,Rainline,0.978,0.229,0.249,0.78582,0.80364,0.73262,turns toward avatar and offers public task,True,"language_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
94,10,Sova,Hearthline,0.968,0.068,0.191,0.82872,0.85376,0.7797,turns toward avatar and offers public task,True,"technology_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
95,10,Keth,Routeline,0.981,0.117,0.17,0.82364,0.8399,0.77302,turns toward avatar and offers public task,True,"fatigue_recovery changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
96,10,Melo,Marketline,0.895,0.227,0.251,0.771,0.79266,0.70144,turns toward avatar and offers public task,True,"boundary_wound changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
97,10,Nari,Ledgerline,0.944,0.196,0.183,0.79752,0.80944,0.73554,turns toward avatar and offers public task,True,"repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
98,10,Ori,Orchardline,0.964,0.21,0.174,0.79948,0.80776,0.74012,turns toward avatar and offers public task,True,"schedule_participation changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
99,10,Vonn,Rainline,1.0,0.217,0.257,0.79114,0.81056,0.74354,turns toward avatar and offers public task,True,"technology_access changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
100,10,Sova,Hearthline,1.0,0.048,0.185,0.83984,0.86464,0.79806,turns toward avatar and offers public task,True,"reputation_repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
101,11,Melo,Marketline,0.911,0.223,0.251,0.77476,0.79618,0.70864,turns toward avatar and offers public task,True,"memory_inspection changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
102,11,Nari,Ledgerline,0.976,0.181,0.138,0.81378,0.81872,0.7564,turns toward avatar and offers public task,True,"care_support changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
103,11,Ori,Orchardline,0.984,0.204,0.174,0.8044,0.81248,0.7494,turns toward avatar and offers public task,True,"language_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
104,11,Vonn,Rainline,1.0,0.213,0.261,0.79138,0.81184,0.74426,turns toward avatar and offers public task,True,"technology_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
105,11,Sova,Hearthline,1.0,0.038,0.13,0.85084,0.86784,0.80636,turns toward avatar and offers public task,True,"fatigue_recovery changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
106,11,Keth,Routeline,0.931,0.187,0.2,0.79444,0.8105,0.73142,turns toward avatar and offers public task,True,"boundary_wound changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
107,11,Melo,Marketline,0.966,0.163,0.231,0.80106,0.82308,0.74834,turns toward avatar and offers public task,True,"repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
108,11,Nari,Ledgerline,1.0,0.171,0.152,0.81806,0.82528,0.76692,turns toward avatar and offers public task,True,"schedule_participation changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
109,11,Ori,Orchardline,1.0,0.192,0.182,0.80864,0.81856,0.75804,turns toward avatar and offers public task,True,"technology_access changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
110,11,Vonn,Rainline,1.0,0.193,0.255,0.79674,0.81824,0.75046,turns toward avatar and offers public task,True,"reputation_repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
111,12,Keth,Routeline,0.947,0.183,0.2,0.7982,0.81402,0.73862,turns toward avatar and offers public task,True,"memory_inspection changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
112,12,Melo,Marketline,0.998,0.148,0.186,0.81732,0.83236,0.7692,turns toward avatar and offers public task,True,"care_support changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
113,12,Nari,Ledgerline,1.0,0.165,0.152,0.81938,0.8272,0.7686,turns toward avatar and offers public task,True,"language_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
114,12,Ori,Orchardline,1.0,0.188,0.186,0.80888,0.81984,0.75876,turns toward avatar and offers public task,True,"technology_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
115,12,Vonn,Rainline,1.0,0.183,0.2,0.80774,0.82144,0.75876,turns toward avatar and offers public task,True,"fatigue_recovery changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
116,12,Sova,Hearthline,0.95,0.108,0.16,0.82164,0.83844,0.76476,turns toward avatar and offers public task,True,"boundary_wound changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
117,12,Keth,Routeline,1.0,0.123,0.18,0.82414,0.84064,0.77756,turns toward avatar and offers public task,True,"repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
118,12,Melo,Marketline,1.0,0.138,0.2,0.81764,0.83584,0.77136,turns toward avatar and offers public task,True,"schedule_participation changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
119,12,Nari,Ledgerline,1.0,0.153,0.16,0.82074,0.83104,0.77116,turns toward avatar and offers public task,True,"technology_access changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
120,12,Ori,Orchardline,1.0,0.168,0.18,0.81424,0.82624,0.76496,turns toward avatar and offers public task,True,"reputation_repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
121,13,Sova,Hearthline,0.966,0.104,0.16,0.8254,0.84196,0.77196,turns toward avatar and offers public task,True,"memory_inspection changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
122,13,Keth,Routeline,1.0,0.108,0.135,0.83464,0.84544,0.78626,turns toward avatar and offers public task,True,"care_support changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
123,13,Melo,Marketline,1.0,0.132,0.2,0.81896,0.83776,0.77304,turns toward avatar and offers public task,True,"language_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
124,13,Nari,Ledgerline,1.0,0.149,0.164,0.82098,0.83232,0.77188,turns toward avatar and offers public task,True,"technology_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
125,13,Ori,Orchardline,1.0,0.158,0.125,0.82524,0.82944,0.77326,turns toward avatar and offers public task,True,"fatigue_recovery changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
126,13,Vonn,Rainline,0.95,0.253,0.23,0.77854,0.79204,0.71716,turns toward avatar and offers public task,True,"boundary_wound changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
127,13,Sova,Hearthline,1.0,0.044,0.14,0.84792,0.86592,0.80368,turns toward avatar and offers public task,True,"repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
128,13,Keth,Routeline,1.0,0.098,0.149,0.8346,0.84864,0.78766,turns toward avatar and offers public task,True,"schedule_participation changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
129,13,Melo,Marketline,1.0,0.12,0.208,0.82032,0.8416,0.7756,turns toward avatar and offers public task,True,"technology_access changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
130,13,Nari,Ledgerline,1.0,0.129,0.158,0.82634,0.83872,0.77808,turns toward avatar and offers public task,True,"reputation_repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
131,14,Vonn,Rainline,0.966,0.249,0.23,0.7823,0.79556,0.72436,turns toward avatar and offers public task,True,"memory_inspection changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
132,14,Sova,Hearthline,1.0,0.029,0.095,0.85842,0.87072,0.81238,turns toward avatar and offers public task,True,"care_support changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
133,14,Keth,Routeline,1.0,0.092,0.149,0.83592,0.85056,0.78934,turns toward avatar and offers public task,True,"language_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
134,14,Melo,Marketline,1.0,0.116,0.212,0.82056,0.84288,0.77632,turns toward avatar and offers public task,True,"technology_learning changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
135,14,Nari,Ledgerline,1.0,0.119,0.103,0.83734,0.84192,0.78638,turns toward avatar and offers public task,True,"fatigue_recovery changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
136,14,Ori,Orchardline,0.95,0.228,0.155,0.79604,0.80004,0.73166,turns toward avatar and offers public task,True,"boundary_wound changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
137,14,Vonn,Rainline,1.0,0.189,0.21,0.80482,0.81952,0.75608,turns toward avatar and offers public task,True,"repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
138,14,Sova,Hearthline,1.0,0.019,0.109,0.85838,0.87392,0.81378,turns toward avatar and offers public task,True,"schedule_participation changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
139,14,Keth,Routeline,1.0,0.08,0.157,0.83728,0.8544,0.7919,turns toward avatar and offers public task,True,"technology_access changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
140,14,Melo,Marketline,1.0,0.096,0.206,0.82592,0.84928,0.78252,turns toward avatar and offers public task,True,"reputation_repair changes trust, boundary pressure, and fatigue; negative states remain bounded and recoverable."
