tick_id,day,agent,region_id,initiative_kind,message,tied_to_supply,tied_to_season,tied_to_guild,tied_to_apprentice,tied_to_collapse,player_visible
41,3,Fay,roofward,none,none,False,True,False,False,False,False
42,3,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under spring_rain.,False,True,False,False,False,True
43,3,Milo,signal_ridge,none,none,False,True,False,False,False,False
44,3,Ivo,orchard_fen,none,none,False,True,True,True,False,False
45,3,Ari,riverbend,none,none,False,True,False,True,False,False
46,3,Fay,roofward,none,none,False,True,False,False,False,False
47,3,Nia,archive_quarter,none,none,False,True,False,False,False,False
48,4,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under spring_rain.,False,True,False,False,False,True
49,4,Ivo,orchard_fen,none,none,False,True,False,False,False,False
50,4,Ari,riverbend,none,none,False,True,False,False,False,False
51,4,Fay,roofward,none,none,False,True,False,True,False,False
52,4,Nia,archive_quarter,none,none,False,True,False,False,False,False
53,4,Milo,signal_ridge,none,none,False,True,False,False,False,False
54,4,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under spring_rain.,False,True,False,False,False,True
55,4,Ari,riverbend,none,none,False,True,False,False,False,False
56,4,Fay,roofward,none,none,False,True,False,True,False,False
57,4,Nia,archive_quarter,none,none,False,True,False,False,False,False
58,4,Milo,signal_ridge,none,none,False,True,False,False,False,False
59,4,Ivo,orchard_fen,none,none,False,True,False,False,False,False
60,4,Ari,riverbend,migration_care_notice,fish moved toward archive_quarter under spring_rain.,False,True,False,False,False,True
61,4,Fay,roofward,none,none,False,True,False,True,False,False
62,4,Nia,archive_quarter,none,none,False,True,False,False,False,False
63,4,Milo,signal_ridge,none,none,False,True,False,False,False,False
64,5,Ivo,orchard_fen,none,none,False,True,False,False,False,False
65,5,Ari,riverbend,none,none,False,True,False,False,False,False
66,5,Fay,roofward,migration_care_notice,fish moved toward signal_ridge under spring_rain.,False,True,False,False,False,True
67,5,Nia,archive_quarter,none,none,False,True,False,True,False,False
68,5,Milo,signal_ridge,none,none,False,True,False,False,False,False
69,5,Ivo,orchard_fen,none,none,False,True,False,False,False,False
70,5,Ari,riverbend,none,none,False,True,False,False,False,False
71,5,Fay,roofward,none,none,False,True,False,False,False,False
72,5,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under spring_rain.,False,True,False,True,False,True
73,5,Milo,signal_ridge,none,none,False,True,False,False,False,False
74,5,Ivo,orchard_fen,none,none,False,True,False,False,False,False
75,5,Ari,riverbend,none,none,False,True,False,False,False,False
76,5,Fay,roofward,none,none,False,True,False,False,False,False
77,5,Nia,archive_quarter,none,none,False,True,False,True,False,False
78,5,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under spring_rain.,False,True,False,False,False,True
79,5,Ivo,orchard_fen,none,none,False,True,False,False,False,False
80,6,Fay,roofward,none,none,False,True,False,False,False,False
81,6,Nia,archive_quarter,none,none,False,True,False,False,False,False
82,6,Milo,signal_ridge,none,none,False,True,False,False,False,False
83,6,Ivo,orchard_fen,none,none,False,True,False,True,False,False
84,6,Ari,riverbend,migration_care_notice,fish moved toward archive_quarter under spring_rain.,False,True,False,False,False,True
85,6,Fay,roofward,none,none,False,True,False,False,False,False
86,6,Nia,archive_quarter,none,none,False,True,False,False,False,False
87,6,Milo,signal_ridge,none,none,False,True,False,False,False,False
88,6,Ivo,orchard_fen,none,none,False,True,False,True,False,False
89,6,Ari,riverbend,none,none,False,True,False,False,False,False
90,6,Fay,roofward,migration_care_notice,fish moved toward signal_ridge under spring_rain.,False,True,False,False,False,True
91,6,Nia,archive_quarter,none,none,False,True,False,False,False,False
92,6,Milo,signal_ridge,none,none,False,True,False,False,False,False
93,6,Ivo,orchard_fen,none,none,False,True,False,True,False,False
94,6,Ari,riverbend,none,none,False,True,False,False,False,False
95,6,Fay,roofward,none,none,False,True,False,False,False,False
96,7,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under spring_rain.,False,True,False,False,False,True
97,7,Milo,signal_ridge,none,none,False,True,False,False,False,False
98,7,Ivo,orchard_fen,none,none,False,True,False,False,False,False
99,7,Ari,riverbend,none,none,False,True,False,True,False,False
100,7,Fay,roofward,none,none,False,True,False,False,False,False
101,7,Nia,archive_quarter,none,none,False,True,False,False,False,False
102,7,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under spring_rain.,False,True,False,False,False,True
103,7,Ivo,orchard_fen,none,none,False,True,False,False,False,False
104,7,Ari,riverbend,none,none,False,True,False,True,False,False
105,7,Fay,roofward,none,none,False,True,False,False,False,False
106,7,Nia,archive_quarter,none,none,False,True,False,False,False,False
107,7,Milo,signal_ridge,none,none,False,True,False,False,False,False
108,7,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under spring_rain.,False,True,False,False,False,True
109,7,Ari,riverbend,none,none,False,True,False,True,False,False
110,7,Fay,roofward,none,none,False,True,False,False,False,False
111,7,Nia,archive_quarter,none,none,False,True,False,False,False,False
112,8,Milo,signal_ridge,none,none,False,True,False,False,False,False
113,8,Ivo,orchard_fen,none,none,False,True,False,False,False,False
114,8,Ari,riverbend,migration_care_notice,fish moved toward archive_quarter under spring_rain.,False,True,False,False,False,True
115,8,Fay,roofward,none,none,False,True,False,True,False,False
116,8,Nia,archive_quarter,none,none,False,True,False,False,False,False
117,8,Milo,signal_ridge,none,none,False,True,False,False,False,False
118,8,Ivo,orchard_fen,none,none,False,True,False,False,False,False
119,8,Ari,riverbend,none,none,False,True,False,False,False,False
120,8,Fay,roofward,migration_care_notice,fish moved toward signal_ridge under spring_rain.,False,True,False,True,False,True
121,8,Nia,archive_quarter,none,none,False,True,False,False,False,False
122,8,Milo,signal_ridge,none,none,False,True,False,False,False,False
123,8,Ivo,orchard_fen,none,none,False,True,False,False,False,False
124,8,Ari,riverbend,none,none,False,True,False,False,False,False
125,8,Fay,roofward,none,none,False,True,False,True,False,False
126,8,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under spring_rain.,False,True,False,False,False,True
127,8,Milo,signal_ridge,none,none,False,True,False,False,False,False
128,9,Ivo,orchard_fen,none,none,False,True,False,False,False,False
129,9,Ari,riverbend,none,none,False,True,False,False,False,False
130,9,Fay,roofward,none,none,False,True,False,False,False,False
131,9,Nia,archive_quarter,none,none,False,True,False,True,False,False
132,9,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under spring_rain.,False,True,False,False,False,True
133,9,Ivo,orchard_fen,none,none,False,True,False,False,False,False
134,9,Ari,riverbend,none,none,False,True,False,False,False,False
135,9,Fay,roofward,none,none,False,True,False,False,False,False
136,9,Nia,archive_quarter,none,none,False,True,False,True,False,False
137,9,Milo,signal_ridge,none,none,False,True,False,False,False,False
138,9,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under spring_rain.,False,True,False,False,False,True
139,9,Ari,riverbend,none,none,False,True,False,False,False,False
140,9,Fay,roofward,none,none,False,True,False,False,False,False
141,9,Nia,archive_quarter,none,none,False,True,False,True,False,False
142,9,Milo,signal_ridge,none,none,False,True,False,False,False,False
143,9,Ivo,orchard_fen,none,none,False,True,False,False,False,False
144,10,Ari,riverbend,migration_care_notice,fish moved toward archive_quarter under spring_rain.,False,True,False,False,False,True
145,10,Fay,roofward,none,none,False,True,False,False,False,False
146,10,Nia,archive_quarter,none,none,False,True,False,False,False,False
147,10,Milo,signal_ridge,none,none,False,True,False,True,False,False
148,10,Ivo,orchard_fen,collapse_recovery_call,Ivo: seed pier needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
149,10,Ari,riverbend,none,none,False,True,False,False,False,False
150,10,Fay,roofward,migration_care_notice,fish moved toward signal_ridge under spring_rain.,False,True,False,False,False,True
151,10,Nia,archive_quarter,none,none,False,True,False,False,False,False
152,10,Milo,signal_ridge,none,none,False,True,False,True,False,False
153,10,Ivo,orchard_fen,collapse_recovery_call,Ivo: seed pier needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
154,10,Ari,riverbend,none,none,False,True,False,False,False,False
155,10,Fay,roofward,none,none,False,True,False,False,False,False
156,10,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under spring_rain.,False,True,False,False,False,True
157,10,Milo,signal_ridge,none,none,False,True,False,True,False,False
158,10,Ivo,orchard_fen,collapse_recovery_call,Ivo: seed pier needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
159,10,Ari,riverbend,none,none,False,True,False,False,False,False
160,11,Fay,roofward,none,none,False,True,False,False,False,False
161,11,Nia,archive_quarter,none,none,False,True,False,False,False,False
162,11,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under spring_rain.,False,True,False,False,False,True
163,11,Ivo,orchard_fen,none,none,False,True,False,True,True,False
164,11,Ari,riverbend,collapse_recovery_call,Ari: river mill needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
165,11,Fay,roofward,none,none,False,True,False,False,False,False
166,11,Nia,archive_quarter,supply_route_warning,Nia: archive_quarter->orchard_fen is blocked for planks.,True,True,False,False,False,True
167,11,Milo,signal_ridge,none,none,False,True,False,False,False,False
168,11,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under spring_rain.,False,True,False,True,True,True
169,11,Ari,riverbend,collapse_recovery_call,Ari: river mill needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
170,11,Fay,roofward,none,none,False,True,False,False,False,False
171,11,Nia,archive_quarter,none,none,False,True,False,False,False,False
172,11,Milo,signal_ridge,none,none,False,True,False,False,False,False
173,11,Ivo,orchard_fen,none,none,False,True,False,True,True,False
174,11,Ari,riverbend,collapse_recovery_call,Ari: river mill needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
175,11,Fay,roofward,none,none,False,True,False,False,False,False
176,12,Milo,signal_ridge,none,none,False,True,False,False,False,False
177,12,Ivo,orchard_fen,none,none,False,True,True,False,True,False
178,12,Ari,riverbend,none,none,False,True,False,False,True,False
179,12,Fay,roofward,none,none,False,True,False,True,False,False
180,12,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under spring_rain.,False,True,False,False,False,True
181,12,Milo,signal_ridge,none,none,False,True,False,False,False,False
182,12,Ivo,orchard_fen,none,none,False,True,True,False,True,False
183,12,Ari,riverbend,none,none,False,True,False,False,True,False
184,12,Fay,roofward,none,none,False,True,False,True,False,False
185,12,Nia,archive_quarter,none,none,False,True,False,False,False,False
186,12,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under spring_rain.,False,True,False,False,False,True
187,12,Ivo,orchard_fen,none,none,False,True,True,False,True,False
188,12,Ari,riverbend,none,none,False,True,False,False,True,False
189,12,Fay,roofward,none,none,False,True,False,True,False,False
190,12,Nia,archive_quarter,none,none,False,True,False,False,False,False
191,12,Milo,signal_ridge,none,none,False,True,False,False,False,False
192,13,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under spring_rain.,False,True,True,False,True,True
193,13,Ari,riverbend,none,none,False,True,False,False,True,False
194,13,Fay,roofward,none,none,False,True,False,False,False,False
195,13,Nia,archive_quarter,none,none,False,True,False,True,False,False
196,13,Milo,signal_ridge,collapse_recovery_call,Milo: signal tower needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
197,13,Ivo,orchard_fen,none,none,False,True,True,False,True,False
198,13,Ari,riverbend,supply_route_warning,Ari: riverbend->archive_quarter is blocked for thread.,True,True,False,False,True,True
199,13,Fay,roofward,none,none,False,True,False,False,False,False
200,13,Nia,archive_quarter,none,none,False,True,False,True,False,False
201,13,Milo,signal_ridge,collapse_recovery_call,Milo: signal tower needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
202,13,Ivo,orchard_fen,none,none,False,True,True,False,True,False
203,13,Ari,riverbend,none,none,False,True,False,False,True,False
204,13,Fay,roofward,migration_care_notice,fish moved toward signal_ridge under spring_rain.,False,True,False,False,False,True
205,13,Nia,archive_quarter,none,none,False,True,False,True,False,False
206,13,Milo,signal_ridge,collapse_recovery_call,Milo: signal tower needs guild recovery after seasonal storm pressure.,False,True,False,False,True,True
207,13,Ivo,orchard_fen,none,none,False,True,True,True,False,False
208,14,Ari,riverbend,none,none,False,True,False,False,True,False
209,14,Fay,roofward,none,none,False,True,False,False,False,False
210,14,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under spring_rain.,False,True,False,False,False,True
211,14,Milo,signal_ridge,none,none,False,True,False,True,True,False
212,14,Ivo,orchard_fen,none,none,False,True,True,False,False,False
213,14,Ari,riverbend,none,none,False,True,False,False,True,False
214,14,Fay,roofward,none,none,False,True,False,False,False,False
215,14,Nia,archive_quarter,none,none,False,True,False,False,False,False
216,14,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under spring_rain.,False,True,False,True,True,True
217,14,Ivo,orchard_fen,none,none,False,True,True,False,False,False
218,14,Ari,riverbend,none,none,False,True,False,False,True,False
219,14,Fay,roofward,none,none,False,True,False,False,False,False
220,14,Nia,archive_quarter,none,none,False,True,False,False,False,False
221,14,Milo,signal_ridge,none,none,False,True,False,True,True,False
222,14,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under spring_rain.,False,True,True,False,False,True
223,14,Ari,riverbend,none,none,False,True,False,False,True,False
224,15,Fay,roofward,none,none,False,True,False,False,False,False
225,15,Nia,archive_quarter,none,none,False,True,False,False,False,False
226,15,Milo,signal_ridge,none,none,False,True,True,True,False,False
227,15,Ivo,orchard_fen,none,none,False,True,True,True,False,False
228,15,Ari,riverbend,migration_care_notice,fish moved toward archive_quarter under spring_rain.,False,True,False,False,True,True
229,15,Fay,roofward,none,none,False,True,False,False,False,False
230,15,Nia,archive_quarter,none,none,False,True,False,False,False,False
231,15,Milo,signal_ridge,guild_repair_notice,Signal Guild reduced backlog in signal_ridge.,False,True,True,True,False,True
232,15,Ivo,orchard_fen,none,none,False,True,True,True,False,False
233,15,Ari,riverbend,none,none,False,True,False,False,True,False
234,15,Fay,roofward,migration_care_notice,fish moved toward signal_ridge under spring_rain.,False,True,False,False,False,True
235,15,Nia,archive_quarter,none,none,False,True,False,False,False,False
236,15,Milo,signal_ridge,none,none,False,True,False,False,False,False
237,15,Ivo,orchard_fen,none,none,False,True,True,True,False,False
238,15,Ari,riverbend,none,none,False,True,False,False,True,False
239,15,Fay,roofward,none,none,False,True,False,False,False,False
240,16,Nia,archive_quarter,migration_care_notice,fish moved toward orchard_fen under spring_rain.,False,True,False,False,False,True
241,16,Milo,signal_ridge,none,none,False,True,False,False,False,False
242,16,Ivo,orchard_fen,none,none,False,True,True,True,False,False
243,16,Ari,riverbend,none,none,False,True,False,True,True,False
244,16,Fay,roofward,none,none,False,True,False,False,False,False
245,16,Nia,archive_quarter,none,none,False,True,False,False,False,False
246,16,Milo,signal_ridge,migration_care_notice,fish moved toward riverbend under spring_rain.,False,True,False,False,False,True
247,16,Ivo,orchard_fen,none,none,False,True,True,True,False,False
248,16,Ari,riverbend,none,none,False,True,False,True,True,False
249,16,Fay,roofward,none,none,False,True,False,False,False,False
250,16,Nia,archive_quarter,none,none,False,True,False,False,False,False
251,16,Milo,signal_ridge,none,none,False,True,False,False,False,False
252,16,Ivo,orchard_fen,migration_care_notice,fish moved toward roofward under spring_rain.,False,True,True,True,False,True
253,16,Ari,riverbend,none,none,False,True,False,True,True,False
254,16,Fay,roofward,none,none,False,True,False,False,False,False
255,16,Nia,archive_quarter,none,none,False,True,False,False,False,False
256,17,Milo,signal_ridge,none,none,False,True,False,False,False,False
257,17,Ivo,orchard_fen,none,none,False,True,False,False,False,False
258,17,Ari,riverbend,none,none,False,True,False,False,True,False
259,17,Fay,roofward,none,none,False,True,False,True,False,False
260,17,Nia,archive_quarter,none,none,False,True,False,False,False,False
261,17,Milo,signal_ridge,none,none,False,True,False,False,False,False
262,17,Ivo,orchard_fen,none,none,False,True,False,False,False,False
263,17,Ari,riverbend,none,none,False,True,False,False,True,False
264,17,Fay,roofward,none,none,False,True,False,True,False,False
265,17,Nia,archive_quarter,none,none,False,True,False,False,False,False
266,17,Milo,signal_ridge,none,none,False,True,False,False,False,False
267,17,Ivo,orchard_fen,none,none,False,True,False,False,False,False
268,17,Ari,riverbend,none,none,False,True,False,False,True,False
269,17,Fay,roofward,none,none,False,True,False,True,False,False
270,17,Nia,archive_quarter,none,none,False,True,False,False,False,False
271,17,Milo,signal_ridge,none,none,False,True,False,False,False,False
272,18,Ari,riverbend,none,none,False,True,False,False,True,False
273,18,Fay,roofward,none,none,False,True,False,False,False,False
274,18,Nia,archive_quarter,none,none,False,True,False,False,False,False
275,18,Milo,signal_ridge,none,none,False,True,False,True,False,False
276,18,Ivo,orchard_fen,none,none,False,True,False,False,False,False
277,18,Ari,riverbend,none,none,False,True,False,False,True,False
278,18,Fay,roofward,none,none,False,True,False,False,False,False
279,18,Nia,archive_quarter,none,none,False,True,False,False,False,False
280,18,Milo,signal_ridge,none,none,False,True,False,True,False,False
281,18,Ivo,orchard_fen,none,none,False,True,False,False,False,False
282,18,Ari,riverbend,migration_care_notice,seeds moved toward archive_quarter under summer_dry.,False,True,False,False,True,True
283,18,Fay,roofward,none,none,False,True,False,False,False,False
284,18,Nia,archive_quarter,none,none,False,True,False,False,False,False
285,18,Milo,signal_ridge,none,none,False,True,False,True,False,False
286,18,Ivo,orchard_fen,none,none,False,True,False,False,False,False
287,18,Ari,riverbend,none,none,False,True,False,False,True,False
288,19,Fay,roofward,migration_care_notice,seeds moved toward signal_ridge under summer_dry.,False,True,False,False,False,True
289,19,Nia,archive_quarter,none,none,False,True,False,False,False,False
290,19,Milo,signal_ridge,none,none,False,True,False,False,False,False
291,19,Ivo,orchard_fen,none,none,False,True,False,True,False,False
292,19,Ari,riverbend,none,none,False,True,False,False,True,False
293,19,Fay,roofward,none,none,False,True,False,False,False,False
294,19,Nia,archive_quarter,none,none,False,True,False,False,False,False
295,19,Milo,signal_ridge,none,none,False,True,False,False,False,False
296,19,Ivo,orchard_fen,none,none,False,True,False,True,False,False
297,19,Ari,riverbend,none,none,False,True,False,False,True,False
298,19,Fay,roofward,none,none,False,True,False,False,False,False
299,19,Nia,archive_quarter,building_upgrade_notice,public kiosk upgraded to tier 2.,False,True,False,False,False,True
300,19,Milo,signal_ridge,none,none,False,True,False,False,False,False
301,19,Ivo,orchard_fen,none,none,False,True,False,True,False,False
302,19,Ari,riverbend,none,none,False,True,False,False,True,False
303,19,Fay,roofward,none,none,False,True,False,False,False,False
304,20,Nia,archive_quarter,none,none,False,True,False,False,False,False
305,20,Milo,signal_ridge,none,none,False,True,False,False,False,False
306,20,Ivo,orchard_fen,none,none,False,True,False,False,False,False
307,20,Ari,riverbend,none,none,False,True,False,True,True,False
308,20,Fay,roofward,none,none,False,True,False,False,False,False
309,20,Nia,archive_quarter,none,none,False,True,False,False,False,False
310,20,Milo,signal_ridge,building_upgrade_notice,signal tower upgraded to tier 2.,False,True,False,False,False,True
311,20,Ivo,orchard_fen,none,none,False,True,False,False,False,False
312,20,Ari,riverbend,none,none,False,True,False,True,True,False
313,20,Fay,roofward,none,none,False,True,False,False,False,False
314,20,Nia,archive_quarter,none,none,False,True,False,False,False,False
315,20,Milo,signal_ridge,none,none,False,True,False,False,False,False
316,20,Ivo,orchard_fen,none,none,False,True,False,False,False,False
317,20,Ari,riverbend,none,none,False,True,False,True,True,False
318,20,Fay,roofward,none,none,False,True,False,False,False,False
319,20,Nia,archive_quarter,none,none,False,True,False,False,False,False
320,21,Milo,signal_ridge,none,none,False,True,False,False,False,False
321,21,Ivo,orchard_fen,none,none,False,True,False,False,False,False
322,21,Ari,riverbend,none,none,False,True,False,False,True,False
323,21,Fay,roofward,none,none,False,True,False,True,False,False
324,21,Nia,archive_quarter,none,none,False,True,False,False,False,False
325,21,Milo,signal_ridge,none,none,False,True,False,False,False,False
326,21,Ivo,orchard_fen,supply_route_warning,Ivo: orchard_fen->roofward is blocked for water.,True,True,False,False,False,True
327,21,Ari,riverbend,none,none,False,True,False,False,True,False
328,21,Fay,roofward,none,none,False,True,False,True,False,False
329,21,Nia,archive_quarter,none,none,False,True,False,False,False,False
330,21,Milo,signal_ridge,migration_care_notice,seeds moved toward riverbend under summer_dry.,False,True,False,False,False,True
331,21,Ivo,orchard_fen,building_upgrade_notice,seed pier upgraded to tier 3.,False,True,False,False,False,True
332,21,Ari,riverbend,none,none,False,True,False,False,True,False
333,21,Fay,roofward,none,none,False,True,False,True,False,False
334,21,Nia,archive_quarter,none,none,False,True,False,False,False,False
335,21,Milo,signal_ridge,none,none,False,True,False,False,False,False
336,22,Ivo,orchard_fen,migration_care_notice,seeds moved toward roofward under summer_dry.,False,True,False,False,False,True
337,22,Ari,riverbend,none,none,False,True,False,False,True,False
338,22,Fay,roofward,none,none,False,True,False,False,False,False
339,22,Nia,archive_quarter,none,none,False,True,False,True,False,False
340,22,Milo,signal_ridge,none,none,False,True,False,False,False,False
341,22,Ivo,orchard_fen,none,none,False,True,False,False,False,False
342,22,Ari,riverbend,none,none,False,True,False,False,True,False
343,22,Fay,roofward,none,none,False,True,False,False,False,False
344,22,Nia,archive_quarter,none,none,False,True,False,True,False,False
345,22,Milo,signal_ridge,none,none,False,True,False,False,False,False
346,22,Ivo,orchard_fen,none,none,False,True,False,False,False,False
347,22,Ari,riverbend,none,none,False,True,False,False,True,False
348,22,Fay,roofward,none,none,False,True,False,False,False,False
349,22,Nia,archive_quarter,none,none,False,True,False,True,False,False
350,22,Milo,signal_ridge,supply_route_warning,Milo: signal_ridge->orchard_fen is blocked for oil.,True,True,False,False,False,True
351,22,Ivo,orchard_fen,none,none,False,True,False,False,False,False
352,23,Ari,riverbend,none,none,False,True,False,False,True,False
353,23,Fay,roofward,none,none,False,True,False,False,False,False
354,23,Nia,archive_quarter,none,none,False,True,False,False,False,False
355,23,Milo,signal_ridge,none,none,False,True,False,True,False,False
356,23,Ivo,orchard_fen,none,none,False,True,False,False,False,False
357,23,Ari,riverbend,none,none,False,True,False,False,True,False
358,23,Fay,roofward,building_upgrade_notice,roof cistern upgraded to tier 2.,False,True,False,False,False,True
359,23,Nia,archive_quarter,none,none,False,True,False,False,False,False
360,23,Milo,signal_ridge,none,none,False,True,False,True,False,False
361,23,Ivo,orchard_fen,none,none,False,True,False,False,False,False
362,23,Ari,riverbend,none,none,False,True,False,False,True,False
363,23,Fay,roofward,building_upgrade_notice,roof cistern upgraded to tier 3.,False,True,False,False,False,True
364,23,Nia,archive_quarter,none,none,False,True,False,False,False,False
365,23,Milo,signal_ridge,none,none,False,True,False,True,False,False
366,23,Ivo,orchard_fen,none,none,False,True,False,False,False,False
367,23,Ari,riverbend,none,none,False,True,True,True,False,False
368,24,Nia,archive_quarter,none,none,False,True,False,False,False,False
369,24,Milo,signal_ridge,none,none,False,True,False,False,False,False
370,24,Ivo,orchard_fen,none,none,False,True,False,False,False,False
371,24,Ari,riverbend,none,none,False,True,False,True,False,False
372,24,Fay,roofward,none,none,False,True,False,False,False,False
373,24,Nia,archive_quarter,none,none,False,True,False,False,False,False
374,24,Milo,signal_ridge,building_upgrade_notice,signal tower upgraded to tier 3.,False,True,False,False,False,True
375,24,Ivo,orchard_fen,none,none,False,True,False,False,False,False
376,24,Ari,riverbend,none,none,False,True,False,True,False,False
377,24,Fay,roofward,none,none,False,True,False,False,False,False
378,24,Nia,archive_quarter,migration_care_notice,seeds moved toward orchard_fen under summer_dry.,False,True,False,False,False,True
379,24,Milo,signal_ridge,none,none,False,True,False,False,False,False
380,24,Ivo,orchard_fen,none,none,False,True,False,False,False,False
381,24,Ari,riverbend,none,none,False,True,False,True,False,False
382,24,Fay,roofward,supply_route_warning,Fay: roofward->archive_quarter is blocked for herbs.,True,True,False,False,False,True
383,24,Nia,archive_quarter,none,none,False,True,False,False,False,False
384,25,Milo,signal_ridge,migration_care_notice,seeds moved toward riverbend under summer_dry.,False,True,False,False,False,True
385,25,Ivo,orchard_fen,none,none,False,True,False,False,False,False
386,25,Ari,riverbend,none,none,False,True,False,False,False,False
387,25,Fay,roofward,none,none,False,True,False,True,False,False
388,25,Nia,archive_quarter,none,none,False,True,False,False,False,False
389,25,Milo,signal_ridge,none,none,False,True,False,False,False,False
390,25,Ivo,orchard_fen,none,none,False,True,False,False,False,False
391,25,Ari,riverbend,none,none,False,True,False,False,False,False
392,25,Fay,roofward,none,none,False,True,False,True,False,False
393,25,Nia,archive_quarter,none,none,False,True,False,False,False,False
394,25,Milo,signal_ridge,none,none,False,True,False,False,False,False
395,25,Ivo,orchard_fen,none,none,False,True,False,False,False,False
396,25,Ari,riverbend,none,none,False,True,False,False,False,False
397,25,Fay,roofward,apprentice_succession_notice,Lio can now carry part of Glassgarden Guild work.,False,True,False,True,False,True
398,25,Nia,archive_quarter,none,none,False,True,False,False,False,False
399,25,Milo,signal_ridge,none,none,False,True,False,False,False,False
400,26,Ivo,orchard_fen,none,none,False,True,False,False,False,False
