tick_id,day,tick,avatar_region,active_route,selected_route_panel,caravan_task_panel,forecast_editor_panel,drill_minigame_panel,guild_record_panel,reload_persistence_panel,recovery_panel,save_restore_key,replay_key,boundary_note
13,1,13,riverbend,roofward_archive,roofward->archive_quarter: glass stair,shade herb cart: idle,heat surge: 0.39 rev 1,none,Glassgarden Guild gen 2 quality 0.62,reload ok=True,recovery 0.64,ssrm_v30_live_route_state_seed_20260883,v30-380255,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
14,1,14,roofward,archive_signal,archive_quarter->signal_ridge: paper lane,weigh paper packs: available,wind scatter: 0.46 rev 2,none,Index Guild gen 2 quality 0.62,reload ok=True,recovery 0.63,ssrm_v30_live_route_state_seed_20260883,v30-340187,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
15,1,15,archive_quarter,signal_orchard,signal_ridge->orchard_fen: dusk road,carry oil lamp: idle,dusk ice: 0.45 rev 1,none,Signal Guild gen 2 quality 0.64,reload ok=True,recovery 0.60,ssrm_v30_live_route_state_seed_20260883,v30-317622,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
16,2,0,archive_quarter,orchard_riverbend,orchard_fen->riverbend: fen track,lay stepping mats: available,fen mud: 0.51 rev 2,none,Seed Guild gen 2 quality 0.67,reload ok=True,recovery 0.59,ssrm_v30_live_route_state_seed_20260883,v30-365386,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
17,2,1,signal_ridge,central_repair_ring,central_exchange->repair_hall: outer bell path,queue repair token: available,crowded repair yard: 0.45 rev 1,none,Repair Circle gen 2 quality 0.68,reload ok=True,recovery 0.58,ssrm_v30_live_route_state_seed_20260883,v30-461064,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
18,2,2,orchard_fen,riverbend_roofward,riverbend->roofward: river ford,carry flood rope: available,river flood: 0.40 rev 1,none,Bridgewright Guild gen 2 quality 0.59,reload ok=True,recovery 0.67,ssrm_v30_live_route_state_seed_20260883,v30-394884,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
19,2,3,central_exchange,roofward_archive,roofward->archive_quarter: glass stair,steady glass crate: idle,heat surge: 0.43 rev 1,none,Glassgarden Guild gen 2 quality 0.62,reload ok=True,recovery 0.64,ssrm_v30_live_route_state_seed_20260883,v30-380973,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
20,2,4,repair_hall,archive_signal,archive_quarter->signal_ridge: paper lane,pin route notice: idle,wind scatter: 0.44 rev 2,none,Index Guild gen 2 quality 0.63,reload ok=True,recovery 0.63,ssrm_v30_live_route_state_seed_20260883,v30-333565,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
21,2,5,riverbend,signal_orchard,signal_ridge->orchard_fen: river lantern loop,dim signal relay: idle,dusk ice: 0.45 rev 1,none,Signal Guild gen 2 quality 0.64,reload ok=True,recovery 0.61,ssrm_v30_live_route_state_seed_20260883,v30-436355,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
22,2,6,roofward,orchard_riverbend,orchard_fen->riverbend: fen track,sort seed sacks: available,fen mud: 0.51 rev 2,none,Seed Guild gen 2 quality 0.67,reload ok=True,recovery 0.59,ssrm_v30_live_route_state_seed_20260883,v30-365381,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
23,2,7,archive_quarter,central_repair_ring,central_exchange->repair_hall: outer bell path,carry wire spool: available,crowded repair yard: 0.44 rev 1,none,Repair Circle gen 2 quality 0.68,reload ok=True,recovery 0.59,ssrm_v30_live_route_state_seed_20260883,v30-461200,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
24,2,8,signal_ridge,riverbend_roofward,riverbend->roofward: river ford,mark bridge boards: idle,river flood: 0.46 rev 2,none,Bridgewright Guild gen 2 quality 0.59,reload ok=True,recovery 0.68,ssrm_v30_live_route_state_seed_20260883,v30-388273,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
25,2,9,orchard_fen,roofward_archive,roofward->archive_quarter: cool archive lane,shade herb cart: idle,heat surge: 0.44 rev 1,none,Glassgarden Guild gen 2 quality 0.62,reload ok=True,recovery 0.66,ssrm_v30_live_route_state_seed_20260883,v30-445399,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
26,2,10,central_exchange,archive_signal,archive_quarter->signal_ridge: paper lane,weigh paper packs: available,wind scatter: 0.42 rev 2,none,Index Guild gen 2 quality 0.63,reload ok=True,recovery 0.63,ssrm_v30_live_route_state_seed_20260883,v30-339845,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
27,2,11,repair_hall,signal_orchard,signal_ridge->orchard_fen: river lantern loop,carry oil lamp: idle,dusk ice: 0.44 rev 1,none,Signal Guild gen 2 quality 0.64,reload ok=True,recovery 0.61,ssrm_v30_live_route_state_seed_20260883,v30-437083,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
28,2,12,riverbend,orchard_riverbend,orchard_fen->riverbend: market plank route,lay stepping mats: available,fen mud: 0.52 rev 2,none,Seed Guild gen 2 quality 0.67,reload ok=True,recovery 0.60,ssrm_v30_live_route_state_seed_20260883,v30-462465,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
29,2,13,roofward,central_repair_ring,central_exchange->repair_hall: outer bell path,queue repair token: idle,crowded repair yard: 0.46 rev 1,none,Repair Circle gen 2 quality 0.68,reload ok=True,recovery 0.60,ssrm_v30_live_route_state_seed_20260883,v30-447748,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
30,2,14,archive_quarter,riverbend_roofward,riverbend->roofward: river ford,carry flood rope: available,river flood: 0.45 rev 2,none,Bridgewright Guild gen 2 quality 0.59,reload ok=True,recovery 0.68,ssrm_v30_live_route_state_seed_20260883,v30-394032,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
31,2,15,signal_ridge,roofward_archive,roofward->archive_quarter: cool archive lane,steady glass crate: idle,heat surge: 0.45 rev 1,none,Glassgarden Guild gen 2 quality 0.62,reload ok=True,recovery 0.67,ssrm_v30_live_route_state_seed_20260883,v30-445156,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
32,3,0,signal_ridge,archive_signal,archive_quarter->signal_ridge: paper lane,pin route notice: idle,wind scatter: 0.48 rev 3,none,Index Guild gen 2 quality 0.63,reload ok=True,recovery 0.65,ssrm_v30_live_route_state_seed_20260883,v30-334142,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
33,3,1,orchard_fen,signal_orchard,signal_ridge->orchard_fen: dusk road,dim signal relay: idle,dusk ice: 0.42 rev 1,none,Signal Guild gen 2 quality 0.65,reload ok=True,recovery 0.62,ssrm_v30_live_route_state_seed_20260883,v30-329416,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
34,3,2,central_exchange,orchard_riverbend,orchard_fen->riverbend: market plank route,sort seed sacks: available,fen mud: 0.50 rev 2,none,Seed Guild gen 2 quality 0.67,reload ok=True,recovery 0.61,ssrm_v30_live_route_state_seed_20260883,v30-474748,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
35,3,3,repair_hall,central_repair_ring,central_exchange->repair_hall: outer bell path,carry wire spool: idle,crowded repair yard: 0.48 rev 1,none,Repair Circle gen 2 quality 0.68,reload ok=True,recovery 0.61,ssrm_v30_live_route_state_seed_20260883,v30-459932,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
36,3,4,riverbend,riverbend_roofward,riverbend->roofward: river ford,mark bridge boards: idle,river flood: 0.43 rev 2,none,Bridgewright Guild gen 2 quality 0.59,reload ok=True,recovery 0.68,ssrm_v30_live_route_state_seed_20260883,v30-394752,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
37,3,5,roofward,roofward_archive,roofward->archive_quarter: cool archive lane,shade herb cart: idle,heat surge: 0.44 rev 1,none,Glassgarden Guild gen 2 quality 0.62,reload ok=True,recovery 0.68,ssrm_v30_live_route_state_seed_20260883,v30-445886,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
38,3,6,archive_quarter,archive_signal,archive_quarter->signal_ridge: paper lane,weigh paper packs: available,wind scatter: 0.48 rev 3,none,Index Guild gen 2 quality 0.63,reload ok=True,recovery 0.65,ssrm_v30_live_route_state_seed_20260883,v30-340422,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
39,3,7,signal_ridge,signal_orchard,signal_ridge->orchard_fen: dusk road,carry oil lamp: idle,dusk ice: 0.46 rev 1,none,Signal Guild gen 2 quality 0.65,reload ok=True,recovery 0.62,ssrm_v30_live_route_state_seed_20260883,v30-330126,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
40,3,8,orchard_fen,orchard_riverbend,orchard_fen->riverbend: market plank route,lay stepping mats: idle,fen mud: 0.46 rev 3,none,Seed Guild gen 2 quality 0.67,reload ok=True,recovery 0.63,ssrm_v30_live_route_state_seed_20260883,v30-475132,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
41,3,9,central_exchange,central_repair_ring,central_exchange->repair_hall: outer bell path,queue repair token: idle,crowded repair yard: 0.47 rev 1,none,Repair Circle gen 2 quality 0.68,reload ok=True,recovery 0.62,ssrm_v30_live_route_state_seed_20260883,v30-460068,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
42,3,10,repair_hall,riverbend_roofward,riverbend->roofward: river ford,carry flood rope: available,river flood: 0.45 rev 2,none,Bridgewright Guild gen 2 quality 0.59,reload ok=True,recovery 0.69,ssrm_v30_live_route_state_seed_20260883,v30-394751,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
43,3,11,riverbend,roofward_archive,roofward->archive_quarter: cool archive lane,steady glass crate: idle,heat surge: 0.43 rev 1,none,Glassgarden Guild gen 2 quality 0.62,reload ok=True,recovery 0.68,ssrm_v30_live_route_state_seed_20260883,v30-445895,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
44,3,12,roofward,archive_signal,archive_quarter->signal_ridge: paper lane,pin route notice: idle,wind scatter: 0.49 rev 3,none,Index Guild gen 2 quality 0.64,reload ok=True,recovery 0.65,ssrm_v30_live_route_state_seed_20260883,v30-340413,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
45,3,13,archive_quarter,signal_orchard,signal_ridge->orchard_fen: river lantern loop,dim signal relay: idle,dusk ice: 0.47 rev 1,none,Signal Guild gen 2 quality 0.66,reload ok=True,recovery 0.63,ssrm_v30_live_route_state_seed_20260883,v30-430879,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
46,3,14,signal_ridge,orchard_riverbend,orchard_fen->riverbend: market plank route,sort seed sacks: available,fen mud: 0.43 rev 3,none,Seed Guild gen 2 quality 0.67,reload ok=True,recovery 0.64,ssrm_v30_live_route_state_seed_20260883,v30-475866,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
47,3,15,orchard_fen,central_repair_ring,central_exchange->repair_hall: outer bell path,carry wire spool: idle,crowded repair yard: 0.46 rev 1,none,Repair Circle gen 2 quality 0.68,reload ok=True,recovery 0.64,ssrm_v30_live_route_state_seed_20260883,v30-460546,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
48,4,0,orchard_fen,riverbend_roofward,riverbend->roofward: river ford,mark bridge boards: idle,river flood: 0.51 rev 3,none,Bridgewright Guild gen 2 quality 0.59,reload ok=True,recovery 0.70,ssrm_v30_live_route_state_seed_20260883,v30-394269,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
49,4,1,central_exchange,roofward_archive,roofward->archive_quarter: cool archive lane,shade herb cart: idle,heat surge: 0.45 rev 1,none,Glassgarden Guild gen 2 quality 0.62,reload ok=True,recovery 0.69,ssrm_v30_live_route_state_seed_20260883,v30-439623,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
50,4,2,repair_hall,archive_signal,archive_quarter->signal_ridge: paper lane,weigh paper packs: available,wind scatter: 0.47 rev 3,none,Index Guild gen 2 quality 0.64,reload ok=True,recovery 0.66,ssrm_v30_live_route_state_seed_20260883,v30-340404,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
51,4,3,riverbend,signal_orchard,signal_ridge->orchard_fen: river lantern loop,carry oil lamp: idle,dusk ice: 0.48 rev 1,none,Signal Guild gen 2 quality 0.66,reload ok=True,recovery 0.64,ssrm_v30_live_route_state_seed_20260883,v30-436961,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
52,4,4,roofward,orchard_riverbend,orchard_fen->riverbend: market plank route,lay stepping mats: idle,fen mud: 0.45 rev 3,none,Seed Guild gen 2 quality 0.68,reload ok=True,recovery 0.65,ssrm_v30_live_route_state_seed_20260883,v30-476005,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
53,4,5,archive_quarter,central_repair_ring,central_exchange->repair_hall: inner repair yard,queue repair token: idle,crowded repair yard: 0.44 rev 1,none,Repair Circle gen 2 quality 0.68,reload ok=True,recovery 0.64,ssrm_v30_live_route_state_seed_20260883,v30-486882,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
54,4,6,signal_ridge,riverbend_roofward,riverbend->roofward: river ford,carry flood rope: available,river flood: 0.50 rev 3,none,Bridgewright Guild gen 2 quality 0.59,reload ok=True,recovery 0.71,ssrm_v30_live_route_state_seed_20260883,v30-394268,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
55,4,7,orchard_fen,roofward_archive,roofward->archive_quarter: cool archive lane,steady glass crate: idle,heat surge: 0.47 rev 1,none,Glassgarden Guild gen 2 quality 0.62,reload ok=True,recovery 0.70,ssrm_v30_live_route_state_seed_20260883,v30-444639,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
56,4,8,central_exchange,archive_signal,archive_quarter->signal_ridge: paper lane,pin route notice: idle,wind scatter: 0.40 rev 4,none,Index Guild gen 2 quality 0.64,reload ok=True,recovery 0.67,ssrm_v30_live_route_state_seed_20260883,v30-341339,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
57,4,9,repair_hall,signal_orchard,signal_ridge->orchard_fen: river lantern loop,dim signal relay: idle,dusk ice: 0.47 rev 1,none,Signal Guild gen 2 quality 0.66,reload ok=True,recovery 0.65,ssrm_v30_live_route_state_seed_20260883,v30-437812,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
58,4,10,riverbend,orchard_riverbend,orchard_fen->riverbend: market plank route,sort seed sacks: taken,fen mud: 0.45 rev 3,none,Seed Guild gen 2 quality 0.68,reload ok=True,recovery 0.70,ssrm_v30_live_route_state_seed_20260883,v30-476982,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
59,4,11,roofward,central_repair_ring,central_exchange->repair_hall: inner repair yard,carry wire spool: idle,crowded repair yard: 0.46 rev 1,none,Repair Circle gen 2 quality 0.68,reload ok=True,recovery 0.65,ssrm_v30_live_route_state_seed_20260883,v30-487618,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
60,4,12,archive_quarter,riverbend_roofward,riverbend->roofward: river ford,mark bridge boards: idle,river flood: 0.50 rev 3,none,Bridgewright Guild gen 2 quality 0.60,reload ok=True,recovery 0.71,ssrm_v30_live_route_state_seed_20260883,v30-394267,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
61,4,13,signal_ridge,roofward_archive,roofward->archive_quarter: cool archive lane,shade herb cart: idle,heat surge: 0.48 rev 1,none,Glassgarden Guild gen 2 quality 0.62,reload ok=True,recovery 0.71,ssrm_v30_live_route_state_seed_20260883,v30-444772,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
62,4,14,orchard_fen,archive_signal,archive_quarter->signal_ridge: paper lane,weigh paper packs: taken,wind scatter: 0.43 rev 4,none,Index Guild gen 2 quality 0.64,reload ok=True,recovery 0.70,ssrm_v30_live_route_state_seed_20260883,v30-340168,"deterministic browser-local live route-selection/caravan-task/forecast-edit/drill/reload scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
