tick,day,conflict_id,arbitration_mode,winner_branch,preserved_branch,deferred_branch,agent_initiated,resolved,repair_path_available,typed_arbitration_confidence,boundary_preserved,public_explanation
100,13,v15-conflict-13-100,protect_boundary,hearthline:claim:13:7,orchardline:protect:13:4,none,0,1,1,0.849875,1,"protect_boundary chooses hearthline:claim:13:7; orchardline:protect:13:4 stays visible, and repair is available=1."
101,13,v15-conflict-13-101,protect_boundary,routeline:claim:13:0,rainline:protect:13:5,none,1,1,1,0.85675,1,"protect_boundary chooses routeline:claim:13:0; rainline:protect:13:5 stays visible, and repair is available=1."
102,13,v15-conflict-13-102,split_access,hearthline:protect:13:6,marketline:claim:13:1,none,1,1,1,0.851625,1,"split_access chooses hearthline:protect:13:6; marketline:claim:13:1 stays visible, and repair is available=1."
103,13,v15-conflict-13-103,defer_low_urgency,ledgerline:claim:13:2,routeline:protect:13:7,none,0,1,1,0.8405,1,"defer_low_urgency chooses ledgerline:claim:13:2; routeline:protect:13:7 stays visible, and repair is available=1."
104,14,v15-conflict-14-104,repair_then_resume,marketline:protect:14:0,orchardline:claim:14:3,none,1,0,1,0.859375,1,"repair_then_resume chooses marketline:protect:14:0; orchardline:claim:14:3 stays visible, and repair is available=1."
105,14,v15-watch-14-105,rotate_priority,none,none,routeline:witness:14:6,0,0,0,0.86625,1,False alarm kept as observation only; no branch is blocked just because a noisy signal looked suspicious.
106,14,v15-conflict-14-106,rotate_priority,hearthline:claim:14:5,orchardline:protect:14:2,none,0,1,1,0.873125,1,"rotate_priority chooses hearthline:claim:14:5; orchardline:protect:14:2 stays visible, and repair is available=1."
107,14,v15-conflict-14-107,protect_boundary,routeline:claim:14:6,rainline:protect:14:3,none,1,1,1,0.898,1,"protect_boundary chooses routeline:claim:14:6; rainline:protect:14:3 stays visible, and repair is available=1."
108,14,v15-conflict-14-108,split_access,hearthline:protect:14:4,marketline:claim:14:7,none,1,1,1,0.843,1,"split_access chooses hearthline:protect:14:4; marketline:claim:14:7 stays visible, and repair is available=1."
109,14,v15-conflict-14-109,defer_low_urgency,ledgerline:claim:14:0,routeline:protect:14:5,none,0,1,1,0.831875,1,"defer_low_urgency chooses ledgerline:claim:14:0; routeline:protect:14:5 stays visible, and repair is available=1."
110,14,v15-conflict-14-110,public_reason_review,marketline:protect:14:6,orchardline:claim:14:1,none,1,1,1,0.83875,1,"public_reason_review chooses marketline:protect:14:6; orchardline:claim:14:1 stays visible, and repair is available=1."
111,14,v15-conflict-14-111,public_reason_review,rainline:claim:14:2,ledgerline:protect:14:7,none,1,1,1,0.845625,1,"public_reason_review chooses rainline:claim:14:2; ledgerline:protect:14:7 stays visible, and repair is available=1."
112,15,v15-watch-15-112,rotate_priority,none,none,none,0,0,0,0.8525,1,False alarm kept as observation only; no branch is blocked just because a noisy signal looked suspicious.
113,15,v15-conflict-15-113,protect_boundary,routeline:claim:15:4,rainline:protect:15:1,none,1,1,1,0.877375,1,"protect_boundary chooses routeline:claim:15:4; rainline:protect:15:1 stays visible, and repair is available=1."
114,15,v15-conflict-15-114,split_access,hearthline:protect:15:2,marketline:claim:15:5,none,1,0,1,0.88425,1,"split_access chooses hearthline:protect:15:2; marketline:claim:15:5 stays visible, and repair is available=1."
115,15,v15-conflict-15-115,repair_then_resume,ledgerline:claim:15:6,routeline:protect:15:3,none,0,1,1,0.873125,1,"repair_then_resume chooses ledgerline:claim:15:6; routeline:protect:15:3 stays visible, and repair is available=1."
116,15,v15-conflict-15-116,repair_then_resume,marketline:protect:15:4,orchardline:claim:15:7,none,1,1,1,0.88,1,"repair_then_resume chooses marketline:protect:15:4; orchardline:claim:15:7 stays visible, and repair is available=1."
117,15,v15-conflict-15-117,public_reason_review,rainline:claim:15:0,ledgerline:protect:15:5,none,1,0,1,0.813,1,"public_reason_review chooses rainline:claim:15:0; ledgerline:protect:15:5 stays visible, and repair is available=1."
118,15,v15-conflict-15-118,rotate_priority,hearthline:claim:15:1,orchardline:protect:15:6,none,0,1,1,0.831875,1,"rotate_priority chooses hearthline:claim:15:1; orchardline:protect:15:6 stays visible, and repair is available=1."
119,15,v15-watch-15-119,protect_boundary,none,none,none,0,0,0,0.85675,1,False alarm kept as observation only; no branch is blocked just because a noisy signal looked suspicious.
120,16,v15-conflict-16-120,defer_low_urgency,hearthline:protect:16:0,marketline:claim:16:3,none,1,1,1,0.845625,1,"defer_low_urgency chooses hearthline:protect:16:0; marketline:claim:16:3 stays visible, and repair is available=1."
121,16,v15-conflict-16-121,defer_low_urgency,ledgerline:claim:16:4,routeline:protect:16:1,none,0,1,1,0.8525,1,"defer_low_urgency chooses ledgerline:claim:16:4; routeline:protect:16:1 stays visible, and repair is available=1."
122,16,v15-conflict-16-122,repair_then_resume,marketline:protect:16:2,orchardline:claim:16:5,none,1,1,0,0.859375,1,"repair_then_resume chooses marketline:protect:16:2; orchardline:claim:16:5 stays visible, and repair is available=0."
123,16,v15-conflict-16-123,public_reason_review,rainline:claim:16:6,ledgerline:protect:16:3,none,1,1,1,0.86625,1,"public_reason_review chooses rainline:claim:16:6; ledgerline:protect:16:3 stays visible, and repair is available=1."
124,16,v15-conflict-16-124,rotate_priority,hearthline:claim:16:7,orchardline:protect:16:4,none,0,1,1,0.873125,1,"rotate_priority chooses hearthline:claim:16:7; orchardline:protect:16:4 stays visible, and repair is available=1."
125,16,v15-conflict-16-125,split_access,routeline:claim:16:0,rainline:protect:16:5,none,1,1,1,0.898,1,"split_access chooses routeline:claim:16:0; rainline:protect:16:5 stays visible, and repair is available=1."
126,16,v15-watch-16-126,split_access,none,none,none,0,0,0,0.831,1,False alarm kept as observation only; no branch is blocked just because a noisy signal looked suspicious.
127,16,v15-conflict-16-127,defer_low_urgency,ledgerline:claim:16:2,routeline:protect:16:7,none,0,1,1,0.831875,1,"defer_low_urgency chooses ledgerline:claim:16:2; routeline:protect:16:7 stays visible, and repair is available=1."
128,17,v15-conflict-17-128,repair_then_resume,marketline:protect:17:0,orchardline:claim:17:3,none,1,1,1,0.82675,1,"repair_then_resume chooses marketline:protect:17:0; orchardline:claim:17:3 stays visible, and repair is available=1."
129,17,v15-conflict-17-129,public_reason_review,rainline:claim:17:4,ledgerline:protect:17:1,none,1,1,1,0.845625,1,"public_reason_review chooses rainline:claim:17:4; ledgerline:protect:17:1 stays visible, and repair is available=1."
130,17,v15-conflict-17-130,protect_boundary,hearthline:claim:17:5,orchardline:protect:17:2,marketline:witness:17:7,0,0,1,0.8705,1,"protect_boundary chooses hearthline:claim:17:5; orchardline:protect:17:2 stays visible, and repair is available=1."
131,17,v15-conflict-17-131,protect_boundary,routeline:claim:17:6,rainline:protect:17:3,none,1,1,1,0.877375,1,"protect_boundary chooses routeline:claim:17:6; rainline:protect:17:3 stays visible, and repair is available=1."
132,17,v15-conflict-17-132,split_access,hearthline:protect:17:4,marketline:claim:17:7,none,1,1,1,0.88425,1,"split_access chooses hearthline:protect:17:4; marketline:claim:17:7 stays visible, and repair is available=1."
133,17,v15-watch-17-133,defer_low_urgency,none,none,none,0,0,0,0.873125,1,False alarm kept as observation only; no branch is blocked just because a noisy signal looked suspicious.
