tick_id,day,tick,season,avatar_region,active_route,supply_panel,weather_panel,guild_panel,apprentice_panel,collapse_panel,migration_panel,save_restore_key,replay_key,boundary_note
10,1,10,spring_rain,orchard_fen,riverbend->archive_quarter,planks: 0.43/0.43,wet surge intensity 0.50,Bridgewright Guild backlog 0.18,Toma skill 0.23,river mill: stable,fish->archive_quarter 0.11,ssrm_v28_region_state_seed_20260881,v28-515504,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
11,1,11,spring_rain,central_exchange,roofward->signal_ridge,herbs: 0.33/0.33,wet surge intensity 0.58,Glassgarden Guild backlog 0.21,Lio skill 0.25,roof cistern: stable,fish->signal_ridge 0.11,ssrm_v28_region_state_seed_20260881,v28-454744,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
12,1,12,spring_rain,repair_hall,archive_quarter->orchard_fen,planks: 0.43/0.43,wet surge intensity 0.66,Index Guild backlog 0.03,Sera skill 0.28,public kiosk: stable,fish->orchard_fen 0.11,ssrm_v28_region_state_seed_20260881,v28-537264,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
13,1,13,spring_rain,riverbend,signal_ridge->riverbend,oil: 0.33/0.33,wet surge intensity 0.74,Signal Guild backlog 0.29,Ren skill 0.31,signal tower: stable,fish->riverbend 0.11,ssrm_v28_region_state_seed_20260881,v28-443357,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
14,1,14,spring_rain,roofward,orchard_fen->roofward,seeds: 0.43/0.43,wet surge intensity 0.52,Seed Guild backlog 0.32,Mara skill 0.33,seed pier: stable,fish->roofward 0.11,ssrm_v28_region_state_seed_20260881,v28-444001,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
15,1,15,spring_rain,archive_quarter,riverbend->archive_quarter,thread: 0.28/0.28,wet surge intensity 0.50,Bridgewright Guild backlog 0.11,Toma skill 0.23,river mill: stable,fish->archive_quarter 0.11,ssrm_v28_region_state_seed_20260881,v28-514378,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
16,2,0,spring_rain,archive_quarter,roofward->archive_quarter,thread: 0.43/0.43,wet surge intensity 0.58,Glassgarden Guild backlog 0.21,Lio skill 0.25,roof cistern: stable,fish->signal_ridge 0.11,ssrm_v28_region_state_seed_20260881,v28-503274,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
17,2,1,spring_rain,signal_ridge,archive_quarter->signal_ridge,paper: 0.33/0.33,wet surge intensity 0.66,Index Guild backlog 0.03,Sera skill 0.29,public kiosk: stable,fish->orchard_fen 0.11,ssrm_v28_region_state_seed_20260881,v28-536988,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
18,2,2,spring_rain,orchard_fen,signal_ridge->orchard_fen,oil: 0.43/0.43,wet surge intensity 0.74,Signal Guild backlog 0.21,Ren skill 0.32,signal tower: stable,fish->riverbend 0.11,ssrm_v28_region_state_seed_20260881,v28-464098,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
19,2,3,spring_rain,central_exchange,orchard_fen->riverbend,oil: 0.33/0.33,wet surge intensity 0.42,Seed Guild backlog 0.32,Mara skill 0.33,seed pier: stable,fish->roofward 0.11,ssrm_v28_region_state_seed_20260881,v28-432338,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
20,2,4,spring_rain,repair_hall,riverbend->roofward,planks: 0.38/0.38,wet surge intensity 0.60,Bridgewright Guild backlog 0.11,Toma skill 0.23,river mill: stable,fish->archive_quarter 0.11,ssrm_v28_region_state_seed_20260881,v28-435875,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
21,2,5,spring_rain,riverbend,roofward->archive_quarter,herbs: 0.28/0.28,wet surge intensity 0.58,Glassgarden Guild backlog 0.21,Lio skill 0.26,roof cistern: stable,fish->signal_ridge 0.11,ssrm_v28_region_state_seed_20260881,v28-492372,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
22,2,6,spring_rain,roofward,archive_quarter->signal_ridge,wire: 0.38/0.38,wet surge intensity 0.66,Index Guild backlog 0.03,Sera skill 0.29,public kiosk: stable,fish->orchard_fen 0.11,ssrm_v28_region_state_seed_20260881,v28-526191,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
23,2,7,spring_rain,archive_quarter,signal_ridge->orchard_fen,oil: 0.28/0.28,wet surge intensity 0.74,Signal Guild backlog 0.13,Ren skill 0.33,signal tower: stable,fish->riverbend 0.11,ssrm_v28_region_state_seed_20260881,v28-464183,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
24,2,8,spring_rain,signal_ridge,orchard_fen->riverbend,seeds: 0.38/0.38,wet surge intensity 0.42,Seed Guild backlog 0.32,Mara skill 0.34,seed pier: stable,fish->roofward 0.11,ssrm_v28_region_state_seed_20260881,v28-454582,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
25,2,9,spring_rain,orchard_fen,riverbend->roofward,water: 0.43/0.43,wet surge intensity 0.60,Bridgewright Guild backlog 0.11,Toma skill 0.24,river mill: stable,fish->archive_quarter 0.11,ssrm_v28_region_state_seed_20260881,v28-425082,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
26,2,10,spring_rain,central_exchange,roofward->archive_quarter,herbs: 0.33/0.33,wet surge intensity 0.58,Glassgarden Guild backlog 0.21,Lio skill 0.26,roof cistern: stable,fish->signal_ridge 0.11,ssrm_v28_region_state_seed_20260881,v28-492233,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
27,2,11,spring_rain,repair_hall,archive_quarter->signal_ridge,paper: 0.43/0.43,wet surge intensity 0.66,Index Guild backlog 0.03,Sera skill 0.29,public kiosk: stable,fish->orchard_fen 0.11,ssrm_v28_region_state_seed_20260881,v28-537146,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
28,2,12,spring_rain,riverbend,signal_ridge->orchard_fen,planks: 0.33/0.33,wet surge intensity 0.74,Signal Guild backlog 0.06,Ren skill 0.33,signal tower: stable,fish->riverbend 0.11,ssrm_v28_region_state_seed_20260881,v28-499347,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
29,2,13,spring_rain,roofward,orchard_fen->riverbend,seeds: 0.43/0.43,wet surge intensity 0.42,Seed Guild backlog 0.32,Mara skill 0.34,seed pier: stable,fish->roofward 0.11,ssrm_v28_region_state_seed_20260881,v28-454455,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
30,2,14,spring_rain,archive_quarter,riverbend->roofward,planks: 0.28/0.28,wet surge intensity 0.60,Bridgewright Guild backlog 0.11,Toma skill 0.24,river mill: stable,fish->archive_quarter 0.11,ssrm_v28_region_state_seed_20260881,v28-435832,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
31,2,15,spring_rain,signal_ridge,roofward->archive_quarter,thread: 0.38/0.38,wet surge intensity 0.58,Glassgarden Guild backlog 0.14,Lio skill 0.26,roof cistern: stable,fish->signal_ridge 0.11,ssrm_v28_region_state_seed_20260881,v28-503523,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
32,3,0,spring_rain,signal_ridge,archive_quarter->orchard_fen,planks: 0.33/0.33,wet surge intensity 0.66,Index Guild backlog 0.03,Sera skill 0.29,public kiosk: stable,fish->orchard_fen 0.11,ssrm_v28_region_state_seed_20260881,v28-537265,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
33,3,1,spring_rain,orchard_fen,signal_ridge->riverbend,oil: 0.43/0.43,wet surge intensity 0.74,Signal Guild backlog 0.06,Ren skill 0.33,signal tower: stable,fish->riverbend 0.11,ssrm_v28_region_state_seed_20260881,v28-443560,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
34,3,2,spring_rain,central_exchange,orchard_fen->roofward,seeds: 0.33/0.33,wet surge intensity 0.42,Seed Guild backlog 0.24,Mara skill 0.35,seed pier: stable,fish->roofward 0.11,ssrm_v28_region_state_seed_20260881,v28-444010,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
35,3,3,spring_rain,repair_hall,riverbend->archive_quarter,thread: 0.38/0.38,wet surge intensity 0.50,Bridgewright Guild backlog 0.11,Toma skill 0.24,river mill: stable,fish->archive_quarter 0.11,ssrm_v28_region_state_seed_20260881,v28-514587,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
36,3,4,spring_rain,riverbend,roofward->signal_ridge,herbs: 0.28/0.28,wet surge intensity 0.68,Glassgarden Guild backlog 0.14,Lio skill 0.27,roof cistern: stable,fish->signal_ridge 0.11,ssrm_v28_region_state_seed_20260881,v28-455517,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
37,3,5,spring_rain,roofward,archive_quarter->orchard_fen,paper: 0.38/0.38,wet surge intensity 0.66,Index Guild backlog 0.03,Sera skill 0.29,public kiosk: stable,fish->orchard_fen 0.11,ssrm_v28_region_state_seed_20260881,v28-525405,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
38,3,6,spring_rain,archive_quarter,signal_ridge->riverbend,oil: 0.28/0.28,wet surge intensity 0.74,Signal Guild backlog 0.06,Ren skill 0.33,signal tower: stable,fish->riverbend 0.11,ssrm_v28_region_state_seed_20260881,v28-444126,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
39,3,7,spring_rain,signal_ridge,orchard_fen->roofward,seeds: 0.38/0.38,wet surge intensity 0.42,Seed Guild backlog 0.17,Mara skill 0.36,seed pier: stable,fish->roofward 0.11,ssrm_v28_region_state_seed_20260881,v28-444770,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
40,3,8,spring_rain,orchard_fen,riverbend->archive_quarter,planks: 0.43/0.43,wet surge intensity 0.50,Bridgewright Guild backlog 0.11,Toma skill 0.25,river mill: stable,fish->archive_quarter 0.11,ssrm_v28_region_state_seed_20260881,v28-515663,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
41,3,9,spring_rain,central_exchange,roofward->signal_ridge,wire: 0.33/0.33,wet surge intensity 0.68,Glassgarden Guild backlog 0.14,Lio skill 0.27,roof cistern: stable,fish->signal_ridge 0.11,ssrm_v28_region_state_seed_20260881,v28-444834,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
42,3,10,spring_rain,repair_hall,archive_quarter->orchard_fen,paper: 0.43/0.43,wet surge intensity 0.66,Index Guild backlog 0.03,Sera skill 0.30,public kiosk: stable,fish->orchard_fen 0.11,ssrm_v28_region_state_seed_20260881,v28-524767,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
43,3,11,spring_rain,riverbend,signal_ridge->riverbend,oil: 0.33/0.33,wet surge intensity 0.74,Signal Guild backlog 0.06,Ren skill 0.33,signal tower: stable,fish->riverbend 0.11,ssrm_v28_region_state_seed_20260881,v28-443516,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
44,3,12,spring_rain,roofward,orchard_fen->roofward,water: 0.43/0.43,wet surge intensity 0.42,Seed Guild backlog 0.09,Mara skill 0.36,seed pier: stable,fish->roofward 0.11,ssrm_v28_region_state_seed_20260881,v28-445520,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
45,3,13,spring_rain,archive_quarter,riverbend->archive_quarter,planks: 0.28/0.28,wet surge intensity 0.50,Bridgewright Guild backlog 0.11,Toma skill 0.26,river mill: stable,fish->archive_quarter 0.11,ssrm_v28_region_state_seed_20260881,v28-516247,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
46,3,14,spring_rain,signal_ridge,roofward->signal_ridge,herbs: 0.38/0.38,wet surge intensity 0.68,Glassgarden Guild backlog 0.14,Lio skill 0.27,roof cistern: stable,fish->signal_ridge 0.11,ssrm_v28_region_state_seed_20260881,v28-455668,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
47,3,15,spring_rain,orchard_fen,archive_quarter->orchard_fen,planks: 0.28/0.28,wet surge intensity 0.66,Index Guild backlog 0.00,Sera skill 0.30,public kiosk: stable,fish->orchard_fen 0.11,ssrm_v28_region_state_seed_20260881,v28-538013,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
48,4,0,spring_rain,orchard_fen,signal_ridge->orchard_fen,planks: 0.43/0.43,wet surge intensity 0.74,Signal Guild backlog 0.06,Ren skill 0.34,signal tower: stable,fish->riverbend 0.11,ssrm_v28_region_state_seed_20260881,v28-499555,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
49,4,1,spring_rain,central_exchange,orchard_fen->riverbend,seeds: 0.33/0.33,wet surge intensity 0.42,Seed Guild backlog 0.09,Mara skill 0.36,seed pier: stable,fish->roofward 0.11,ssrm_v28_region_state_seed_20260881,v28-454463,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
50,4,2,spring_rain,repair_hall,riverbend->roofward,planks: 0.38/0.38,wet surge intensity 0.50,Bridgewright Guild backlog 0.03,Toma skill 0.26,river mill: stable,fish->archive_quarter 0.11,ssrm_v28_region_state_seed_20260881,v28-436034,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
51,4,3,spring_rain,riverbend,roofward->archive_quarter,thread: 0.28/0.28,wet surge intensity 0.58,Glassgarden Guild backlog 0.14,Lio skill 0.28,roof cistern: stable,fish->signal_ridge 0.11,ssrm_v28_region_state_seed_20260881,v28-503527,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
52,4,4,spring_rain,roofward,archive_quarter->signal_ridge,paper: 0.38/0.38,wet surge intensity 0.76,Index Guild backlog 0.00,Sera skill 0.30,public kiosk: stable,fish->orchard_fen 0.11,ssrm_v28_region_state_seed_20260881,v28-537460,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
53,4,5,spring_rain,archive_quarter,signal_ridge->orchard_fen,oil: 0.28/0.28,wet surge intensity 0.74,Signal Guild backlog 0.06,Ren skill 0.34,signal tower: stable,fish->riverbend 0.11,ssrm_v28_region_state_seed_20260881,v28-464342,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
54,4,6,spring_rain,signal_ridge,orchard_fen->riverbend,oil: 0.38/0.38,wet surge intensity 0.42,Seed Guild backlog 0.09,Mara skill 0.37,seed pier: stable,fish->roofward 0.11,ssrm_v28_region_state_seed_20260881,v28-432765,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
55,4,7,spring_rain,orchard_fen,riverbend->roofward,planks: 0.43/0.43,wet surge intensity 0.50,Bridgewright Guild backlog 0.00,Toma skill 0.26,river mill: stable,fish->archive_quarter 0.11,ssrm_v28_region_state_seed_20260881,v28-435915,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
56,4,8,spring_rain,central_exchange,roofward->archive_quarter,herbs: 0.33/0.33,wet surge intensity 0.58,Glassgarden Guild backlog 0.14,Lio skill 0.28,roof cistern: stable,fish->signal_ridge 0.11,ssrm_v28_region_state_seed_20260881,v28-492392,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
57,4,9,spring_rain,repair_hall,archive_quarter->signal_ridge,wire: 0.43/0.43,wet surge intensity 0.76,Index Guild backlog 0.00,Sera skill 0.30,public kiosk: stable,fish->orchard_fen 0.11,ssrm_v28_region_state_seed_20260881,v28-526199,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
58,4,10,spring_rain,riverbend,signal_ridge->orchard_fen,oil: 0.33/0.33,wet surge intensity 0.74,Signal Guild backlog 0.06,Ren skill 0.34,signal tower: stable,fish->riverbend 0.11,ssrm_v28_region_state_seed_20260881,v28-464211,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
59,4,11,spring_rain,roofward,orchard_fen->riverbend,seeds: 0.43/0.43,wet surge intensity 0.42,Seed Guild backlog 0.09,Mara skill 0.37,seed pier: stable,fish->roofward 0.11,ssrm_v28_region_state_seed_20260881,v28-454614,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
60,4,12,spring_rain,archive_quarter,riverbend->roofward,water: 0.28/0.28,wet surge intensity 0.50,Bridgewright Guild backlog 0.00,Toma skill 0.26,river mill: stable,fish->archive_quarter 0.11,ssrm_v28_region_state_seed_20260881,v28-425314,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
61,4,13,spring_rain,signal_ridge,roofward->archive_quarter,herbs: 0.38/0.38,wet surge intensity 0.58,Glassgarden Guild backlog 0.14,Lio skill 0.29,roof cistern: stable,fish->signal_ridge 0.11,ssrm_v28_region_state_seed_20260881,v28-492685,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
62,4,14,spring_rain,orchard_fen,archive_quarter->signal_ridge,paper: 0.28/0.28,wet surge intensity 0.76,Index Guild backlog 0.00,Sera skill 0.30,public kiosk: stable,fish->orchard_fen 0.11,ssrm_v28_region_state_seed_20260881,v28-537408,"deterministic browser-local multi-household supply-chain/season/guild/apprenticeship region scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
