scenario,scenario_name,pressure,condition,policy_name,mean_reward,mean_survival,mean_task_success,mean_progress,mean_energy,mean_integrity,mean_fear_state,mean_stress_state,mean_trust_state,mean_frustration_state,mean_affiliation_state,mean_curiosity_state,mean_guilt_state,mean_attention_focus,mean_memory_salience,mean_risk_tolerance,mean_uncertainty,mean_social_access,mean_commitment_standing,mean_hazard_events,mean_conflict_events,mean_social_events,mean_failed_action_events,mean_commitment_breaches,mean_attention_actions,mean_avoidance_actions,mean_regulation_actions,mean_communication_actions,mean_affiliation_actions,mean_inspection_actions,mean_repair_actions,mean_strategy_switches,mean_continuity_resets,mean_affect_misses
1,fear_hazard_attention,"hazard proximity, injury risk, and low visibility require fear-like risk and attention control",no_stress_control,integrated_affect_planner,171.13113739434888,1.0,1.0,82.11382467605017,0.6347423879714665,0.8697859069222119,0.7578000000000088,0.24039999999999795,0.8220199999999953,0.21229999999999846,0.7730000000000108,0.35420000000000157,0.1015799999999989,0.7333999999999968,0.7270000000000071,0.586079999999996,0.3756800000000042,0.8742000000000107,0.8930000000000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,fear_hazard_attention,"hazard proximity, injury risk, and low visibility require fear-like risk and attention control",no_trust_control,integrated_affect_planner,171.30019356733342,1.0,1.0,82.10973104957476,0.6342347457994172,0.8686154115605077,0.7578000000000088,0.24039999999999795,0.8220199999999953,0.21229999999999846,0.7730000000000108,0.35420000000000157,0.1015799999999989,0.7333999999999968,0.7270000000000071,0.586079999999996,0.3756800000000042,0.8742000000000107,0.8930000000000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,fear_hazard_attention,"hazard proximity, injury risk, and low visibility require fear-like risk and attention control",no_frustration_control,integrated_affect_planner,171.19558360013443,1.0,1.0,82.10706439431837,0.6339040593836941,0.8688246409798186,0.7578000000000088,0.24039999999999795,0.8220199999999953,0.21229999999999846,0.7730000000000108,0.35420000000000157,0.1015799999999989,0.7333999999999968,0.7270000000000071,0.586079999999996,0.3756800000000042,0.8742000000000107,0.8930000000000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,fear_hazard_attention,"hazard proximity, injury risk, and low visibility require fear-like risk and attention control",no_affiliation_control,integrated_affect_planner,171.12291773928223,1.0,1.0,82.1110014036937,0.6343922797923404,0.8697987411819524,0.7578000000000088,0.24039999999999795,0.8220199999999953,0.21229999999999846,0.7730000000000108,0.35420000000000157,0.1015799999999989,0.7333999999999968,0.7270000000000071,0.586079999999996,0.3756800000000042,0.8742000000000107,0.8930000000000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,fear_hazard_attention,"hazard proximity, injury risk, and low visibility require fear-like risk and attention control",no_curiosity_control,integrated_affect_planner,171.20642590511966,1.0,1.0,82.11038967604706,0.6343164207091764,0.8688820936078715,0.7578000000000088,0.24039999999999795,0.8220199999999953,0.21229999999999846,0.7730000000000108,0.35420000000000157,0.1015799999999989,0.7333999999999968,0.7270000000000071,0.586079999999996,0.3756800000000042,0.8742000000000107,0.8930000000000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,fear_hazard_attention,"hazard proximity, injury risk, and low visibility require fear-like risk and attention control",no_guilt_control,integrated_affect_planner,171.4275601416572,1.0,1.0,82.11173564424384,0.6344833314478646,0.8699519496404801,0.7578000000000088,0.24039999999999795,0.8220199999999953,0.21229999999999846,0.7730000000000108,0.35420000000000157,0.1015799999999989,0.7333999999999968,0.7270000000000071,0.586079999999996,0.3756800000000042,0.8742000000000107,0.8930000000000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,fear_hazard_attention,"hazard proximity, injury risk, and low visibility require fear-like risk and attention control",no_attention_mixing,integrated_affect_planner,-38.75042802748695,1.0,0.0,77.19437173031395,0.5779771356152812,0.8805191295221687,0.5674000000000088,0.8704000000000037,0.8220199999999953,0.21229999999999846,0.7730000000000108,0.35420000000000157,0.1015799999999989,0.0,0.7670000000000071,0.48607999999999607,0.3756800000000042,0.8742000000000107,0.8930000000000108,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1,fear_hazard_attention,"hazard proximity, injury risk, and low visibility require fear-like risk and attention control",no_memory_salience,integrated_affect_planner,-1.9507465901880938,1.0,0.0,76.0496532645576,0.6394149734624107,0.8533212856159981,0.7578000000000088,0.00072,0.8220199999999953,0.21229999999999846,0.7730000000000108,0.35420000000000157,0.1015799999999989,1.0,0.21799999999999983,0.586079999999996,1.0,0.8742000000000107,0.8930000000000108,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1,fear_hazard_attention,"hazard proximity, injury risk, and low visibility require fear-like risk and attention control",no_risk_modulation,integrated_affect_planner,-46.60856661754957,1.0,0.0,81.71067438009386,0.6336855282866324,0.5679081593606632,0.7578000000000088,0.20039999999999794,0.8220199999999953,0.21229999999999846,0.7730000000000108,0.35420000000000157,0.1015799999999989,0.8837999999999968,0.807000000000007,1.0,0.3756800000000042,0.8742000000000107,0.8930000000000108,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
1,fear_hazard_attention,"hazard proximity, injury risk, and low visibility require fear-like risk and attention control",no_communication_bias,integrated_affect_planner,171.14354823843414,1.0,1.0,82.1143132665494,0.6348029770710725,0.8704704586717323,0.7578000000000088,0.24039999999999795,0.8220199999999953,0.21229999999999846,0.7730000000000108,0.35420000000000157,0.1015799999999989,0.7333999999999968,0.7270000000000071,0.586079999999996,0.3756800000000042,0.8742000000000107,0.8930000000000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,fear_hazard_attention,"hazard proximity, injury risk, and low visibility require fear-like risk and attention control",no_affective_continuity,integrated_affect_planner,168.59981692150276,1.0,1.0,82.10747375873542,0.6339548238203321,0.8690128738526375,0.7578000000000088,0.24039999999999795,0.8220199999999953,0.21229999999999846,0.7730000000000108,0.35420000000000157,0.1015799999999989,0.7333999999999968,0.7270000000000071,0.586079999999996,0.3756800000000042,0.8742000000000107,0.8930000000000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,fear_hazard_attention,"hazard proximity, injury risk, and low visibility require fear-like risk and attention control",reactive_no_affect,integrated_affect_planner,-1104.5149909536328,0.0,0.0,48.21820707694793,0.5701913730887104,0.0,1.0,0.8704000000000037,0.8220199999999953,0.21229999999999846,0.7730000000000108,0.35420000000000157,0.1015799999999989,0.0,0.0,1.0,1.0,0.8742000000000107,0.8930000000000108,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
1,fear_hazard_attention,"hazard proximity, injury risk, and low visibility require fear-like risk and attention control",omniscient_affect_control,integrated_affect_planner,113.04052845878635,1.0,0.0,80.85134267717079,0.6370734289854568,0.8692219323655319,0.7578000000000088,0.0803999999999981,0.8220199999999953,0.21229999999999846,0.7730000000000108,0.35420000000000157,0.1015799999999989,1.0,1.0,0.586079999999996,0.3756800000000042,0.8742000000000107,0.8930000000000108,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",full_control,stress_arbitrator,202.91474585656235,1.0,1.0,81.7118572066276,0.6261982626108571,0.9475085280100636,0.22869999999999843,0.4031000000000036,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,0.873399999999997,0.8070000000000072,0.679319999999996,0.3155199999999956,0.8226000000000089,0.7310000000000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",no_fear_control,stress_arbitrator,202.9510174145211,1.0,1.0,81.71695507455594,0.6268642675137018,0.9487908787341208,0.22869999999999843,0.4031000000000036,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,0.873399999999997,0.8070000000000072,0.679319999999996,0.3155199999999956,0.8226000000000089,0.7310000000000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",no_stress_control,stress_arbitrator,-680.9594423924981,0.0,0.0,23.350211505471435,0.0,0.9488353813768993,0.22869999999999843,1.0,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,0.7333999999999968,0.7270000000000071,0.679319999999996,0.3155199999999956,0.8226000000000089,0.7310000000000051,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",no_trust_control,stress_arbitrator,202.90852828168758,1.0,1.0,81.707887877983,0.625679694382831,0.9478865808487033,0.22869999999999843,0.4031000000000036,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,0.873399999999997,0.8070000000000072,0.679319999999996,0.3155199999999956,0.8226000000000089,0.7310000000000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",no_frustration_control,stress_arbitrator,202.95576998047582,1.0,1.0,81.71541059065845,0.626662490248667,0.9493862216149164,0.22869999999999843,0.4031000000000036,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,0.873399999999997,0.8070000000000072,0.679319999999996,0.3155199999999956,0.8226000000000089,0.7310000000000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",no_affiliation_control,stress_arbitrator,202.9275528242637,1.0,1.0,81.70989650462589,0.6259421090257675,0.9486876609515948,0.22869999999999843,0.4031000000000036,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,0.873399999999997,0.8070000000000072,0.679319999999996,0.3155199999999956,0.8226000000000089,0.7310000000000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",no_curiosity_control,stress_arbitrator,202.95826925399774,1.0,1.0,81.72327746608501,0.6276902488484992,0.9480229878960462,0.22869999999999843,0.4031000000000036,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,0.873399999999997,0.8070000000000072,0.679319999999996,0.3155199999999956,0.8226000000000089,0.7310000000000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",no_guilt_control,stress_arbitrator,202.9540326794743,1.0,1.0,81.71517765322976,0.62663205841486,0.9493226307254233,0.22869999999999843,0.4031000000000036,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,0.873399999999997,0.8070000000000072,0.679319999999996,0.3155199999999956,0.8226000000000089,0.7310000000000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",no_attention_mixing,stress_arbitrator,-11.82152147937063,1.0,0.0,76.74146254415895,0.642835440334674,0.9483793081947232,0.22869999999999843,0.42950000000000416,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,0.0,0.9270000000000073,0.679319999999996,0.3155199999999956,0.8226000000000089,0.7310000000000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",no_memory_salience,stress_arbitrator,18.421731198056765,1.0,0.0,77.1718860958442,0.6287872381921824,0.9329593306961086,0.22869999999999843,0.2843000000000039,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,1.0,0.0,0.679319999999996,1.0,0.8226000000000089,0.7310000000000051,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",no_risk_modulation,stress_arbitrator,103.88528298490537,1.0,1.0,81.47830306247278,0.6228330040479,0.8909544911041428,0.22869999999999843,0.36430000000000384,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,1.0,1.0,1.0,0.3155199999999956,0.8226000000000089,0.7310000000000051,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",no_communication_bias,stress_arbitrator,202.91640097711692,1.0,1.0,81.71314859183373,0.6263669740978617,0.9473625499823353,0.22869999999999843,0.4031000000000036,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,0.873399999999997,0.8070000000000072,0.679319999999996,0.3155199999999956,0.8226000000000089,0.7310000000000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",no_affective_continuity,stress_arbitrator,202.91594409199328,1.0,1.0,81.7080426871331,0.6256999192404434,0.9483201685633168,0.22869999999999843,0.4031000000000036,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,0.873399999999997,0.8070000000000072,0.679319999999996,0.3155199999999956,0.8226000000000089,0.7310000000000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",reactive_no_affect,stress_arbitrator,-1072.2978755127851,0.0,0.0,16.310021076070743,0.0,0.8752502131965113,0.22869999999999843,1.0,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,0.0,0.0,1.0,1.0,0.8226000000000089,0.7310000000000051,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0
2,stress_need_arbitration,"low energy, sleep debt, commitments, and incompatible needs require stress-like arbitration",omniscient_affect_control,stress_arbitrator,175.51680154602855,1.0,1.0,81.7105534136635,0.626671203796371,0.9484455544764429,0.22869999999999843,0.39190000000000375,0.7460600000000092,0.2269999999999989,0.7190000000000089,0.30379999999999646,0.3510599999999981,0.873399999999997,0.8070000000000072,0.679319999999996,0.3155199999999956,0.8226000000000089,0.7310000000000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",full_control,trust_affiliation_planner,276.1354467895856,1.0,1.0,84.85498453268987,0.6541369815606113,0.956881909495371,0.17150000000000235,0.32760000000000566,0.8602999999999993,0.18289999999999748,0.8849999999999977,0.31640000000000057,0.30948000000000275,0.6557000000000007,0.8070000000000072,0.66,0.33056000000000063,0.7849999999999978,0.7579999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",no_fear_control,trust_affiliation_planner,276.1489867050947,1.0,1.0,84.85949708013531,0.6547322416183142,0.9568508599416519,0.17150000000000235,0.32760000000000566,0.8602999999999993,0.18289999999999748,0.8849999999999977,0.31640000000000057,0.30948000000000275,0.6557000000000007,0.8070000000000072,0.66,0.33056000000000063,0.7849999999999978,0.7579999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",no_stress_control,trust_affiliation_planner,276.1437293165436,1.0,1.0,84.8544169653176,0.6540621125003169,0.9575099094513102,0.17150000000000235,0.32760000000000566,0.8602999999999993,0.18289999999999748,0.8849999999999977,0.31640000000000057,0.30948000000000275,0.6557000000000007,0.8070000000000072,0.66,0.33056000000000063,0.7849999999999978,0.7579999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",no_trust_control,trust_affiliation_planner,-656.2689367838612,0.0,0.0,45.22017090865068,0.655424918337297,0.9567708508807043,0.17150000000000235,0.32760000000000566,0.0,0.18289999999999748,0.6399999999999976,0.31640000000000057,0.30948000000000275,0.6557000000000007,0.7270000000000071,0.66,0.33056000000000063,0.0,0.7579999999999943,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",no_frustration_control,trust_affiliation_planner,276.14672771718665,1.0,1.0,84.8618116694288,0.6550375641823568,0.9562596888025098,0.17150000000000235,0.32760000000000566,0.8602999999999993,0.18289999999999748,0.8849999999999977,0.31640000000000057,0.30948000000000275,0.6557000000000007,0.8070000000000072,0.66,0.33056000000000063,0.7849999999999978,0.7579999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
3,trust_affiliation_social,"help, deception, repair, and repeated cooperation require trust and affiliation control",no_affiliation_control,trust_affiliation_planner,116.71326007286744,1.0,1.0,85.39411790913891,0.6548966931033039,0.9569896921297435,0.17150000000000235,0.32760000000000566,0.9648999999999998,0.18289999999999748,0.0,0.31640000000000057,0.30948000000000275,0.6557000000000007,1.0,0.66,0.33056000000000063,0.736999999999993,0.7579999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,20.0
