phase,candidate,rolled_out,selected,tune_total_score,tune_maturation_score,tune_crisis_score,tune_resolved_rate,tune_env_response,tune_social_response,tune_coupled_response,tune_damage,actual_objective,predicted_objective,env_bias,social_bias,strength_bias,env_pressure_weight,social_pressure_weight,infrastructure_weight,response_imbalance_weight
value_candidate,8,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2821168899536133,0.10678989597727803,0.21475573110013418,0.46981341687813005,0.7592461354361,0.04940460962426708,0.28955105613727894,0.1003205669707956
value_candidate,9,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.086184024810791,-0.6541494617320225,-0.08388444136720286,0.22723620715791448,-0.31292543630637887,0.6740913140520324,0.31005892508850463,-1.9147961951334063
value_candidate,10,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2271486520767212,0.27800070330253607,0.6364872039246328,0.2536164621165961,0.6574070472540221,0.08841659551018002,-0.20986933473603697,-0.16162341789162923
value_candidate,11,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1399917602539062,0.7145003896436457,0.5183615604903304,0.7947147717490889,0.6483282899646371,-1.1586291934169395,-0.13873123475528293,0.665538557763275
value_candidate,12,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1624033451080322,-0.18730926913680632,0.6564530557561524,0.043821921504528516,0.5344404323959386,-0.2074408851142779,0.21472681294252194,-0.2999567009710904
value_candidate,13,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0154356956481934,0.2508430382369954,1.1653326542515003,0.9436947426853982,1.3066868669943965,-0.45457376967240803,-0.713108533707897,0.39901991324745867
value_guided,14,True,False,0.6443246196617441,1.0,0.2590096242953001,0.6333333333333333,0.6051707917209437,1.0,0.6051707917209437,1.1225974425671574,1.1507614248697828,1.4109327793121338,0.0141077578213837,-0.3701413445924049,0.7021837240743285,0.24665816497620238,0.5333316919790165,-0.2867078712583363,0.1539555550044843
value_candidate,15,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3185269832611084,0.17782199140349209,0.19907242015602977,0.793187407171317,0.13846313144006767,-0.05251150655610375,-0.45301982391871337,-0.1732758613371866
value_candidate,16,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3742213249206543,-0.596581201432546,-0.3990197381638674,1.0951076121739232,0.9041568235195967,0.545779930143562,0.31546355208149207,-0.16590789865472003
value_candidate,17,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.944562554359436,0.2530439160095995,0.6072342301288104,0.3554432587793601,1.0229290932347634,0.12490749283248931,0.9042768262985117,-0.08135291528847433
value_candidate,18,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2257212400436401,-0.3981405854882053,0.23216229806374206,-0.19356221011415545,0.39012286775898597,0.41933771787055263,1.1497929732422782,0.3767517978076367
value_candidate,19,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02583646774292,-0.3109964188927026,-0.4160618883261904,1.023530258532869,0.8763244751128156,0.038139734465154736,0.47924686822099344,-0.05980844714715733
value_candidate,20,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1944867372512817,0.018933121259632115,0.20389919860793365,0.07454489120661786,0.6219859338911368,-0.2814645655845149,0.28706792224872335,-0.4239875009496427
value_candidate,21,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2673897743225098,-0.1017689890586517,0.7295865922598186,0.028255618279178635,0.3724823673235861,0.5144441492770184,0.8745384349690314,-0.5344470745995116
value_candidate,22,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.242284893989563,0.09202222343560845,0.42516799879227196,-0.05873519941308136,0.012905095210719641,-0.23535167710460958,0.08002606842005099,0.5397139829471432
value_candidate,23,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0221359729766846,-0.25243176166741244,1.011034149283042,-0.4533849265859509,0.6080738344877957,-0.6522479993311144,-0.6635750313180926,-0.03831697812649243
value_candidate,24,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.269155502319336,-0.3814892786331861,-1.362049258696093,-0.04038709022007486,0.6180263054410454,0.30401427214456406,0.3099179474434907,-0.9202733758341886
value_candidate,25,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.269283413887024,0.2975686663286854,0.07556510562989797,0.20490483842459026,0.4590883624373116,-0.3716657306370841,-0.4849261408379019,0.3500957238511008
value_candidate,26,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.195299744606018,0.2791232119636737,-0.037795269051265235,0.864692469384261,1.6631037531480262,-1.220311318860872,-0.015019606765926938,0.032161817102164925
value_candidate,27,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3352810144424438,0.4421915277818311,-0.4027200521012497,0.7827423478703358,0.32067076605857603,-0.16943756927865497,0.24994845884009204,-0.08916868598674613
value_candidate,28,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2639338970184326,0.024259617837854422,-0.14570412707174352,0.35374924526602514,0.15825156983447958,-0.10460099824180329,0.13696320637592427,-0.16610868829030231
value_candidate,29,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9956514239311218,-0.3579665930230975,0.4960889234875059,0.29863929942876766,0.558103647176394,-0.40121421575575805,0.5281077534075057,0.43859461679725964
value_candidate,30,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1993069648742676,-0.410810790255103,-0.1676528116544047,0.0661886614322551,0.1868266800309028,-0.0054072130401970064,0.38458586635703396,0.16368996403561584
value_candidate,31,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3917300701141357,-0.08379043431680325,-0.09374343704340835,0.4814316207397143,1.0753825739124883,0.3088795881156546,0.10127370874618241,0.2571330367809215
value_candidate,32,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.221560001373291,0.14938701484359418,-0.2007483681203912,-0.2609476071925885,0.7910490976446505,0.7624556343242238,1.2052954213860332,0.2973091514274396
value_guided,33,True,False,0.6543803436679213,1.0,0.2799590493081692,0.6333333333333333,0.6332247792734115,1.0,0.6332247792734115,1.1028190676053422,1.2072459591458566,1.4640812873840332,-0.5476830650603461,0.5251521029913191,0.21817781506494394,0.09161132347020973,0.5677617135859352,0.6626197909025144,-0.1876315487109294
value_candidate,34,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0532402992248535,-0.1715018888594343,0.7042276197750006,0.40638473307511574,1.6361055433530307,-0.8118472611745935,0.5188983721242237,0.715470199216232
value_candidate,35,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2019827365875244,0.7959836757879519,-0.2310456623771077,0.2770666163570602,0.7800052817370603,0.6999503242348145,0.5981424972931544,-0.3126968127293346
value_candidate,36,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2996875047683716,0.0030974492866792935,-1.003275107224119,0.4586148314965607,0.5989548723947904,0.2937184849592956,0.07739780214244771,-0.32514009206316236
value_candidate,37,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1058019399642944,0.10049691954613883,0.15094657777142378,0.6594060429365456,-0.16871905489783856,-0.2615305517918908,-0.15635642049669152,-0.45549081556770665
value_candidate,38,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3475626707077026,-0.1361883173069853,0.5948561382277673,0.4939434822315465,0.09553087220480627,0.042960345323906475,-0.3963451328303522,-0.004293063378840861
value_candidate,39,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1420602798461914,0.01973449250947784,-1.059781734792404,0.5061861942122465,-0.025652837373747822,-0.4324506646799963,0.13056907265994847,-0.7101140964341192
value_candidate,40,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2565746307373047,0.869460033599945,-0.22436697143749842,-0.10692492704669254,-0.035758323482950605,-0.017504748231053874,0.8887410978690098,-0.7354869958884798
value_guided,41,True,False,0.6578797189294919,1.0,0.2872494144364414,0.6333333333333333,0.6366297582862933,1.0,0.6366297582862933,1.0868537086858245,1.2248498344072662,1.4172720909118652,-0.031711712094325786,-0.07962496210373535,0.45649608568409517,0.436250622074285,-0.20125611673325208,-0.18010023207339038,-0.010471495233717112
value_candidate,42,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0187995433807373,0.264776512754574,0.46236281910649335,-0.8881971128665609,0.5333620404643826,-0.5144842028390573,0.4904848177470091,-0.15704534159659042
value_candidate,43,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0432182550430298,-0.014536665182374696,0.07333496958350942,0.2635167851352379,0.437289184520529,-0.451444805277518,0.4800427453971931,-0.47450928188462527
value_candidate,44,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3126565217971802,-0.16354260278275531,-0.046332977245323925,0.3171928917373799,-0.12009162722475619,-0.41994326709985014,0.5302032006227724,0.22931770726548031
value_candidate,45,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2932666540145874,-0.063245622292845,0.15309267546648078,-0.4264552855718844,0.33142584454868007,0.07603099096810627,-0.018848027803412937,-0.2124176964812226
value_candidate,46,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2920101881027222,-0.48895013810489363,0.07840020707473228,0.6578343755754419,-0.405777420018692,-0.8937330328057675,-0.34712207256845745,0.04832292769206978
value_guided,47,True,False,0.6115259556056234,1.0,0.190679074178382,0.5666666666666667,0.5897199305254016,1.0,0.5897199305254016,1.1967073078599588,0.9787756858057708,1.3953337669372559,0.018950468826442697,0.4840504334227975,0.8319532506426826,1.1957372508831936,-0.11485255529348518,0.6528235029203033,-0.08090908296947712
