tick,day,scene_id,agent,distance_to_avatar,prompt_eligible,prompt_visible,dialogue_intent,dialogue_prompt,boundary_referenced,inventory_context_referenced,prompt_context_score
32,3,v22-scene-d03,Keth,1.139091,1,1,ask,Keth: ask near my warning path; rain mirror is for wet-route warning.,1,1,1.0
33,3,v22-scene-d03,Keth,1.209382,1,1,yield,Keth: yield near my warning path; rain mirror is for wet-route warning.,1,1,1.0
34,3,v22-scene-d03,Keth,1.226429,1,1,offer,Keth: offer near my warning path; rain mirror is for wet-route warning.,1,1,1.0
35,3,v22-scene-d03,Keth,1.185504,1,0,repair,No nearby dialogue prompt; movement continues.,0,0,0.75
36,3,v22-scene-d03,Keth,1.089016,1,1,warn,Keth: warn near my warning path; rain mirror is for wet-route warning.,1,1,1.0
37,3,v22-scene-d03,Keth,0.944738,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
38,3,v22-scene-d03,Keth,0.803569,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
39,3,v22-scene-d03,Keth,0.803569,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
40,3,v22-scene-d03,Keth,0.803569,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
41,3,v22-scene-d03,Keth,0.803569,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
42,3,v22-scene-d03,Keth,0.803569,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,1.0
43,3,v22-scene-d03,Keth,0.803569,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
44,3,v22-scene-d03,Keth,0.935056,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
45,3,v22-scene-d03,Keth,0.974001,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
46,3,v22-scene-d03,Keth,1.207998,1,1,ask,Keth: ask near my warning path; rain mirror is for wet-route warning.,1,1,1.0
47,3,v22-scene-d03,Keth,1.38263,1,1,yield,Keth: yield near my warning path; rain mirror is for wet-route warning.,1,1,1.0
48,4,v22-scene-d04,Keth,1.41666,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,1.0
49,4,v22-scene-d04,Keth,1.402089,1,0,warn,No nearby dialogue prompt; movement continues.,0,0,0.75
50,4,v22-scene-d04,Keth,1.325419,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
51,4,v22-scene-d04,Keth,1.198406,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
52,4,v22-scene-d04,Keth,1.008527,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
53,4,v22-scene-d04,Keth,1.008527,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
54,4,v22-scene-d04,Keth,1.008527,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
55,4,v22-scene-d04,Keth,1.008527,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,1.0
56,4,v22-scene-d04,Keth,0.866575,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
57,4,v22-scene-d04,Keth,0.878748,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
58,4,v22-scene-d04,Keth,1.042297,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
59,4,v22-scene-d04,Keth,1.326521,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
60,4,v22-scene-d04,Keth,1.574433,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
61,4,v22-scene-d04,Keth,1.839571,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,0,0.75
62,4,v22-scene-d04,Keth,2.045029,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,1.0
63,4,v22-scene-d04,Keth,2.173955,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
64,5,v22-scene-d05,Keth,2.085243,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
65,5,v22-scene-d05,Keth,1.918107,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,0,0.75
66,5,v22-scene-d05,Keth,1.749184,1,0,yield,No nearby dialogue prompt; movement continues.,0,0,0.75
67,5,v22-scene-d05,Keth,1.571942,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
68,5,v22-scene-d05,Keth,1.414586,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,1.0
69,5,v22-scene-d05,Keth,1.307147,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
70,5,v22-scene-d05,Keth,1.273694,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
71,5,v22-scene-d05,Keth,1.320117,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
72,5,v22-scene-d05,Keth,1.430423,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
73,5,v22-scene-d05,Keth,1.624243,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
74,5,v22-scene-d05,Keth,1.780489,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,1.0
75,5,v22-scene-d05,Keth,1.814667,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
76,5,v22-scene-d05,Keth,1.926911,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
77,5,v22-scene-d05,Keth,2.013042,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
78,5,v22-scene-d05,Keth,2.040188,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
79,5,v22-scene-d05,Keth,2.032419,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
80,6,v22-scene-d06,Keth,1.910561,1,0,repair,No nearby dialogue prompt; movement continues.,0,0,0.75
81,6,v22-scene-d06,Keth,1.734558,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
82,6,v22-scene-d06,Keth,1.627745,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
83,6,v22-scene-d06,Keth,1.627745,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
84,6,v22-scene-d06,Keth,1.637706,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
85,6,v22-scene-d06,Keth,1.728072,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
86,6,v22-scene-d06,Keth,1.765928,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
87,6,v22-scene-d06,Keth,1.963551,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
88,6,v22-scene-d06,Keth,2.012146,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,1.0
89,6,v22-scene-d06,Keth,2.2222,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,0,0.75
90,6,v22-scene-d06,Keth,2.250905,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
91,6,v22-scene-d06,Keth,2.259294,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
92,6,v22-scene-d06,Keth,2.210787,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
93,6,v22-scene-d06,Keth,2.054291,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,0,0.75
94,6,v22-scene-d06,Keth,2.014102,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
95,6,v22-scene-d06,Keth,1.971526,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
96,7,v22-scene-d07,Keth,1.84684,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
97,7,v22-scene-d07,Keth,1.84577,1,0,decline,No nearby dialogue prompt; movement continues.,0,0,0.75
98,7,v22-scene-d07,Keth,1.993957,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
99,7,v22-scene-d07,Keth,2.210097,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
100,7,v22-scene-d07,Keth,2.270238,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
101,7,v22-scene-d07,Keth,2.325749,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,0,0.75
102,7,v22-scene-d07,Keth,2.53588,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
103,7,v22-scene-d07,Keth,2.644428,0,0,observe,No nearby dialogue prompt; movement continues.,0,0,1.0
104,7,v22-scene-d07,Keth,2.673129,0,0,decline,No nearby dialogue prompt; movement continues.,0,0,1.0
105,7,v22-scene-d07,Keth,2.624124,0,0,ask,No nearby dialogue prompt; movement continues.,0,0,1.0
106,7,v22-scene-d07,Keth,2.476009,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
107,7,v22-scene-d07,Keth,2.328143,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
108,7,v22-scene-d07,Keth,2.182122,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,1.0
109,7,v22-scene-d07,Keth,2.083581,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,0,0.75
110,7,v22-scene-d07,Keth,2.078814,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
111,7,v22-scene-d07,Keth,2.155239,1,0,decline,No nearby dialogue prompt; movement continues.,0,0,0.75
112,8,v22-scene-d08,Keth,2.277039,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
113,8,v22-scene-d08,Keth,2.417024,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,0,0.75
114,8,v22-scene-d08,Keth,2.593486,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,1.0
115,8,v22-scene-d08,Keth,2.691776,0,0,warn,No nearby dialogue prompt; movement continues.,0,0,1.0
116,8,v22-scene-d08,Keth,2.769799,0,0,observe,No nearby dialogue prompt; movement continues.,0,0,1.0
117,8,v22-scene-d08,Keth,2.785882,0,0,decline,No nearby dialogue prompt; movement continues.,0,0,1.0
118,8,v22-scene-d08,Keth,2.759987,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
119,8,v22-scene-d08,Keth,2.66436,0,0,yield,No nearby dialogue prompt; movement continues.,0,0,1.0
120,8,v22-scene-d08,Keth,2.538833,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
121,8,v22-scene-d08,Keth,2.461268,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,0,0.75
122,8,v22-scene-d08,Keth,2.4077,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
123,8,v22-scene-d08,Keth,2.405474,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
124,8,v22-scene-d08,Keth,2.454215,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
125,8,v22-scene-d08,Keth,2.563741,0,0,ask,No nearby dialogue prompt; movement continues.,0,0,1.0
126,8,v22-scene-d08,Keth,2.763281,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
127,8,v22-scene-d08,Keth,2.985235,0,0,offer,No nearby dialogue prompt; movement continues.,0,0,1.0
128,9,v22-scene-d09,Keth,3.104682,0,0,warn,No nearby dialogue prompt; movement continues.,0,0,1.0
129,9,v22-scene-d09,Keth,3.165404,0,0,observe,No nearby dialogue prompt; movement continues.,0,0,1.0
130,9,v22-scene-d09,Keth,3.161057,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
131,9,v22-scene-d09,Keth,3.075381,0,0,ask,No nearby dialogue prompt; movement continues.,0,0,1.0
132,9,v22-scene-d09,Keth,2.931822,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,0,1,0.75
133,9,v22-scene-d09,Keth,2.887728,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,0,0.75
134,9,v22-scene-d09,Keth,2.651255,0,0,repair,No nearby dialogue prompt; movement continues.,0,0,1.0
135,9,v22-scene-d09,Keth,2.474814,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
136,9,v22-scene-d09,Keth,2.435878,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
137,9,v22-scene-d09,Keth,2.526299,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,0,0.75
138,9,v22-scene-d09,Keth,2.768864,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
139,9,v22-scene-d09,Keth,3.083352,0,0,yield,No nearby dialogue prompt; movement continues.,0,0,1.0
140,9,v22-scene-d09,Keth,3.348285,0,0,offer,No nearby dialogue prompt; movement continues.,0,0,1.0
141,9,v22-scene-d09,Keth,3.59992,0,0,repair,No nearby dialogue prompt; movement continues.,0,0,1.0
142,9,v22-scene-d09,Keth,3.729476,0,0,warn,No nearby dialogue prompt; movement continues.,0,0,1.0
143,9,v22-scene-d09,Keth,3.734381,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,0.955
144,10,v22-scene-d10,Keth,3.532675,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,0.955
145,10,v22-scene-d10,Keth,3.470697,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,0,0.705
146,10,v22-scene-d10,Keth,3.152327,0,0,offer,No nearby dialogue prompt; movement continues.,0,0,1.0
147,10,v22-scene-d10,Keth,2.929424,0,0,repair,No nearby dialogue prompt; movement continues.,0,0,1.0
148,10,v22-scene-d10,Keth,2.784055,0,0,warn,No nearby dialogue prompt; movement continues.,0,0,1.0
149,10,v22-scene-d10,Keth,2.796846,0,0,observe,No nearby dialogue prompt; movement continues.,0,0,1.0
150,10,v22-scene-d10,Keth,2.825411,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
151,10,v22-scene-d10,Keth,3.011872,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
152,10,v22-scene-d10,Keth,3.216324,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,0,1,0.705
153,10,v22-scene-d10,Keth,3.3936,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,0,0.705
154,10,v22-scene-d10,Keth,3.422148,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,0.955
155,10,v22-scene-d10,Keth,3.468671,0,0,warn,No nearby dialogue prompt; movement continues.,0,0,1.0
156,10,v22-scene-d10,Keth,3.462747,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,0.955
157,10,v22-scene-d10,Keth,3.348044,0,0,decline,No nearby dialogue prompt; movement continues.,0,0,1.0
158,10,v22-scene-d10,Keth,3.233881,0,0,ask,No nearby dialogue prompt; movement continues.,0,0,1.0
159,10,v22-scene-d10,Keth,3.114666,0,0,yield,No nearby dialogue prompt; movement continues.,0,0,1.0
160,11,v22-scene-d11,Keth,2.958284,0,0,repair,No nearby dialogue prompt; movement continues.,0,0,1.0
161,11,v22-scene-d11,Keth,2.885727,0,0,warn,No nearby dialogue prompt; movement continues.,0,0,1.0
162,11,v22-scene-d11,Keth,2.88312,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,0,1,0.75
163,11,v22-scene-d11,Keth,2.894088,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
164,11,v22-scene-d11,Keth,2.968572,0,0,ask,No nearby dialogue prompt; movement continues.,0,0,1.0
165,11,v22-scene-d11,Keth,3.098629,0,0,yield,No nearby dialogue prompt; movement continues.,0,0,1.0
166,11,v22-scene-d11,Keth,3.165927,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
167,11,v22-scene-d11,Keth,3.174474,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,0,1,0.75
168,11,v22-scene-d11,Keth,3.166777,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
169,11,v22-scene-d11,Keth,3.092525,0,0,observe,No nearby dialogue prompt; movement continues.,0,0,1.0
170,11,v22-scene-d11,Keth,2.958275,0,0,decline,No nearby dialogue prompt; movement continues.,0,0,1.0
171,11,v22-scene-d11,Keth,2.832838,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
172,11,v22-scene-d11,Keth,2.703172,0,0,yield,No nearby dialogue prompt; movement continues.,0,0,1.0
173,11,v22-scene-d11,Keth,2.570545,0,0,offer,No nearby dialogue prompt; movement continues.,0,0,1.0
174,11,v22-scene-d11,Keth,2.562677,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,1.0
175,11,v22-scene-d11,Keth,2.627824,0,0,warn,No nearby dialogue prompt; movement continues.,0,0,1.0
176,12,v22-scene-d12,Keth,2.734273,0,0,decline,No nearby dialogue prompt; movement continues.,0,0,1.0
177,12,v22-scene-d12,Keth,2.767242,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,0,0,0.5
178,12,v22-scene-d12,Keth,2.940433,0,0,yield,No nearby dialogue prompt; movement continues.,0,0,1.0
179,12,v22-scene-d12,Keth,2.960176,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
180,12,v22-scene-d12,Keth,2.982202,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,1.0
181,12,v22-scene-d12,Keth,2.911265,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,0,0.75
182,12,v22-scene-d12,Keth,2.731903,0,0,observe,No nearby dialogue prompt; movement continues.,0,0,1.0
183,12,v22-scene-d12,Keth,2.469692,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
184,12,v22-scene-d12,Keth,2.159755,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
185,12,v22-scene-d12,Keth,1.864812,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
186,12,v22-scene-d12,Keth,1.823781,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
187,12,v22-scene-d12,Keth,1.785456,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
188,12,v22-scene-d12,Keth,1.814029,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
189,12,v22-scene-d12,Keth,2.034807,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
190,12,v22-scene-d12,Keth,2.293528,1,0,decline,No nearby dialogue prompt; movement continues.,0,0,0.75
191,12,v22-scene-d12,Keth,2.568373,0,0,ask,No nearby dialogue prompt; movement continues.,0,0,1.0
192,13,v22-scene-d13,Keth,2.605346,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
193,13,v22-scene-d13,Keth,2.55343,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,0,0.75
194,13,v22-scene-d13,Keth,2.404255,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
195,13,v22-scene-d13,Keth,2.177216,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
196,13,v22-scene-d13,Keth,1.946536,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
197,13,v22-scene-d13,Keth,1.664339,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
198,13,v22-scene-d13,Keth,1.436068,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
199,13,v22-scene-d13,Keth,1.34502,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
200,13,v22-scene-d13,Keth,1.347891,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,1.0
201,13,v22-scene-d13,Keth,1.478857,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
202,13,v22-scene-d13,Keth,1.675042,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
203,13,v22-scene-d13,Keth,1.873047,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
204,13,v22-scene-d13,Keth,2.030804,1,0,ask,No nearby dialogue prompt; movement continues.,0,0,0.75
205,13,v22-scene-d13,Keth,2.102082,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,0,0.75
206,13,v22-scene-d13,Keth,2.119105,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
207,13,v22-scene-d13,Keth,2.062389,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
208,14,v22-scene-d14,Keth,1.901872,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
209,14,v22-scene-d14,Keth,1.68458,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
210,14,v22-scene-d14,Keth,1.538354,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
211,14,v22-scene-d14,Keth,1.443651,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
212,14,v22-scene-d14,Keth,1.433249,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
213,14,v22-scene-d14,Keth,1.49499,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,1.0
214,14,v22-scene-d14,Keth,1.659462,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
215,14,v22-scene-d14,Keth,1.846051,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
216,14,v22-scene-d14,Keth,1.876356,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
217,14,v22-scene-d14,Keth,1.963996,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,0,0.75
218,14,v22-scene-d14,Keth,1.997637,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
219,14,v22-scene-d14,Keth,1.947264,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
220,14,v22-scene-d14,Keth,1.92309,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,1,1.0
221,14,v22-scene-d14,Keth,1.768978,1,0,observe,No nearby dialogue prompt; movement continues.,0,0,0.75
222,14,v22-scene-d14,Keth,1.548741,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
223,14,v22-scene-d14,Keth,1.387419,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
224,15,v22-scene-d15,Keth,1.395227,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
225,15,v22-scene-d15,Keth,1.576062,1,1,warn,Keth: warn near my warning path; path cord is for route promise.,1,1,1.0
226,15,v22-scene-d15,Keth,1.793089,1,1,observe,Keth: observe near my warning path; path cord is for route promise.,1,1,1.0
227,15,v22-scene-d15,Keth,2.060211,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
228,15,v22-scene-d15,Keth,2.272724,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,1,1.0
229,15,v22-scene-d15,Keth,2.296358,1,1,decline,Keth: decline near my warning path; path cord is for route promise.,1,0,0.75
230,15,v22-scene-d15,Keth,2.302494,1,1,ask,Keth: ask near my warning path; path cord is for route promise.,1,1,1.0
231,15,v22-scene-d15,Keth,2.206887,1,1,yield,Keth: yield near my warning path; path cord is for route promise.,1,1,1.0
232,15,v22-scene-d15,Keth,2.021889,1,1,offer,Keth: offer near my warning path; path cord is for route promise.,1,1,1.0
233,15,v22-scene-d15,Keth,1.820436,1,1,repair,Keth: repair near my warning path; path cord is for route promise.,1,0,0.75
