tick,day,resident,memory_key,debt_name,debt_before,debt_after,trust_before,trust_after,relationship_note,persists_to_reload,history_not_erased
26,2,Nia,nia:care_favor:d002:s08,care favor,0.229798,0.182998,0.33426,0.35026,return_tool caused trust warms and obligation decreases; memory persists as nia:care_favor:d002:s08,True,True
27,2,Ari,ari:route_warning:d002:s09,route warning,0.169137,0.223137,0.527837,0.507837,interrupt_work caused work is delayed and debt marker increases; memory persists as ari:route_warning:d002:s09,True,True
28,2,Fay,fay:tool_loan:d002:s10,tool loan,0.467712,0.456912,0.664465,0.662465,wait_offscreen caused residents continue without avatar; memory persists as fay:tool_loan:d002:s10,True,True
29,2,Milo,milo:water_carry:d002:s11,water carry,0.836308,0.789508,0.642997,0.662997,repair_trust caused trust warms and obligation decreases; memory persists as milo:water_carry:d002:s11,True,True
30,2,Sera,sera:repair_promise:d002:s12,repair promise,0.917886,0.914286,0.474954,0.478954,move caused position changes but history remains intact; memory persists as sera:repair_promise:d002:s12,True,True
31,2,Tovan,tovan:missed_greeting:d002:s13,missed greeting,0.633425,0.586625,0.319201,0.335201,talk caused trust warms and obligation decreases; memory persists as tovan:missed_greeting:d002:s13,True,True
32,2,Nia,nia:care_favor:d002:s14,care favor,0.258468,0.211668,0.317836,0.333836,offer_help caused trust warms and obligation decreases; memory persists as nia:care_favor:d002:s14,True,True
33,2,Ari,ari:route_warning:d002:s15,route warning,0.156216,0.210216,0.503653,0.483653,borrow_tool caused work is delayed and debt marker increases; memory persists as ari:route_warning:d002:s15,True,True
34,2,Fay,fay:tool_loan:d002:s16,tool loan,0.425716,0.378916,0.652998,0.668998,return_tool caused trust warms and obligation decreases; memory persists as fay:tool_loan:d002:s16,True,True
35,2,Milo,milo:water_carry:d002:s17,water carry,0.805917,0.859917,0.647135,0.627135,interrupt_work caused work is delayed and debt marker increases; memory persists as milo:water_carry:d002:s17,True,True
36,3,Sera,sera:missed_greeting:d003:s00,missed greeting,0.739096,0.692296,0.461305,0.481305,repair_trust caused trust warms and obligation decreases; memory persists as sera:missed_greeting:d003:s00,True,True
37,3,Tovan,tovan:care_favor:d003:s01,care favor,0.349382,0.345782,0.340803,0.344803,move caused position changes but history remains intact; memory persists as tovan:care_favor:d003:s01,True,True
38,3,Nia,nia:route_warning:d003:s02,route warning,0.14431,0.09751,0.339241,0.355241,talk caused trust warms and obligation decreases; memory persists as nia:route_warning:d003:s02,True,True
39,3,Ari,ari:tool_loan:d003:s03,tool loan,0.322523,0.275723,0.535635,0.551635,offer_help caused trust warms and obligation decreases; memory persists as ari:tool_loan:d003:s03,True,True
40,3,Fay,fay:water_carry:d003:s04,water carry,0.711394,0.765394,0.641816,0.621816,borrow_tool caused work is delayed and debt marker increases; memory persists as fay:water_carry:d003:s04,True,True
41,3,Milo,milo:repair_promise:d003:s05,repair promise,0.934245,0.887445,0.614259,0.634259,return_tool caused trust warms and obligation decreases; memory persists as milo:repair_promise:d003:s05,True,True
42,3,Sera,sera:missed_greeting:d003:s06,missed greeting,0.775211,0.829211,0.466909,0.446909,interrupt_work caused work is delayed and debt marker increases; memory persists as sera:missed_greeting:d003:s06,True,True
43,3,Tovan,tovan:care_favor:d003:s07,care favor,0.388341,0.377541,0.319515,0.321515,wait_offscreen caused residents continue without avatar; memory persists as tovan:care_favor:d003:s07,True,True
44,3,Nia,nia:route_warning:d003:s08,route warning,0.148375,0.101575,0.325385,0.341385,repair_trust caused trust warms and obligation decreases; memory persists as nia:route_warning:d003:s08,True,True
45,3,Ari,ari:tool_loan:d003:s09,tool loan,0.287756,0.284156,0.516789,0.520789,move caused position changes but history remains intact; memory persists as ari:tool_loan:d003:s09,True,True
46,3,Fay,fay:water_carry:d003:s10,water carry,0.671473,0.624673,0.649899,0.665899,talk caused trust warms and obligation decreases; memory persists as fay:water_carry:d003:s10,True,True
47,3,Milo,milo:repair_promise:d003:s11,repair promise,0.927839,0.881039,0.62419,0.64419,offer_help caused trust warms and obligation decreases; memory persists as milo:repair_promise:d003:s11,True,True
48,3,Sera,sera:missed_greeting:d003:s12,missed greeting,0.808525,0.862525,0.45972,0.43972,borrow_tool caused work is delayed and debt marker increases; memory persists as sera:missed_greeting:d003:s12,True,True
49,3,Tovan,tovan:care_favor:d003:s13,care favor,0.429105,0.382305,0.333676,0.349676,return_tool caused trust warms and obligation decreases; memory persists as tovan:care_favor:d003:s13,True,True
50,3,Nia,nia:route_warning:d003:s14,route warning,0.157103,0.211103,0.329381,0.309381,interrupt_work caused work is delayed and debt marker increases; memory persists as nia:route_warning:d003:s14,True,True
51,3,Ari,ari:tool_loan:d003:s15,tool loan,0.255993,0.245193,0.529091,0.531091,wait_offscreen caused residents continue without avatar; memory persists as ari:tool_loan:d003:s15,True,True
52,3,Fay,fay:water_carry:d003:s16,water carry,0.629986,0.583186,0.645382,0.661382,repair_trust caused trust warms and obligation decreases; memory persists as fay:water_carry:d003:s16,True,True
53,3,Milo,milo:repair_promise:d003:s17,repair promise,0.916814,0.913214,0.629257,0.633257,move caused position changes but history remains intact; memory persists as milo:repair_promise:d003:s17,True,True
54,4,Sera,sera:care_favor:d004:s00,care favor,0.541899,0.495099,0.457015,0.473015,offer_help caused trust warms and obligation decreases; memory persists as sera:care_favor:d004:s00,True,True
55,4,Tovan,tovan:route_warning:d004:s01,route warning,0.201697,0.255697,0.308059,0.288059,borrow_tool caused work is delayed and debt marker increases; memory persists as tovan:route_warning:d004:s01,True,True
56,4,Nia,nia:tool_loan:d004:s02,tool loan,0.189191,0.142391,0.346763,0.362763,return_tool caused trust warms and obligation decreases; memory persists as nia:tool_loan:d004:s02,True,True
57,4,Ari,ari:water_carry:d004:s03,water carry,0.516496,0.570496,0.533599,0.513599,interrupt_work caused work is delayed and debt marker increases; memory persists as ari:water_carry:d004:s03,True,True
58,4,Fay,fay:repair_promise:d004:s04,repair promise,0.866568,0.855768,0.645107,0.643107,wait_offscreen caused residents continue without avatar; memory persists as fay:repair_promise:d004:s04,True,True
59,4,Milo,milo:missed_greeting:d004:s05,missed greeting,0.90031,0.85351,0.639831,0.659831,repair_trust caused trust warms and obligation decreases; memory persists as milo:missed_greeting:d004:s05,True,True
60,4,Sera,sera:care_favor:d004:s06,care favor,0.585039,0.581439,0.452898,0.456898,move caused position changes but history remains intact; memory persists as sera:care_favor:d004:s06,True,True
61,4,Tovan,tovan:route_warning:d004:s07,route warning,0.226141,0.179341,0.33352,0.34952,talk caused trust warms and obligation decreases; memory persists as tovan:route_warning:d004:s07,True,True
62,4,Nia,nia:tool_loan:d004:s08,tool loan,0.171262,0.124462,0.322297,0.338297,offer_help caused trust warms and obligation decreases; memory persists as nia:tool_loan:d004:s08,True,True
63,4,Ari,ari:water_carry:d004:s09,water carry,0.47356,0.52756,0.541693,0.521693,borrow_tool caused work is delayed and debt marker increases; memory persists as ari:water_carry:d004:s09,True,True
64,4,Fay,fay:repair_promise:d004:s10,repair promise,0.840216,0.793416,0.652324,0.672324,return_tool caused trust warms and obligation decreases; memory persists as fay:repair_promise:d004:s10,True,True
65,4,Milo,milo:missed_greeting:d004:s11,missed greeting,0.916068,0.970068,0.637712,0.617712,interrupt_work caused work is delayed and debt marker increases; memory persists as milo:missed_greeting:d004:s11,True,True
66,4,Sera,sera:care_favor:d004:s12,care favor,0.627642,0.616842,0.464552,0.462552,wait_offscreen caused residents continue without avatar; memory persists as sera:care_favor:d004:s12,True,True
67,4,Tovan,tovan:route_warning:d004:s13,route warning,0.254323,0.207523,0.314102,0.330102,repair_trust caused trust warms and obligation decreases; memory persists as tovan:route_warning:d004:s13,True,True
68,4,Nia,nia:tool_loan:d004:s14,tool loan,0.157724,0.154124,0.342015,0.346015,move caused position changes but history remains intact; memory persists as nia:tool_loan:d004:s14,True,True
69,4,Ari,ari:water_carry:d004:s15,water carry,0.431416,0.384616,0.531735,0.547735,talk caused trust warms and obligation decreases; memory persists as ari:water_carry:d004:s15,True,True
70,4,Fay,fay:repair_promise:d004:s16,repair promise,0.810288,0.763488,0.649108,0.669108,offer_help caused trust warms and obligation decreases; memory persists as fay:repair_promise:d004:s16,True,True
71,4,Milo,milo:missed_greeting:d004:s17,missed greeting,0.927346,0.981346,0.621035,0.601035,borrow_tool caused work is delayed and debt marker increases; memory persists as milo:missed_greeting:d004:s17,True,True
72,5,Sera,sera:route_warning:d005:s00,route warning,0.344197,0.398197,0.462328,0.442328,interrupt_work caused work is delayed and debt marker increases; memory persists as sera:route_warning:d005:s00,True,True
73,5,Tovan,tovan:tool_loan:d005:s01,tool loan,0.14412,0.13332,0.335367,0.337367,wait_offscreen caused residents continue without avatar; memory persists as tovan:tool_loan:d005:s01,True,True
74,5,Nia,nia:water_carry:d005:s02,water carry,0.327511,0.280711,0.341907,0.357907,repair_trust caused trust warms and obligation decreases; memory persists as nia:water_carry:d005:s02,True,True
75,5,Ari,ari:repair_promise:d005:s03,repair promise,0.716729,0.713129,0.543773,0.547773,move caused position changes but history remains intact; memory persists as ari:repair_promise:d005:s03,True,True
76,5,Fay,fay:missed_greeting:d005:s04,missed greeting,0.934759,0.887959,0.659153,0.679153,talk caused trust warms and obligation decreases; memory persists as fay:missed_greeting:d005:s04,True,True
77,5,Milo,milo:care_favor:d005:s05,care favor,0.770406,0.723606,0.623225,0.643225,offer_help caused trust warms and obligation decreases; memory persists as milo:care_favor:d005:s05,True,True
78,5,Sera,sera:route_warning:d005:s06,route warning,0.382871,0.436871,0.451105,0.431105,borrow_tool caused work is delayed and debt marker increases; memory persists as sera:route_warning:d005:s06,True,True
79,5,Tovan,tovan:tool_loan:d005:s07,tool loan,0.147538,0.100738,0.310436,0.326436,return_tool caused trust warms and obligation decreases; memory persists as tovan:tool_loan:d005:s07,True,True
80,5,Nia,nia:water_carry:d005:s08,water carry,0.292363,0.346363,0.328355,0.308355,interrupt_work caused work is delayed and debt marker increases; memory persists as nia:water_carry:d005:s08,True,True
81,5,Ari,ari:repair_promise:d005:s09,repair promise,0.677061,0.666261,0.551476,0.553476,wait_offscreen caused residents continue without avatar; memory persists as ari:repair_promise:d005:s09,True,True
82,5,Fay,fay:missed_greeting:d005:s10,missed greeting,0.928995,0.882195,0.652367,0.672367,repair_trust caused trust warms and obligation decreases; memory persists as fay:missed_greeting:d005:s10,True,True
83,5,Milo,milo:care_favor:d005:s11,care favor,0.80413,0.80053,0.615318,0.619318,move caused position changes but history remains intact; memory persists as milo:care_favor:d005:s11,True,True
84,5,Sera,sera:route_warning:d005:s12,route warning,0.423416,0.376616,0.449983,0.465983,talk caused trust warms and obligation decreases; memory persists as sera:route_warning:d005:s12,True,True
85,5,Tovan,tovan:tool_loan:d005:s13,tool loan,0.155631,0.108831,0.317226,0.333226,offer_help caused trust warms and obligation decreases; memory persists as tovan:tool_loan:d005:s13,True,True
86,5,Nia,nia:water_carry:d005:s14,water carry,0.260165,0.314165,0.354497,0.334497,borrow_tool caused work is delayed and debt marker increases; memory persists as nia:water_carry:d005:s14,True,True
87,5,Ari,ari:repair_promise:d005:s15,repair promise,0.63576,0.58896,0.565666,0.581666,return_tool caused trust warms and obligation decreases; memory persists as ari:repair_promise:d005:s15,True,True
88,5,Fay,fay:missed_greeting:d005:s16,missed greeting,0.918598,0.972598,0.668422,0.648422,interrupt_work caused work is delayed and debt marker increases; memory persists as fay:missed_greeting:d005:s16,True,True
89,5,Milo,milo:care_favor:d005:s17,care favor,0.834707,0.823907,0.626301,0.628301,wait_offscreen caused residents continue without avatar; memory persists as milo:care_favor:d005:s17,True,True
90,6,Sera,sera:tool_loan:d006:s00,tool loan,0.198648,0.195048,0.426234,0.430234,move caused position changes but history remains intact; memory persists as sera:tool_loan:d006:s00,True,True
91,6,Tovan,tovan:water_carry:d006:s01,water carry,0.191986,0.145186,0.312239,0.328239,talk caused trust warms and obligation decreases; memory persists as tovan:water_carry:d006:s01,True,True
92,6,Nia,nia:repair_promise:d006:s02,repair promise,0.522428,0.475628,0.35414,0.37014,offer_help caused trust warms and obligation decreases; memory persists as nia:repair_promise:d006:s02,True,True
93,6,Ari,ari:missed_greeting:d006:s03,missed greeting,0.869891,0.923891,0.570001,0.550001,borrow_tool caused work is delayed and debt marker increases; memory persists as ari:missed_greeting:d006:s03,True,True
94,6,Fay,fay:care_favor:d006:s04,care favor,0.897805,0.851005,0.682361,0.702361,return_tool caused trust warms and obligation decreases; memory persists as fay:care_favor:d006:s04,True,True
95,6,Milo,milo:route_warning:d006:s05,route warning,0.579133,0.633133,0.617899,0.597899,interrupt_work caused work is delayed and debt marker increases; memory persists as milo:route_warning:d006:s05,True,True
96,6,Sera,sera:tool_loan:d006:s06,tool loan,0.222554,0.211754,0.421273,0.419273,wait_offscreen caused residents continue without avatar; memory persists as sera:tool_loan:d006:s06,True,True
97,6,Tovan,tovan:water_carry:d006:s07,water carry,0.173469,0.126669,0.316007,0.332007,repair_trust caused trust warms and obligation decreases; memory persists as tovan:water_carry:d006:s07,True,True
98,6,Nia,nia:repair_promise:d006:s08,repair promise,0.479423,0.475823,0.350458,0.354458,move caused position changes but history remains intact; memory persists as nia:repair_promise:d006:s08,True,True
99,6,Ari,ari:missed_greeting:d006:s09,missed greeting,0.844055,0.797255,0.56303,0.58303,talk caused trust warms and obligation decreases; memory persists as ari:missed_greeting:d006:s09,True,True
100,6,Fay,fay:care_favor:d006:s10,care favor,0.914165,0.867365,0.664522,0.684522,offer_help caused trust warms and obligation decreases; memory persists as fay:care_favor:d006:s10,True,True
101,6,Milo,milo:route_warning:d006:s11,route warning,0.62184,0.67584,0.618963,0.598963,borrow_tool caused work is delayed and debt marker increases; memory persists as milo:route_warning:d006:s11,True,True
102,6,Sera,sera:tool_loan:d006:s12,tool loan,0.250241,0.203441,0.435824,0.451824,return_tool caused trust warms and obligation decreases; memory persists as sera:tool_loan:d006:s12,True,True
103,6,Tovan,tovan:water_carry:d006:s13,water carry,0.159317,0.213317,0.328429,0.308429,interrupt_work caused work is delayed and debt marker increases; memory persists as tovan:water_carry:d006:s13,True,True
104,6,Nia,nia:repair_promise:d006:s14,repair promise,0.43714,0.42634,0.356186,0.354186,wait_offscreen caused residents continue without avatar; memory persists as nia:repair_promise:d006:s14,True,True
105,6,Ari,ari:missed_greeting:d006:s15,missed greeting,0.814599,0.767799,0.550655,0.570655,repair_trust caused trust warms and obligation decreases; memory persists as ari:missed_greeting:d006:s15,True,True
106,6,Fay,fay:care_favor:d006:s16,care favor,0.926068,0.922468,0.663114,0.667114,move caused position changes but history remains intact; memory persists as fay:care_favor:d006:s16,True,True
107,6,Milo,milo:route_warning:d006:s17,route warning,0.663573,0.616773,0.603931,0.619931,talk caused trust warms and obligation decreases; memory persists as milo:route_warning:d006:s17,True,True
108,7,Sera,sera:water_carry:d007:s00,water carry,0.144018,0.198018,0.420035,0.400035,borrow_tool caused work is delayed and debt marker increases; memory persists as sera:water_carry:d007:s00,True,True
109,7,Tovan,tovan:repair_promise:d007:s01,repair promise,0.332547,0.285747,0.311357,0.327357,return_tool caused trust warms and obligation decreases; memory persists as tovan:repair_promise:d007:s01,True,True
110,7,Nia,nia:missed_greeting:d007:s02,missed greeting,0.722025,0.776025,0.375599,0.355599,interrupt_work caused work is delayed and debt marker increases; memory persists as nia:missed_greeting:d007:s02,True,True
111,7,Ari,ari:care_favor:d007:s03,care favor,0.935185,0.924385,0.589765,0.591765,wait_offscreen caused residents continue without avatar; memory persists as ari:care_favor:d007:s03,True,True
112,7,Fay,fay:route_warning:d007:s04,route warning,0.765549,0.718749,0.683706,0.703706,repair_trust caused trust warms and obligation decreases; memory persists as fay:route_warning:d007:s04,True,True
113,7,Milo,milo:tool_loan:d007:s05,tool loan,0.377436,0.373836,0.601577,0.605577,move caused position changes but history remains intact; memory persists as milo:tool_loan:d007:s05,True,True
114,7,Sera,sera:water_carry:d007:s06,water carry,0.14679,0.09999,0.434711,0.450711,talk caused trust warms and obligation decreases; memory persists as sera:water_carry:d007:s06,True,True
115,7,Tovan,tovan:repair_promise:d007:s07,repair promise,0.297026,0.250226,0.326827,0.342827,offer_help caused trust warms and obligation decreases; memory persists as tovan:repair_promise:d007:s07,True,True
116,7,Nia,nia:missed_greeting:d007:s08,missed greeting,0.682618,0.736618,0.367228,0.347228,borrow_tool caused work is delayed and debt marker increases; memory persists as nia:missed_greeting:d007:s08,True,True
117,7,Ari,ari:care_favor:d007:s09,care favor,0.930064,0.883264,0.560696,0.580696,return_tool caused trust warms and obligation decreases; memory persists as ari:care_favor:d007:s09,True,True
118,7,Fay,fay:route_warning:d007:s10,route warning,0.799674,0.853674,0.650771,0.630771,interrupt_work caused work is delayed and debt marker increases; memory persists as fay:route_warning:d007:s10,True,True
119,7,Milo,milo:tool_loan:d007:s11,tool loan,0.417752,0.406952,0.581452,0.583452,wait_offscreen caused residents continue without avatar; memory persists as milo:tool_loan:d007:s11,True,True
120,7,Sera,sera:water_carry:d007:s12,water carry,0.154245,0.107445,0.42863,0.44463,repair_trust caused trust warms and obligation decreases; memory persists as sera:water_carry:d007:s12,True,True
121,7,Tovan,tovan:repair_promise:d007:s13,repair promise,0.264399,0.260799,0.30217,0.30617,move caused position changes but history remains intact; memory persists as tovan:repair_promise:d007:s13,True,True
122,7,Nia,nia:missed_greeting:d007:s14,missed greeting,0.641513,0.594713,0.361199,0.377199,talk caused trust warms and obligation decreases; memory persists as nia:missed_greeting:d007:s14,True,True
123,7,Ari,ari:care_favor:d007:s15,care favor,0.920297,0.873497,0.588352,0.608352,offer_help caused trust warms and obligation decreases; memory persists as ari:care_favor:d007:s15,True,True
124,7,Fay,fay:route_warning:d007:s16,route warning,0.830707,0.884707,0.681675,0.661675,borrow_tool caused work is delayed and debt marker increases; memory persists as fay:route_warning:d007:s16,True,True
125,7,Milo,milo:tool_loan:d007:s17,tool loan,0.459524,0.412724,0.60717,0.62317,return_tool caused trust warms and obligation decreases; memory persists as milo:tool_loan:d007:s17,True,True
126,8,Sera,sera:repair_promise:d008:s00,repair promise,0.19486,0.18406,0.427901,0.425901,wait_offscreen caused residents continue without avatar; memory persists as sera:repair_promise:d008:s00,True,True
127,8,Tovan,tovan:missed_greeting:d008:s01,missed greeting,0.528364,0.481564,0.322637,0.338637,repair_trust caused trust warms and obligation decreases; memory persists as tovan:missed_greeting:d008:s01,True,True
128,8,Nia,nia:care_favor:d008:s02,care favor,0.873139,0.869539,0.378565,0.382565,move caused position changes but history remains intact; memory persists as nia:care_favor:d008:s02,True,True
129,8,Ari,ari:route_warning:d008:s03,route warning,0.89522,0.84842,0.566931,0.586931,talk caused trust warms and obligation decreases; memory persists as ari:route_warning:d008:s03,True,True
130,8,Fay,fay:tool_loan:d008:s04,tool loan,0.573218,0.526418,0.676718,0.692718,offer_help caused trust warms and obligation decreases; memory persists as fay:tool_loan:d008:s04,True,True
131,8,Milo,milo:water_carry:d008:s05,water carry,0.219039,0.273039,0.579932,0.559932,borrow_tool caused work is delayed and debt marker increases; memory persists as milo:water_carry:d008:s05,True,True
132,8,Sera,sera:repair_promise:d008:s06,repair promise,0.175759,0.128959,0.406855,0.422855,return_tool caused trust warms and obligation decreases; memory persists as sera:repair_promise:d008:s06,True,True
133,8,Tovan,tovan:missed_greeting:d008:s07,missed greeting,0.4853,0.5393,0.305043,0.285043,interrupt_work caused work is delayed and debt marker increases; memory persists as tovan:missed_greeting:d008:s07,True,True
134,8,Nia,nia:care_favor:d008:s08,care favor,0.847826,0.837026,0.372818,0.370818,wait_offscreen caused residents continue without avatar; memory persists as nia:care_favor:d008:s08,True,True
135,8,Ari,ari:route_warning:d008:s09,route warning,0.912177,0.865377,0.583802,0.603802,repair_trust caused trust warms and obligation decreases; memory persists as ari:route_warning:d008:s09,True,True
136,8,Fay,fay:tool_loan:d008:s10,tool loan,0.616019,0.612419,0.684326,0.688326,move caused position changes but history remains intact; memory persists as fay:tool_loan:d008:s10,True,True
137,8,Milo,milo:water_carry:d008:s11,water carry,0.246225,0.199425,0.588052,0.604052,talk caused trust warms and obligation decreases; memory persists as milo:water_carry:d008:s11,True,True
138,8,Sera,sera:repair_promise:d008:s12,repair promise,0.160996,0.114196,0.400709,0.416709,offer_help caused trust warms and obligation decreases; memory persists as sera:repair_promise:d008:s12,True,True
139,8,Tovan,tovan:missed_greeting:d008:s13,missed greeting,0.442888,0.496888,0.309696,0.289696,borrow_tool caused work is delayed and debt marker increases; memory persists as tovan:missed_greeting:d008:s13,True,True
140,8,Nia,nia:care_favor:d008:s14,care favor,0.818848,0.772048,0.372983,0.392983,return_tool caused trust warms and obligation decreases; memory persists as nia:care_favor:d008:s14,True,True
141,8,Ari,ari:route_warning:d008:s15,route warning,0.924702,0.978702,0.56959,0.54959,interrupt_work caused work is delayed and debt marker increases; memory persists as ari:route_warning:d008:s15,True,True
142,8,Fay,fay:tool_loan:d008:s16,tool loan,0.657916,0.647116,0.676772,0.674772,wait_offscreen caused residents continue without avatar; memory persists as fay:tool_loan:d008:s16,True,True
143,8,Milo,milo:water_carry:d008:s17,water carry,0.27691,0.23011,0.594094,0.610094,repair_trust caused trust warms and obligation decreases; memory persists as milo:water_carry:d008:s17,True,True
144,9,Sera,sera:missed_greeting:d009:s00,missed greeting,0.33763,0.29083,0.390033,0.406033,talk caused trust warms and obligation decreases; memory persists as sera:missed_greeting:d009:s00,True,True
145,9,Tovan,tovan:care_favor:d009:s01,care favor,0.72728,0.68048,0.292674,0.312674,offer_help caused trust warms and obligation decreases; memory persists as tovan:care_favor:d009:s01,True,True
146,9,Nia,nia:route_warning:d009:s02,route warning,0.935521,0.989521,0.388201,0.368201,borrow_tool caused work is delayed and debt marker increases; memory persists as nia:route_warning:d009:s02,True,True
147,9,Ari,ari:tool_loan:d009:s03,tool loan,0.760642,0.713842,0.611099,0.631099,return_tool caused trust warms and obligation decreases; memory persists as ari:tool_loan:d009:s03,True,True
148,9,Fay,fay:water_carry:d009:s04,water carry,0.372038,0.426038,0.675152,0.655152,interrupt_work caused work is delayed and debt marker increases; memory persists as fay:water_carry:d009:s04,True,True
149,9,Milo,milo:repair_promise:d009:s05,repair promise,0.146131,0.135331,0.571236,0.573236,wait_offscreen caused residents continue without avatar; memory persists as milo:repair_promise:d009:s05,True,True
150,9,Sera,sera:missed_greeting:d009:s06,missed greeting,0.301744,0.254944,0.41591,0.43191,repair_trust caused trust warms and obligation decreases; memory persists as sera:missed_greeting:d009:s06,True,True
151,9,Tovan,tovan:care_favor:d009:s07,care favor,0.688143,0.684543,0.314951,0.318951,move caused position changes but history remains intact; memory persists as tovan:care_favor:d009:s07,True,True
152,9,Nia,nia:route_warning:d009:s08,route warning,0.931044,0.884244,0.389879,0.409879,talk caused trust warms and obligation decreases; memory persists as nia:route_warning:d009:s08,True,True
153,9,Ari,ari:tool_loan:d009:s09,tool loan,0.795161,0.748361,0.603405,0.623405,offer_help caused trust warms and obligation decreases; memory persists as ari:tool_loan:d009:s09,True,True
154,9,Fay,fay:water_carry:d009:s10,water carry,0.412116,0.466116,0.671188,0.651188,borrow_tool caused work is delayed and debt marker increases; memory persists as fay:water_carry:d009:s10,True,True
