tick_id,day,settlement_id,resident_id,visit_count,dialect_id,remembered_lexeme,prior_phrase,recall_success,multi_visit_memory,persistent_memory_key,reply_line
54,5,riverbend,Lio,5,riverbend-dialect-8,riverbend-arrival-5,riverbend-kit-4,True,True,ssrm.v39.dialect.riverbend.Lio,Lio remembers riverbend-kit-4; now says riverbend-arrival-5 near arrival court.
56,5,archive,Toma,4,archive-dialect-8,archive-spool-4,archive-spool-3,True,True,ssrm.v39.dialect.archive.Toma,Toma remembers archive-spool-3; now says archive-spool-4 near spool room.
59,5,repair_ring,Juno,2,repair_ring-dialect-8,repair_ring-wire-2,repair_ring-spark-1,True,True,ssrm.v39.dialect.repair_ring.Juno,Juno remembers repair_ring-spark-1; now says repair_ring-wire-2 near wire bench.
60,6,riverbend,Ari,4,riverbend-dialect-8,riverbend-plank-4,riverbend-dry-3,True,True,ssrm.v39.dialect.riverbend.Ari,Ari remembers riverbend-dry-3; now says riverbend-plank-4 near plank hall.
62,6,archive,Nia,3,archive-dialect-8,archive-spool-3,archive-spool-2,True,True,ssrm.v39.dialect.archive.Nia,Nia remembers archive-spool-2; now says archive-spool-3 near spool room.
64,6,orchard,Ivo,3,orchard-dialect-8,orchard-market-3,orchard-arrival-2,True,True,ssrm.v39.dialect.orchard.Ivo,Ivo remembers orchard-arrival-2; now says orchard-market-3 near market plank.
68,6,archive,Nia,4,archive-dialect-8,archive-ink-4,archive-spool-3,True,True,ssrm.v39.dialect.archive.Nia,Nia remembers archive-spool-3; now says archive-ink-4 near ink niche.
71,6,repair_ring,Pax,1,repair_ring-dialect-8,repair_ring-bell-1,first visit,True,False,ssrm.v39.dialect.repair_ring.Pax,Pax remembers first visit; now says repair_ring-bell-1 near bell alcove.
72,7,roofward,Sera,2,roofward-dialect-8,roofward-ledger-2,roofward-warm-1,True,True,ssrm.v39.dialect.roofward.Sera,Sera remembers roofward-warm-1; now says roofward-ledger-2 near ledger loft.
73,7,archive,Nia,5,archive-dialect-8,archive-ink-5,archive-ink-4,True,True,ssrm.v39.dialect.archive.Nia,Nia remembers archive-ink-4; now says archive-ink-5 near ink niche.
76,7,repair_ring,Pax,2,repair_ring-dialect-8,repair_ring-arrival-2,repair_ring-bell-1,True,True,ssrm.v39.dialect.repair_ring.Pax,Pax remembers repair_ring-bell-1; now says repair_ring-arrival-2 near arrival court.
80,7,signal,Ren,2,signal-dialect-8,signal-lantern-2,signal-arrival-1,True,True,ssrm.v39.dialect.signal.Ren,Ren remembers signal-arrival-1; now says signal-lantern-2 near lantern walk.
82,7,repair_ring,Pax,3,repair_ring-dialect-8,repair_ring-wire-3,repair_ring-arrival-2,True,True,ssrm.v39.dialect.repair_ring.Pax,Pax remembers repair_ring-arrival-2; now says repair_ring-wire-3 near wire bench.
84,8,roofward,Fay,3,roofward-dialect-8,roofward-arrival-3,roofward-warm-2,True,True,ssrm.v39.dialect.roofward.Fay,Fay remembers roofward-warm-2; now says roofward-arrival-3 near arrival court.
85,8,archive,Toma,5,archive-dialect-8,archive-ink-5,archive-spool-4,True,True,ssrm.v39.dialect.archive.Toma,Toma remembers archive-spool-4; now says archive-ink-5 near ink niche.
88,8,repair_ring,Juno,3,repair_ring-dialect-8,repair_ring-spark-3,repair_ring-wire-2,True,True,ssrm.v39.dialect.repair_ring.Juno,Juno remembers repair_ring-wire-2; now says repair_ring-spark-3 near spark lane.
92,8,signal,Milo,3,signal-dialect-8,signal-lantern-3,signal-arrival-2,True,True,ssrm.v39.dialect.signal.Milo,Milo remembers signal-arrival-2; now says signal-lantern-3 near lantern walk.
93,8,orchard,Mara,4,orchard-dialect-8,orchard-satchel-4,orchard-seed-3,True,True,ssrm.v39.dialect.orchard.Mara,Mara remembers orchard-seed-3; now says orchard-satchel-4 near satchel shed.
94,8,repair_ring,Juno,4,repair_ring-dialect-8,repair_ring-bell-4,repair_ring-spark-3,True,True,ssrm.v39.dialect.repair_ring.Juno,Juno remembers repair_ring-spark-3; now says repair_ring-bell-4 near bell alcove.
96,9,roofward,Sera,3,roofward-dialect-8,roofward-glass-3,roofward-ledger-2,True,True,ssrm.v39.dialect.roofward.Sera,Sera remembers roofward-ledger-2; now says roofward-glass-3 near glass stair.
100,9,repair_ring,Pax,4,repair_ring-dialect-8,repair_ring-bell-4,repair_ring-wire-3,True,True,ssrm.v39.dialect.repair_ring.Pax,Pax remembers repair_ring-wire-3; now says repair_ring-bell-4 near bell alcove.
104,9,signal,Ren,3,signal-dialect-8,signal-lantern-3,signal-lantern-2,True,True,ssrm.v39.dialect.signal.Ren,Ren remembers signal-lantern-2; now says signal-lantern-3 near lantern walk.
105,9,orchard,Ivo,4,orchard-dialect-8,orchard-seed-4,orchard-market-3,True,True,ssrm.v39.dialect.orchard.Ivo,Ivo remembers orchard-market-3; now says orchard-seed-4 near seed lane.
108,10,roofward,Fay,4,roofward-dialect-8,roofward-ledger-4,roofward-arrival-3,True,True,ssrm.v39.dialect.roofward.Fay,Fay remembers roofward-arrival-3; now says roofward-ledger-4 near ledger loft.
112,10,repair_ring,Juno,5,repair_ring-dialect-8,repair_ring-bell-5,repair_ring-bell-4,True,True,ssrm.v39.dialect.repair_ring.Juno,Juno remembers repair_ring-bell-4; now says repair_ring-bell-5 near bell alcove.
116,10,signal,Milo,4,signal-dialect-8,signal-lantern-4,signal-lantern-3,True,True,ssrm.v39.dialect.signal.Milo,Milo remembers signal-lantern-3; now says signal-lantern-4 near lantern walk.
117,10,orchard,Mara,5,orchard-dialect-8,orchard-seed-5,orchard-satchel-4,True,True,ssrm.v39.dialect.orchard.Mara,Mara remembers orchard-satchel-4; now says orchard-seed-5 near seed lane.
119,10,riverbend,Lio,6,riverbend-dialect-8,riverbend-dry-6,riverbend-arrival-5,True,True,ssrm.v39.dialect.riverbend.Lio,Lio remembers riverbend-arrival-5; now says riverbend-dry-6 near dry ridge.
120,11,roofward,Sera,4,roofward-dialect-8,roofward-arrival-4,roofward-glass-3,True,True,ssrm.v39.dialect.roofward.Sera,Sera remembers roofward-glass-3; now says roofward-arrival-4 near arrival court.
124,11,repair_ring,Pax,5,repair_ring-dialect-8,repair_ring-bell-5,repair_ring-bell-4,True,True,ssrm.v39.dialect.repair_ring.Pax,Pax remembers repair_ring-bell-4; now says repair_ring-bell-5 near bell alcove.
128,11,signal,Ren,4,signal-dialect-8,signal-lens-4,signal-lantern-3,True,True,ssrm.v39.dialect.signal.Ren,Ren remembers signal-lantern-3; now says signal-lens-4 near lens room.
131,11,riverbend,Ari,5,riverbend-dialect-8,riverbend-arrival-5,riverbend-plank-4,True,True,ssrm.v39.dialect.riverbend.Ari,Ari remembers riverbend-plank-4; now says riverbend-arrival-5 near arrival court.
132,12,roofward,Fay,5,roofward-dialect-8,roofward-arrival-5,roofward-ledger-4,True,True,ssrm.v39.dialect.roofward.Fay,Fay remembers roofward-ledger-4; now says roofward-arrival-5 near arrival court.
136,12,repair_ring,Juno,6,repair_ring-dialect-8,repair_ring-bell-6,repair_ring-bell-5,True,True,ssrm.v39.dialect.repair_ring.Juno,Juno remembers repair_ring-bell-5; now says repair_ring-bell-6 near bell alcove.
139,12,archive,Toma,6,archive-dialect-8,archive-stone-6,archive-ink-5,True,True,ssrm.v39.dialect.archive.Toma,Toma remembers archive-ink-5; now says archive-stone-6 near stone stacks.
140,12,signal,Milo,5,signal-dialect-8,signal-mast-5,signal-lantern-4,True,True,ssrm.v39.dialect.signal.Milo,Milo remembers signal-lantern-4; now says signal-mast-5 near mast base.
143,12,riverbend,Lio,7,riverbend-dialect-8,riverbend-arrival-7,riverbend-dry-6,True,True,ssrm.v39.dialect.riverbend.Lio,Lio remembers riverbend-dry-6; now says riverbend-arrival-7 near arrival court.
144,13,roofward,Sera,5,roofward-dialect-8,roofward-arrival-5,roofward-arrival-4,True,True,ssrm.v39.dialect.roofward.Sera,Sera remembers roofward-arrival-4; now says roofward-arrival-5 near arrival court.
148,13,repair_ring,Pax,6,repair_ring-dialect-8,repair_ring-arrival-6,repair_ring-bell-5,True,True,ssrm.v39.dialect.repair_ring.Pax,Pax remembers repair_ring-bell-5; now says repair_ring-arrival-6 near arrival court.
151,13,archive,Nia,6,archive-dialect-8,archive-ink-6,archive-ink-5,True,True,ssrm.v39.dialect.archive.Nia,Nia remembers archive-ink-5; now says archive-ink-6 near ink niche.
152,13,signal,Ren,5,signal-dialect-8,signal-mast-5,signal-lens-4,True,True,ssrm.v39.dialect.signal.Ren,Ren remembers signal-lens-4; now says signal-mast-5 near mast base.
156,14,archive,Nia,7,archive-dialect-8,archive-arrival-7,archive-ink-6,True,True,ssrm.v39.dialect.archive.Nia,Nia remembers archive-ink-6; now says archive-arrival-7 near arrival court.
159,14,repair_ring,Pax,7,repair_ring-dialect-8,repair_ring-wire-7,repair_ring-arrival-6,True,True,ssrm.v39.dialect.repair_ring.Pax,Pax remembers repair_ring-arrival-6; now says repair_ring-wire-7 near wire bench.
160,14,riverbend,Ari,6,riverbend-dialect-8,riverbend-plank-6,riverbend-arrival-5,True,True,ssrm.v39.dialect.riverbend.Ari,Ari remembers riverbend-arrival-5; now says riverbend-plank-6 near plank hall.
162,14,archive,Nia,8,archive-dialect-8,archive-arrival-8,archive-arrival-7,True,True,ssrm.v39.dialect.archive.Nia,Nia remembers archive-arrival-7; now says archive-arrival-8 near arrival court.
164,14,orchard,Ivo,5,orchard-dialect-8,orchard-seed-5,orchard-seed-4,True,True,ssrm.v39.dialect.orchard.Ivo,Ivo remembers orchard-seed-4; now says orchard-seed-5 near seed lane.
168,15,archive,Toma,7,archive-dialect-8,archive-stone-7,archive-stone-6,True,True,ssrm.v39.dialect.archive.Toma,Toma remembers archive-stone-6; now says archive-stone-7 near stone stacks.
170,15,orchard,Mara,6,orchard-dialect-8,orchard-seed-6,orchard-seed-5,True,True,ssrm.v39.dialect.orchard.Mara,Mara remembers orchard-seed-5; now says orchard-seed-6 near seed lane.
171,15,repair_ring,Juno,7,repair_ring-dialect-8,repair_ring-wire-7,repair_ring-bell-6,True,True,ssrm.v39.dialect.repair_ring.Juno,Juno remembers repair_ring-bell-6; now says repair_ring-wire-7 near wire bench.
172,15,riverbend,Lio,8,riverbend-dialect-8,riverbend-plank-8,riverbend-arrival-7,True,True,ssrm.v39.dialect.riverbend.Lio,Lio remembers riverbend-arrival-7; now says riverbend-plank-8 near plank hall.
173,15,roofward,Fay,6,roofward-dialect-8,roofward-warm-6,roofward-arrival-5,True,True,ssrm.v39.dialect.roofward.Fay,Fay remembers roofward-arrival-5; now says roofward-warm-6 near warm lane.
174,15,archive,Toma,8,archive-dialect-8,archive-spool-8,archive-stone-7,True,True,ssrm.v39.dialect.archive.Toma,Toma remembers archive-stone-7; now says archive-spool-8 near spool room.
176,15,orchard,Mara,7,orchard-dialect-8,orchard-seed-7,orchard-seed-6,True,True,ssrm.v39.dialect.orchard.Mara,Mara remembers orchard-seed-6; now says orchard-seed-7 near seed lane.
180,16,archive,Nia,9,archive-dialect-8,archive-ink-9,archive-arrival-8,True,True,ssrm.v39.dialect.archive.Nia,Nia remembers archive-arrival-8; now says archive-ink-9 near ink niche.
182,16,orchard,Ivo,6,orchard-dialect-8,orchard-seed-6,orchard-seed-5,True,True,ssrm.v39.dialect.orchard.Ivo,Ivo remembers orchard-seed-5; now says orchard-seed-6 near seed lane.
184,16,riverbend,Ari,7,riverbend-dialect-8,riverbend-plank-7,riverbend-plank-6,True,True,ssrm.v39.dialect.riverbend.Ari,Ari remembers riverbend-plank-6; now says riverbend-plank-7 near plank hall.
185,16,roofward,Sera,6,roofward-dialect-8,roofward-ledger-6,roofward-arrival-5,True,True,ssrm.v39.dialect.roofward.Sera,Sera remembers roofward-arrival-5; now says roofward-ledger-6 near ledger loft.
188,16,orchard,Ivo,7,orchard-dialect-8,orchard-market-7,orchard-seed-6,True,True,ssrm.v39.dialect.orchard.Ivo,Ivo remembers orchard-seed-6; now says orchard-market-7 near market plank.
192,17,archive,Toma,9,archive-dialect-8,archive-arrival-9,archive-spool-8,True,True,ssrm.v39.dialect.archive.Toma,Toma remembers archive-spool-8; now says archive-arrival-9 near arrival court.
193,17,signal,Milo,6,signal-dialect-8,signal-mast-6,signal-mast-5,True,True,ssrm.v39.dialect.signal.Milo,Milo remembers signal-mast-5; now says signal-mast-6 near mast base.
194,17,orchard,Mara,8,orchard-dialect-8,orchard-satchel-8,orchard-seed-7,True,True,ssrm.v39.dialect.orchard.Mara,Mara remembers orchard-seed-7; now says orchard-satchel-8 near satchel shed.
196,17,riverbend,Lio,9,riverbend-dialect-8,riverbend-plank-9,riverbend-plank-8,True,True,ssrm.v39.dialect.riverbend.Lio,Lio remembers riverbend-plank-8; now says riverbend-plank-9 near plank hall.
197,17,roofward,Fay,7,roofward-dialect-8,roofward-ledger-7,roofward-warm-6,True,True,ssrm.v39.dialect.roofward.Fay,Fay remembers roofward-warm-6; now says roofward-ledger-7 near ledger loft.
200,17,orchard,Mara,9,orchard-dialect-8,orchard-arrival-9,orchard-satchel-8,True,True,ssrm.v39.dialect.orchard.Mara,Mara remembers orchard-satchel-8; now says orchard-arrival-9 near arrival court.
204,18,archive,Nia,10,archive-dialect-8,archive-stone-10,archive-ink-9,True,True,ssrm.v39.dialect.archive.Nia,Nia remembers archive-ink-9; now says archive-stone-10 near stone stacks.
205,18,signal,Ren,6,signal-dialect-8,signal-mast-6,signal-mast-5,True,True,ssrm.v39.dialect.signal.Ren,Ren remembers signal-mast-5; now says signal-mast-6 near mast base.
208,18,riverbend,Ari,8,riverbend-dialect-8,riverbend-dry-8,riverbend-plank-7,True,True,ssrm.v39.dialect.riverbend.Ari,Ari remembers riverbend-plank-7; now says riverbend-dry-8 near dry ridge.
212,18,orchard,Ivo,8,orchard-dialect-8,orchard-arrival-8,orchard-market-7,True,True,ssrm.v39.dialect.orchard.Ivo,Ivo remembers orchard-market-7; now says orchard-arrival-8 near arrival court.
216,19,archive,Toma,10,archive-dialect-8,archive-spool-10,archive-arrival-9,True,True,ssrm.v39.dialect.archive.Toma,Toma remembers archive-arrival-9; now says archive-spool-10 near spool room.
217,19,signal,Milo,7,signal-dialect-8,signal-mast-7,signal-mast-6,True,True,ssrm.v39.dialect.signal.Milo,Milo remembers signal-mast-6; now says signal-mast-7 near mast base.
220,19,riverbend,Lio,10,riverbend-dialect-8,riverbend-arrival-10,riverbend-plank-9,True,True,ssrm.v39.dialect.riverbend.Lio,Lio remembers riverbend-plank-9; now says riverbend-arrival-10 near arrival court.
224,19,orchard,Mara,10,orchard-dialect-8,orchard-arrival-10,orchard-arrival-9,True,True,ssrm.v39.dialect.orchard.Mara,Mara remembers orchard-arrival-9; now says orchard-arrival-10 near arrival court.
225,19,repair_ring,Juno,8,repair_ring-dialect-8,repair_ring-bell-8,repair_ring-wire-7,True,True,ssrm.v39.dialect.repair_ring.Juno,Juno remembers repair_ring-wire-7; now says repair_ring-bell-8 near bell alcove.
228,20,archive,Nia,11,archive-dialect-8,archive-ink-11,archive-stone-10,True,True,ssrm.v39.dialect.archive.Nia,Nia remembers archive-stone-10; now says archive-ink-11 near ink niche.
232,20,riverbend,Ari,9,riverbend-dialect-8,riverbend-plank-9,riverbend-dry-8,True,True,ssrm.v39.dialect.riverbend.Ari,Ari remembers riverbend-dry-8; now says riverbend-plank-9 near plank hall.
236,20,orchard,Ivo,9,orchard-dialect-8,orchard-arrival-9,orchard-arrival-8,True,True,ssrm.v39.dialect.orchard.Ivo,Ivo remembers orchard-arrival-8; now says orchard-arrival-9 near arrival court.
237,20,repair_ring,Pax,8,repair_ring-dialect-8,repair_ring-wire-8,repair_ring-wire-7,True,True,ssrm.v39.dialect.repair_ring.Pax,Pax remembers repair_ring-wire-7; now says repair_ring-wire-8 near wire bench.
240,21,signal,Ren,7,signal-dialect-8,signal-lens-7,signal-mast-6,True,True,ssrm.v39.dialect.signal.Ren,Ren remembers signal-mast-6; now says signal-lens-7 near lens room.
244,21,roofward,Sera,7,roofward-dialect-8,roofward-glass-7,roofward-ledger-6,True,True,ssrm.v39.dialect.roofward.Sera,Sera remembers roofward-ledger-6; now says roofward-glass-7 near glass stair.
248,21,repair_ring,Pax,9,repair_ring-dialect-8,repair_ring-spark-9,repair_ring-wire-8,True,True,ssrm.v39.dialect.repair_ring.Pax,Pax remembers repair_ring-wire-8; now says repair_ring-spark-9 near spark lane.
251,21,archive,Nia,12,archive-dialect-8,archive-spool-12,archive-ink-11,True,True,ssrm.v39.dialect.archive.Nia,Nia remembers archive-ink-11; now says archive-spool-12 near spool room.
252,22,signal,Milo,8,signal-dialect-8,signal-lens-8,signal-mast-7,True,True,ssrm.v39.dialect.signal.Milo,Milo remembers signal-mast-7; now says signal-lens-8 near lens room.
256,22,roofward,Fay,8,roofward-dialect-8,roofward-warm-8,roofward-ledger-7,True,True,ssrm.v39.dialect.roofward.Fay,Fay remembers roofward-ledger-7; now says roofward-warm-8 near warm lane.
259,22,orchard,Mara,11,orchard-dialect-8,orchard-arrival-11,orchard-arrival-10,True,True,ssrm.v39.dialect.orchard.Mara,Mara remembers orchard-arrival-10; now says orchard-arrival-11 near arrival court.
260,22,repair_ring,Juno,9,repair_ring-dialect-8,repair_ring-arrival-9,repair_ring-bell-8,True,True,ssrm.v39.dialect.repair_ring.Juno,Juno remembers repair_ring-bell-8; now says repair_ring-arrival-9 near arrival court.
262,22,roofward,Fay,9,roofward-dialect-8,roofward-ledger-9,roofward-warm-8,True,True,ssrm.v39.dialect.roofward.Fay,Fay remembers roofward-warm-8; now says roofward-ledger-9 near ledger loft.
263,22,archive,Toma,11,archive-dialect-8,archive-spool-11,archive-spool-10,True,True,ssrm.v39.dialect.archive.Toma,Toma remembers archive-spool-10; now says archive-spool-11 near spool room.
264,23,signal,Ren,8,signal-dialect-8,signal-lens-8,signal-lens-7,True,True,ssrm.v39.dialect.signal.Ren,Ren remembers signal-lens-7; now says signal-lens-8 near lens room.
268,23,roofward,Sera,8,roofward-dialect-8,roofward-arrival-8,roofward-glass-7,True,True,ssrm.v39.dialect.roofward.Sera,Sera remembers roofward-glass-7; now says roofward-arrival-8 near arrival court.
271,23,orchard,Ivo,10,orchard-dialect-8,orchard-market-10,orchard-arrival-9,True,True,ssrm.v39.dialect.orchard.Ivo,Ivo remembers orchard-arrival-9; now says orchard-market-10 near market plank.
272,23,repair_ring,Pax,10,repair_ring-dialect-8,repair_ring-arrival-10,repair_ring-spark-9,True,True,ssrm.v39.dialect.repair_ring.Pax,Pax remembers repair_ring-spark-9; now says repair_ring-arrival-10 near arrival court.
274,23,roofward,Sera,9,roofward-dialect-8,roofward-glass-9,roofward-arrival-8,True,True,ssrm.v39.dialect.roofward.Sera,Sera remembers roofward-arrival-8; now says roofward-glass-9 near glass stair.
276,24,signal,Milo,9,signal-dialect-8,signal-arrival-9,signal-lens-8,True,True,ssrm.v39.dialect.signal.Milo,Milo remembers signal-lens-8; now says signal-arrival-9 near arrival court.
280,24,roofward,Fay,10,roofward-dialect-8,roofward-warm-10,roofward-ledger-9,True,True,ssrm.v39.dialect.roofward.Fay,Fay remembers roofward-ledger-9; now says roofward-warm-10 near warm lane.
282,24,signal,Milo,10,signal-dialect-8,signal-arrival-10,signal-arrival-9,True,True,ssrm.v39.dialect.signal.Milo,Milo remembers signal-arrival-9; now says signal-arrival-10 near arrival court.
283,24,orchard,Mara,12,orchard-dialect-8,orchard-market-12,orchard-arrival-11,True,True,ssrm.v39.dialect.orchard.Mara,Mara remembers orchard-arrival-11; now says orchard-market-12 near market plank.
284,24,repair_ring,Juno,10,repair_ring-dialect-8,repair_ring-arrival-10,repair_ring-arrival-9,True,True,ssrm.v39.dialect.repair_ring.Juno,Juno remembers repair_ring-arrival-9; now says repair_ring-arrival-10 near arrival court.
285,24,riverbend,Lio,11,riverbend-dialect-8,riverbend-dry-11,riverbend-arrival-10,True,True,ssrm.v39.dialect.riverbend.Lio,Lio remembers riverbend-arrival-10; now says riverbend-dry-11 near dry ridge.
286,24,roofward,Fay,11,roofward-dialect-8,roofward-ledger-11,roofward-warm-10,True,True,ssrm.v39.dialect.roofward.Fay,Fay remembers roofward-warm-10; now says roofward-ledger-11 near ledger loft.
288,25,signal,Ren,9,signal-dialect-8,signal-mast-9,signal-lens-8,True,True,ssrm.v39.dialect.signal.Ren,Ren remembers signal-lens-8; now says signal-mast-9 near mast base.
292,25,roofward,Sera,10,roofward-dialect-8,roofward-ledger-10,roofward-glass-9,True,True,ssrm.v39.dialect.roofward.Sera,Sera remembers roofward-glass-9; now says roofward-ledger-10 near ledger loft.
294,25,signal,Ren,10,signal-dialect-8,signal-mast-10,signal-mast-9,True,True,ssrm.v39.dialect.signal.Ren,Ren remembers signal-mast-9; now says signal-mast-10 near mast base.
296,25,repair_ring,Pax,11,repair_ring-dialect-8,repair_ring-arrival-11,repair_ring-arrival-10,True,True,ssrm.v39.dialect.repair_ring.Pax,Pax remembers repair_ring-arrival-10; now says repair_ring-arrival-11 near arrival court.
297,25,riverbend,Ari,10,riverbend-dialect-8,riverbend-arrival-10,riverbend-plank-9,True,True,ssrm.v39.dialect.riverbend.Ari,Ari remembers riverbend-plank-9; now says riverbend-arrival-10 near arrival court.
300,26,signal,Milo,11,signal-dialect-8,signal-lantern-11,signal-arrival-10,True,True,ssrm.v39.dialect.signal.Milo,Milo remembers signal-arrival-10; now says signal-lantern-11 near lantern walk.
302,26,repair_ring,Juno,11,repair_ring-dialect-8,repair_ring-arrival-11,repair_ring-arrival-10,True,True,ssrm.v39.dialect.repair_ring.Juno,Juno remembers repair_ring-arrival-10; now says repair_ring-arrival-11 near arrival court.
304,26,roofward,Fay,12,roofward-dialect-8,roofward-ledger-12,roofward-ledger-11,True,True,ssrm.v39.dialect.roofward.Fay,Fay remembers roofward-ledger-11; now says roofward-ledger-12 near ledger loft.
305,26,archive,Toma,12,archive-dialect-8,archive-spool-12,archive-spool-11,True,True,ssrm.v39.dialect.archive.Toma,Toma remembers archive-spool-11; now says archive-spool-12 near spool room.
306,26,signal,Milo,12,signal-dialect-8,signal-lens-12,signal-lantern-11,True,True,ssrm.v39.dialect.signal.Milo,Milo remembers signal-lantern-11; now says signal-lens-12 near lens room.
308,26,repair_ring,Juno,12,repair_ring-dialect-8,repair_ring-arrival-12,repair_ring-arrival-11,True,True,ssrm.v39.dialect.repair_ring.Juno,Juno remembers repair_ring-arrival-11; now says repair_ring-arrival-12 near arrival court.
309,26,riverbend,Lio,12,riverbend-dialect-8,riverbend-arrival-12,riverbend-dry-11,True,True,ssrm.v39.dialect.riverbend.Lio,Lio remembers riverbend-dry-11; now says riverbend-arrival-12 near arrival court.
312,27,signal,Ren,11,signal-dialect-8,signal-arrival-11,signal-mast-10,True,True,ssrm.v39.dialect.signal.Ren,Ren remembers signal-mast-10; now says signal-arrival-11 near arrival court.
314,27,repair_ring,Pax,12,repair_ring-dialect-8,repair_ring-arrival-12,repair_ring-arrival-11,True,True,ssrm.v39.dialect.repair_ring.Pax,Pax remembers repair_ring-arrival-11; now says repair_ring-arrival-12 near arrival court.
