scenario,scenario_name,pressure,condition,policy_name,mean_reward,mean_survival,mean_task_success,mean_progress,mean_energy,mean_hunger,mean_thirst,mean_resource_level,mean_water_level,mean_cache_level,mean_scarcity_risk,mean_spoilage_waste,mean_migration_confidence,mean_social_access,mean_territory_standing,mean_conflict_events,mean_overharvest_events,mean_spoiled_cache_events,mean_migration_misses,mean_sharing_actions,mean_cache_actions,mean_restraint_actions,mean_territory_actions,mean_continuity_resets,mean_ecology_misses
1,slow_regrowth_depletion,overharvesting slow-regrowth sources creates delayed scarcity unless restraint and regeneration memory are used,no_resource_memory,regrowth_restraint_planner,14.126911115706273,1.0,0.0,79.15923382153406,0.6317175571864854,0.03823094983333334,0.04518497705333335,0.46888446142957924,0.5518972590606963,0.08,0.9056250000000007,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,8.020833333333334,0.0,0.0,13.0
1,slow_regrowth_depletion,overharvesting slow-regrowth sources creates delayed scarcity unless restraint and regeneration memory are used,no_regeneration_model,regrowth_restraint_planner,10.345427994256847,1.0,0.0,79.90406660213999,0.6171350918434346,0.4149129492158623,0.6465604999618534,0.45363696626211775,0.5822719588480395,0.01625,0.4150500000000019,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,31.541666666666668,0.0,0.0,12.0
1,slow_regrowth_depletion,overharvesting slow-regrowth sources creates delayed scarcity unless restraint and regeneration memory are used,no_spoilage_model,regrowth_restraint_planner,163.92758023803947,1.0,1.0,97.00493592390707,0.6246116277661748,0.14735654671097967,0.35812957239344306,0.7246732624759383,0.7754234784622294,0.08,0.0,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,slow_regrowth_depletion,overharvesting slow-regrowth sources creates delayed scarcity unless restraint and regeneration memory are used,no_migration_tracking,regrowth_restraint_planner,163.97965474811465,1.0,1.0,97.0377310838956,0.6246462891448336,0.14613230972039237,0.3589783265931128,0.7249813134808639,0.7759248977181313,0.08,0.0,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,slow_regrowth_depletion,overharvesting slow-regrowth sources creates delayed scarcity unless restraint and regeneration memory are used,no_restraint,regrowth_restraint_planner,-211.8229118092094,1.0,0.0,53.31758392211875,0.700897644555844,0.009600000000000001,0.0101,0.007440000000000001,0.009870000000000002,0.08,1.8,0.0,0.34,0.84,0.84,0.0,11.541666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0
1,slow_regrowth_depletion,overharvesting slow-regrowth sources creates delayed scarcity unless restraint and regeneration memory are used,no_cache_management,regrowth_restraint_planner,164.08484616446393,1.0,1.0,97.0130365564503,0.6252430274032245,0.1454785458251596,0.3569148367504029,0.7238420142367655,0.7747854524799663,0.08,0.0,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,slow_regrowth_depletion,overharvesting slow-regrowth sources creates delayed scarcity unless restraint and regeneration memory are used,no_sharing_contract,regrowth_restraint_planner,164.19617041475027,1.0,1.0,96.99909926248552,0.6241862455443605,0.14367816031734754,0.35551678023278277,0.7231353469819709,0.7740879879141472,0.08,0.0,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,slow_regrowth_depletion,overharvesting slow-regrowth sources creates delayed scarcity unless restraint and regeneration memory are used,no_territory_ownership,regrowth_restraint_planner,164.09780174157922,1.0,1.0,97.03447563073364,0.6252884005256241,0.14509641786018726,0.35759368398115554,0.724392103290326,0.775288107956301,0.08,0.0,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,slow_regrowth_depletion,overharvesting slow-regrowth sources creates delayed scarcity unless restraint and regeneration memory are used,no_continuity,regrowth_restraint_planner,163.70825033836664,1.0,1.0,97.01093028905042,0.6246982730788458,0.14997537058424795,0.36059738885970655,0.7260360809183101,0.7767992192663297,0.08,0.0,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,slow_regrowth_depletion,overharvesting slow-regrowth sources creates delayed scarcity unless restraint and regeneration memory are used,greedy_consumption_only,regrowth_restraint_planner,-524.649690674294,0.0,0.0,34.69099570015383,0.5744418403476047,1.3999999999999997,0.9124849954783883,0.0,0.06564284552142534,0.0,1.8,0.0,0.34,0.84,0.84,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.96875
1,slow_regrowth_depletion,overharvesting slow-regrowth sources creates delayed scarcity unless restraint and regeneration memory are used,omniscient_resource_control,regrowth_restraint_planner,-44.65054828169182,1.0,0.0,13.077214706517468,0.5680430031189591,0.22598934245846283,0.6282971994429397,0.47535289323718705,0.61245309590093,0.1643229166666665,0.0,0.0,0.7200000000000001,0.84,0.84,0.0,0.0,0.0,0.0,0.0,37.697916666666664,158.20833333333334,0.0,0.0,0.0
2,spoilage_cache_timing,pulsed food spoils unless cache rotation and spoilage timing prevent waste,full_control,spoilage_cache_planner,134.5434107282451,1.0,1.0,82.02044024546292,0.511566596304406,0.17426868084715777,0.3856161803548978,0.6040457447052445,0.6775404786581575,0.38000000000000006,0.0,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
2,spoilage_cache_timing,pulsed food spoils unless cache rotation and spoilage timing prevent waste,no_resource_memory,spoilage_cache_planner,-40.82553282820441,1.0,0.0,71.897062461973,0.5054002248260819,0.1931265659840871,0.42372061740272127,0.5675816305632342,0.646165771018064,0.38000000000000006,1.0499999999999996,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,13.0
2,spoilage_cache_timing,pulsed food spoils unless cache rotation and spoilage timing prevent waste,no_regeneration_model,spoilage_cache_planner,134.5323716795124,1.0,1.0,82.02658556297112,0.5116564887009006,0.17434083325329594,0.38592829445211957,0.6044074679294369,0.6775520126140105,0.38000000000000006,0.0,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
2,spoilage_cache_timing,pulsed food spoils unless cache rotation and spoilage timing prevent waste,no_spoilage_model,spoilage_cache_planner,-34.60551030091012,1.0,1.0,81.9745736174708,0.6161044392476006,0.37398444345134657,0.39235026576356596,0.4725977474948045,0.5859196505046623,0.25872132901858663,0.0,1.8,0.34,0.84,0.84,0.0,0.0,16.479166666666668,0.0,0.0,14.0,0.0,0.0,0.0,16.479166666666668
2,spoilage_cache_timing,pulsed food spoils unless cache rotation and spoilage timing prevent waste,no_migration_tracking,spoilage_cache_planner,134.55300769901723,1.0,1.0,82.02286348612691,0.5123044948889927,0.1744878514335549,0.38553917492755646,0.6042263298154616,0.67734445371698,0.38000000000000006,0.0,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
2,spoilage_cache_timing,pulsed food spoils unless cache rotation and spoilage timing prevent waste,no_restraint,spoilage_cache_planner,-132.47042080583716,1.0,0.0,67.19949675630842,0.542595585924272,0.019200000000000002,0.0202,0.005908752,0.010310013999999998,0.6665718349510943,1.8,0.0,0.34,0.84,0.84,0.0,11.375,0.0,0.0,0.0,33.0,0.0,0.0,0.0,35.6875
2,spoilage_cache_timing,pulsed food spoils unless cache rotation and spoilage timing prevent waste,no_cache_management,spoilage_cache_planner,-41.68872126034865,1.0,0.0,70.30250730950767,0.6342909565213251,0.3397121774144198,0.4141609479227297,0.3324997261606552,0.4497502215838818,0.011356018891906143,0.9018750000000005,0.19220314710266273,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,43.229166666666664,0.0,0.0,0.0
2,spoilage_cache_timing,pulsed food spoils unless cache rotation and spoilage timing prevent waste,no_sharing_contract,spoilage_cache_planner,134.64793309893568,1.0,1.0,82.04659451593896,0.5126044246476525,0.17329494030608847,0.3853272194855318,0.6040687360908137,0.6774520672425104,0.38000000000000006,0.0,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
2,spoilage_cache_timing,pulsed food spoils unless cache rotation and spoilage timing prevent waste,no_territory_ownership,spoilage_cache_planner,134.51415869192925,1.0,1.0,82.01048631199907,0.511764349497528,0.17488021690002656,0.38550904153488635,0.6041202793969516,0.6773168336980339,0.38000000000000006,0.0,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
2,spoilage_cache_timing,pulsed food spoils unless cache rotation and spoilage timing prevent waste,no_continuity,spoilage_cache_planner,134.4536858799788,1.0,1.0,82.00314023009298,0.5107812502656492,0.17517609573260826,0.3859509920390381,0.6045274564537921,0.6774901109632326,0.38000000000000006,0.0,0.0,0.34,0.84,0.84,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
2,spoilage_cache_timing,pulsed food spoils unless cache rotation and spoilage timing prevent waste,greedy_consumption_only,spoilage_cache_planner,-306.4311084527718,1.0,0.0,38.603249060569915,0.6886280808108989,0.6184343902896706,0.055834947787096294,0.0029599999999999995,0.005169999999999999,0.011356018891906143,1.8,0.19220314710266273,0.34,0.84,0.84,0.0,12.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.90625
2,spoilage_cache_timing,pulsed food spoils unless cache rotation and spoilage timing prevent waste,omniscient_resource_control,spoilage_cache_planner,56.136702183230845,1.0,0.0,77.21048136028371,0.5109512752214544,0.17430619996079022,0.39261022920374117,0.800460629487285,0.8347468633886338,0.545,0.0,0.0,0.7200000000000001,0.84,0.84,0.0,0.0,0.0,0.0,0.0,26.0,6.395833333333333,0.0,0.0,0.0
3,migrating_resource_sources,"food and water locations shift, so stale resource maps cause missed harvest windows",full_control,migration_tracking_planner,151.90723365695538,1.0,0.8958333333333334,92.29044975489228,0.6044888494634588,0.1765541465123327,0.38585668942192614,0.5691972301315942,0.6652810371492248,0.08,0.0,0.0,0.9621999999999996,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,migrating_resource_sources,"food and water locations shift, so stale resource maps cause missed harvest windows",no_resource_memory,migration_tracking_planner,0.32677149510175424,1.0,0.0,75.60051409370777,0.6135765977515869,0.22568253085146708,0.2542522633833498,0.40926705702410987,0.5351043214594696,0.08,0.8523750000000007,0.0,0.9621999999999996,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,10.979166666666666,0.0,0.0,13.0
3,migrating_resource_sources,"food and water locations shift, so stale resource maps cause missed harvest windows",no_regeneration_model,migration_tracking_planner,153.061629968615,1.0,0.9166666666666666,92.28607077870315,0.6049515520200717,0.17677754551932812,0.38599505200419965,0.569729702667826,0.6653741564945217,0.08,0.0,0.0,0.9621999999999996,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,migrating_resource_sources,"food and water locations shift, so stale resource maps cause missed harvest windows",no_spoilage_model,migration_tracking_planner,153.6625061755666,1.0,0.9270833333333334,92.28988988632587,0.6045738260360057,0.17646831119094677,0.3858499301627048,0.5691581268297722,0.6653215917552919,0.08,0.0,0.0,0.9621999999999996,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,migrating_resource_sources,"food and water locations shift, so stale resource maps cause missed harvest windows",no_migration_tracking,migration_tracking_planner,-30.11405434151526,1.0,0.0,56.39276594220164,0.6616027554197229,0.14708094833333343,0.33516268020000056,0.3492814069343196,0.4972876492963403,0.08,0.3163124999999986,0.0,0.0,0.84,0.84,0.0,0.0,0.0,17.0,0.0,0.0,66.42708333333333,0.0,0.0,17.0
3,migrating_resource_sources,"food and water locations shift, so stale resource maps cause missed harvest windows",no_restraint,migration_tracking_planner,-208.72085184548766,1.0,0.0,52.575500583867104,0.666972632128441,0.2364542168333342,0.0101,0.00328,0.0054600000000000004,0.08,1.8,0.0,0.9621999999999996,0.84,0.84,0.0,11.385416666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.46875
3,migrating_resource_sources,"food and water locations shift, so stale resource maps cause missed harvest windows",no_cache_management,migration_tracking_planner,149.98353403553762,1.0,0.8645833333333334,92.23714638107435,0.6035587173850389,0.17870176806217267,0.3859574530449732,0.5694443464208853,0.6652221356113274,0.08,0.0,0.0,0.9621999999999996,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,migrating_resource_sources,"food and water locations shift, so stale resource maps cause missed harvest windows",no_sharing_contract,migration_tracking_planner,155.2861332119407,1.0,0.9583333333333334,92.29144327004529,0.6046168125730164,0.17761775315395176,0.3873579062514088,0.5697960554336826,0.6659781541010473,0.08,0.0,0.0,0.9621999999999996,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,migrating_resource_sources,"food and water locations shift, so stale resource maps cause missed harvest windows",no_territory_ownership,migration_tracking_planner,151.27906850131527,1.0,0.8854166666666666,92.31124142746349,0.6040510975740717,0.1764851642178159,0.3870663048661009,0.5697497292322454,0.6657199663887087,0.08,0.0,0.0,0.9621999999999996,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,migrating_resource_sources,"food and water locations shift, so stale resource maps cause missed harvest windows",no_continuity,migration_tracking_planner,152.47017862044805,1.0,0.90625,92.27018161654202,0.6055322521460887,0.17743606923657854,0.38543870709949335,0.5693319606888427,0.6651122489774949,0.08,0.0,0.0,0.9621999999999996,0.84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,migrating_resource_sources,"food and water locations shift, so stale resource maps cause missed harvest windows",greedy_consumption_only,migration_tracking_planner,-352.78078187589136,1.0,0.0,30.39789701047113,0.7201836581650491,0.36017423333333354,0.0101,0.00328,0.0054600000000000004,0.08,1.8,0.0,0.0,0.84,0.84,0.0,10.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,217.20833333333334
3,migrating_resource_sources,"food and water locations shift, so stale resource maps cause missed harvest windows",omniscient_resource_control,migration_tracking_planner,52.31396178676627,1.0,0.0,67.65752178604461,0.6054857175700447,0.1202861510489532,0.37926307108041074,0.7695834104419159,0.8147364540051137,0.545,0.0,0.0,0.9621999999999996,0.84,0.84,0.0,0.0,0.0,0.0,0.0,7.0,50.4375,0.0,0.0,0.0
4,shared_territory_pressure,shared sources can be depleted or blocked unless sharing contracts and territory memory preserve access,full_control,territory_sharing_planner,151.54047819778017,1.0,1.0,85.37660233719028,0.6187560999773011,0.2070647912683408,0.41488828951311363,0.774365741171005,0.8151139480820032,0.08,0.0,0.0,0.34,0.33939999999999554,0.32780000000000264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,shared_territory_pressure,shared sources can be depleted or blocked unless sharing contracts and territory memory preserve access,no_resource_memory,territory_sharing_planner,-105.96966858258241,1.0,0.0,63.068737946569364,0.6387825534790545,0.0187753125,0.0195096875,0.402076668629693,0.49318747302346383,0.045000000000000005,1.79390625,0.0,0.34,0.7806000000000045,0.7153999999999949,0.0,0.0,0.0,0.0,1.0,0.0,11.854166666666666,1.0,0.0,66.625
4,shared_territory_pressure,shared sources can be depleted or blocked unless sharing contracts and territory memory preserve access,no_regeneration_model,territory_sharing_planner,80.29104623708989,1.0,0.59375,82.05150721789227,0.6176160582543796,0.20583268987412853,0.41713107101153596,0.5283253318883142,0.6314708427902717,0.045000000000000005,0.5292000000000014,0.0,0.34,0.7806000000000001,0.7154000000000016,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,12.0
4,shared_territory_pressure,shared sources can be depleted or blocked unless sharing contracts and territory memory preserve access,no_spoilage_model,territory_sharing_planner,151.44743240995635,1.0,1.0,85.35712496533732,0.61820899862894,0.20817219881584767,0.4152007302908784,0.7745406021032943,0.8153724716408068,0.08,0.0,0.0,0.34,0.33939999999999554,0.32780000000000264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,shared_territory_pressure,shared sources can be depleted or blocked unless sharing contracts and territory memory preserve access,no_migration_tracking,territory_sharing_planner,151.63048602817258,1.0,1.0,85.39749546176948,0.6188408746005568,0.2059735652485389,0.41454218214736344,0.7743255362889392,0.8150785007971607,0.08,0.0,0.0,0.34,0.33939999999999554,0.32780000000000264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,shared_territory_pressure,shared sources can be depleted or blocked unless sharing contracts and territory memory preserve access,no_restraint,territory_sharing_planner,-173.74404607729733,1.0,0.0,54.57029109546534,0.6831942774391114,0.009600000000000001,0.0101,0.010000000000000002,0.012290000000000002,0.045000000000000005,1.8,0.0,0.34,0.7806000000000051,0.715399999999994,0.0,13.020833333333334,0.0,0.0,1.0,0.0,0.0,1.0,0.0,94.48958333333333
4,shared_territory_pressure,shared sources can be depleted or blocked unless sharing contracts and territory memory preserve access,no_cache_management,territory_sharing_planner,151.45791616955293,1.0,1.0,85.34255390700356,0.6164989379426509,0.2077253747389959,0.4144013067224795,0.7742012325307082,0.8149258383623414,0.08,0.0,0.0,0.34,0.33939999999999554,0.32780000000000264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,shared_territory_pressure,shared sources can be depleted or blocked unless sharing contracts and territory memory preserve access,no_sharing_contract,territory_sharing_planner,-98.07817509896478,1.0,0.0,50.815022329963675,0.6075133133862141,0.019608403948333335,0.02093067869913333,0.39988044686682,0.5024126536453869,0.08,0.7793999999999954,0.0,0.34,0.0,0.7153999999999933,13.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,0.0,13.0
4,shared_territory_pressure,shared sources can be depleted or blocked unless sharing contracts and territory memory preserve access,no_territory_ownership,territory_sharing_planner,-94.06066770877288,1.0,0.0,48.91300269071696,0.6178468506109352,0.015907673889999963,0.01759012764546663,0.39783014642948955,0.501213719322654,0.045000000000000005,0.8068124999999963,0.0,0.34,0.7306000000000049,0.0,12.0,0.0,0.0,0.0,1.0,0.0,50.84375,0.0,0.0,12.0
4,shared_territory_pressure,shared sources can be depleted or blocked unless sharing contracts and territory memory preserve access,no_continuity,territory_sharing_planner,151.53590058946705,1.0,1.0,85.36402238874835,0.6179535688825774,0.20716700919577244,0.4142989984172436,0.7741243962850509,0.8149186414067627,0.08,0.0,0.0,0.34,0.33939999999999554,0.32780000000000264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,shared_territory_pressure,shared sources can be depleted or blocked unless sharing contracts and territory memory preserve access,greedy_consumption_only,territory_sharing_planner,-557.1014173152715,1.0,0.0,27.572452364382347,0.5321702196567752,0.8700201507277371,0.228174600000001,0.0018400000000000005,0.004130000000000001,0.0,1.8,0.0,0.34,0.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.40625
4,shared_territory_pressure,shared sources can be depleted or blocked unless sharing contracts and territory memory preserve access,omniscient_resource_control,territory_sharing_planner,92.12375143024708,1.0,0.3125,79.55537679576905,0.6195190963761869,0.18589201637601438,0.40548244516692816,0.7990858817673239,0.838232968443131,0.545,0.0,0.0,0.7200000000000001,0.33939999999999554,0.32780000000000264,0.0,0.0,0.0,0.0,0.0,7.0,7.875,0.0,0.0,0.0
5,restore_ecology_continuity,"after restore, known depletion, cache age, migration, territory, and sharing history must survive",full_control,continuity_ecology_planner,131.10926714358706,1.0,1.0,69.17641382587574,0.4939544978759882,0.20429957861254933,0.41455808061216204,0.7873617697542888,0.8292573757398837,0.435,0.0,0.0,0.7849599999999981,0.38979999999999987,0.37819999999999476,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
5,restore_ecology_continuity,"after restore, known depletion, cache age, migration, territory, and sharing history must survive",no_resource_memory,continuity_ecology_planner,-137.39558432643966,1.0,0.0,54.619488913042765,0.49453274728404084,0.18009847245501687,0.42246208721767636,0.7126710158576067,0.7662957230159185,0.455,1.8,0.0,0.7849599999999981,0.8202000000000035,0.7549999999999949,0.0,0.0,0.0,0.0,1.0,24.833333333333332,0.0,1.0,0.0,60.020833333333336
5,restore_ecology_continuity,"after restore, known depletion, cache age, migration, territory, and sharing history must survive",no_regeneration_model,continuity_ecology_planner,6.0248257558524,1.0,0.20833333333333334,65.78769256343436,0.5002470907285185,0.18124347630087254,0.4079043990248736,0.5034948333144029,0.6237044439904154,0.435,0.7308000000000017,0.0,0.7849599999999981,0.38979999999999987,0.37819999999999476,0.0,0.0,0.0,0.0,0.0,23.197916666666668,0.0,0.0,0.0,12.0
5,restore_ecology_continuity,"after restore, known depletion, cache age, migration, territory, and sharing history must survive",no_spoilage_model,continuity_ecology_planner,36.57072518521908,1.0,1.0,71.15762888054594,0.6021847700714121,0.3278266061390016,0.4040043204095633,0.6796970477652078,0.7482561980235873,0.46182512436903306,0.0,1.464889651766707,0.7849599999999981,0.38979999999999987,0.37819999999999476,0.0,0.0,3.1354166666666665,0.0,0.0,15.0,0.0,0.0,0.0,3.1354166666666665
5,restore_ecology_continuity,"after restore, known depletion, cache age, migration, territory, and sharing history must survive",no_migration_tracking,continuity_ecology_planner,-142.57667898261582,1.0,0.0,57.81531280283923,0.504118631490621,0.17948497142018885,0.41726187894460054,0.7214504983358409,0.7740290939344344,0.455,1.4719875000000053,0.0,0.0,0.8202000000000047,0.7549999999999949,0.0,0.0,0.0,17.0,1.0,25.0,0.0,1.0,0.0,46.510416666666664
5,restore_ecology_continuity,"after restore, known depletion, cache age, migration, territory, and sharing history must survive",no_restraint,continuity_ecology_planner,-120.76439497468279,1.0,0.0,61.34339231250385,0.5111082414715395,0.16591801480926302,0.417300674393067,0.38932709654336534,0.5354246866017739,0.5099006573435496,1.8,0.0,0.7849599999999981,0.8202000000000066,0.7549999999999949,0.0,12.177083333333334,0.0,0.0,1.0,31.15625,0.0,1.0,0.0,0.0
5,restore_ecology_continuity,"after restore, known depletion, cache age, migration, territory, and sharing history must survive",no_cache_management,continuity_ecology_planner,-15.734503982527883,1.0,1.0,71.38191377574411,0.6083191627299225,0.18071615030581165,0.3979004673381803,0.6579178613902547,0.7174292047866134,0.00196024663019824,1.6800000000000013,0.12051130943544514,0.7849599999999981,0.8202000000000034,0.7549999999999949,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
