goal_id,day,agent_id,primary_goal,secondary_goal,body_constraint,relationship_constraint,private_workspace_note,priority,stability_score
goal_3_lo62,3,lo62,advance fair count market without violating household boundary,teach avatar one safe ledgerkin custom,protect rest and social pace,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.71,0.86
goal_3_sa63,3,sa63,advance public truth witness without violating household boundary,teach avatar one safe redstair custom,protect rest and social pace,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.74,0.86
goal_3_ni64,3,ni64,advance safe wet repair without violating household boundary,teach avatar one safe wheelwright custom,avoid wet/crowded work if fatigue rises,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.77,0.86
goal_5_ka60,5,ka60,advance dry-route repair without violating household boundary,teach avatar one safe westkeepers custom,avoid wet/crowded work if fatigue rises,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.665,0.87
goal_5_mu61,5,mu61,advance warm meal care without violating household boundary,teach avatar one safe mossgarden custom,protect rest and social pace,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.695,0.87
goal_5_lo62,5,lo62,advance fair count market without violating household boundary,teach avatar one safe ledgerkin custom,protect rest and social pace,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.725,0.87
goal_5_sa63,5,sa63,advance public truth witness without violating household boundary,teach avatar one safe redstair custom,protect rest and social pace,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.755,0.87
goal_5_ni64,5,ni64,advance safe wet repair without violating household boundary,teach avatar one safe wheelwright custom,avoid wet/crowded work if fatigue rises,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.785,0.87
goal_8_ka60,8,ka60,advance dry-route repair without violating household boundary,teach avatar one safe westkeepers custom,avoid wet/crowded work if fatigue rises,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.68,0.88
goal_8_mu61,8,mu61,advance warm meal care without violating household boundary,teach avatar one safe mossgarden custom,protect rest and social pace,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.71,0.88
goal_8_lo62,8,lo62,advance fair count market without violating household boundary,teach avatar one safe ledgerkin custom,protect rest and social pace,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.74,0.88
goal_8_sa63,8,sa63,advance public truth witness without violating household boundary,teach avatar one safe redstair custom,protect rest and social pace,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.77,0.88
goal_8_ni64,8,ni64,advance safe wet repair without violating household boundary,teach avatar one safe wheelwright custom,avoid wet/crowded work if fatigue rises,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.8,0.88
goal_13_ka60,13,ka60,advance dry-route repair without violating household boundary,teach avatar one safe westkeepers custom,avoid wet/crowded work if fatigue rises,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.695,0.89
goal_13_mu61,13,mu61,advance warm meal care without violating household boundary,teach avatar one safe mossgarden custom,protect rest and social pace,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.725,0.89
goal_13_lo62,13,lo62,advance fair count market without violating household boundary,teach avatar one safe ledgerkin custom,protect rest and social pace,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.755,0.89
goal_13_sa63,13,sa63,advance public truth witness without violating household boundary,teach avatar one safe redstair custom,protect rest and social pace,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.785,0.89
goal_13_ni64,13,ni64,advance safe wet repair without violating household boundary,teach avatar one safe wheelwright custom,avoid wet/crowded work if fatigue rises,trust avatar only through repeated bounded actions,private reasons stay summarized; only public goal is visible,0.815,0.89
