tick,day,slot,session_id,settlement,resident,avatar_utterance_key,resident_reply_key,conversation_context,phrasebook_route,visible_reply,conversation_attached_to_canvas,no_llm_call,no_autonomous_language_claim,private_workspace_sealed
16,1,16,v57-d001-s16,Kettle Row,Fay,thank_resident,keeps_tool_claim,crowded passage,canvas:tool alcove:resident:Fay:phrase:thank_resident,Fay routes thank_resident to keeps_tool_claim in crowded passage; no LLM text is generated.,True,True,True,True
17,1,17,v57-d001-s17,North Glasshouse,Milo,ask_repair,accepts_bounded_help,resource shelf,canvas:fiber loft:resident:Milo:phrase:ask_repair,Milo routes ask_repair to accepts_bounded_help in resource shelf; no LLM text is generated.,True,True,True,True
18,2,0,v57-d002-s00,North Glasshouse,Sera,ask_help,invites_retry,failed stitch,canvas:river gate:resident:Sera:phrase:ask_help,Sera routes ask_help to invites_retry in failed stitch; no LLM text is generated.,True,True,True,True
19,2,1,v57-d002-s01,Willow Exchange,Tovan,offer_tool,asks_for_space,repair bench,canvas:west hearth:resident:Tovan:phrase:offer_tool,Tovan routes offer_tool to asks_for_space in repair bench; no LLM text is generated.,True,True,True,True
20,2,2,v57-d002-s02,Mossbank,Nia,apologize,points_to_smell,wet crossing,canvas:rain court:resident:Nia:phrase:apologize,Nia routes apologize to points_to_smell in wet crossing; no LLM text is generated.,True,True,True,True
21,2,3,v57-d002-s03,Kettle Row,Ari,ask_sensory,keeps_tool_claim,shared tool,canvas:tool alcove:resident:Ari:phrase:ask_sensory,Ari routes ask_sensory to keeps_tool_claim in shared tool; no LLM text is generated.,True,True,True,True
22,2,4,v57-d002-s04,North Glasshouse,Fay,request_space,accepts_bounded_help,crowded passage,canvas:fiber loft:resident:Fay:phrase:request_space,Fay routes request_space to accepts_bounded_help in crowded passage; no LLM text is generated.,True,True,True,True
23,2,5,v57-d002-s05,Willow Exchange,Milo,thank_resident,offers_phrase_repair,resource shelf,canvas:glasshouse:resident:Milo:phrase:thank_resident,Milo routes thank_resident to offers_phrase_repair in resource shelf; no LLM text is generated.,True,True,True,True
24,2,6,v57-d002-s06,Mossbank,Sera,ask_repair,warns_about_wet_floor,quiet rest,canvas:river gate:resident:Sera:phrase:ask_repair,Sera routes ask_repair to warns_about_wet_floor in quiet rest; no LLM text is generated.,True,True,True,True
25,2,7,v57-d002-s07,Kettle Row,Tovan,ask_help,invites_retry,failed stitch,canvas:west hearth:resident:Tovan:phrase:ask_help,Tovan routes ask_help to invites_retry in failed stitch; no LLM text is generated.,True,True,True,True
26,2,8,v57-d002-s08,North Glasshouse,Nia,offer_tool,asks_for_space,repair bench,canvas:rain court:resident:Nia:phrase:offer_tool,Nia routes offer_tool to asks_for_space in repair bench; no LLM text is generated.,True,True,True,True
27,2,9,v57-d002-s09,Willow Exchange,Ari,apologize,points_to_smell,wet crossing,canvas:tool alcove:resident:Ari:phrase:apologize,Ari routes apologize to points_to_smell in wet crossing; no LLM text is generated.,True,True,True,True
28,2,10,v57-d002-s10,Mossbank,Fay,ask_sensory,keeps_tool_claim,shared tool,canvas:fiber loft:resident:Fay:phrase:ask_sensory,Fay routes ask_sensory to keeps_tool_claim in shared tool; no LLM text is generated.,True,True,True,True
29,2,11,v57-d002-s11,Kettle Row,Milo,request_space,accepts_bounded_help,crowded passage,canvas:glasshouse:resident:Milo:phrase:request_space,Milo routes request_space to accepts_bounded_help in crowded passage; no LLM text is generated.,True,True,True,True
30,2,12,v57-d002-s12,North Glasshouse,Sera,thank_resident,offers_phrase_repair,resource shelf,canvas:river gate:resident:Sera:phrase:thank_resident,Sera routes thank_resident to offers_phrase_repair in resource shelf; no LLM text is generated.,True,True,True,True
31,2,13,v57-d002-s13,Willow Exchange,Tovan,ask_repair,warns_about_wet_floor,quiet rest,canvas:west hearth:resident:Tovan:phrase:ask_repair,Tovan routes ask_repair to warns_about_wet_floor in quiet rest; no LLM text is generated.,True,True,True,True
32,2,14,v57-d002-s14,Mossbank,Nia,ask_help,invites_retry,failed stitch,canvas:rain court:resident:Nia:phrase:ask_help,Nia routes ask_help to invites_retry in failed stitch; no LLM text is generated.,True,True,True,True
33,2,15,v57-d002-s15,Kettle Row,Ari,offer_tool,asks_for_space,repair bench,canvas:tool alcove:resident:Ari:phrase:offer_tool,Ari routes offer_tool to asks_for_space in repair bench; no LLM text is generated.,True,True,True,True
34,2,16,v57-d002-s16,North Glasshouse,Fay,apologize,points_to_smell,wet crossing,canvas:fiber loft:resident:Fay:phrase:apologize,Fay routes apologize to points_to_smell in wet crossing; no LLM text is generated.,True,True,True,True
35,2,17,v57-d002-s17,Willow Exchange,Milo,ask_sensory,keeps_tool_claim,shared tool,canvas:glasshouse:resident:Milo:phrase:ask_sensory,Milo routes ask_sensory to keeps_tool_claim in shared tool; no LLM text is generated.,True,True,True,True
36,3,0,v57-d003-s00,Willow Exchange,Sera,request_space,warns_about_wet_floor,resource shelf,canvas:west hearth:resident:Sera:phrase:request_space,Sera routes request_space to warns_about_wet_floor in resource shelf; no LLM text is generated.,True,True,True,True
37,3,1,v57-d003-s01,Mossbank,Tovan,thank_resident,invites_retry,quiet rest,canvas:rain court:resident:Tovan:phrase:thank_resident,Tovan routes thank_resident to invites_retry in quiet rest; no LLM text is generated.,True,True,True,True
38,3,2,v57-d003-s02,Kettle Row,Nia,ask_repair,asks_for_space,failed stitch,canvas:tool alcove:resident:Nia:phrase:ask_repair,Nia routes ask_repair to asks_for_space in failed stitch; no LLM text is generated.,True,True,True,True
39,3,3,v57-d003-s03,North Glasshouse,Ari,ask_help,points_to_smell,repair bench,canvas:fiber loft:resident:Ari:phrase:ask_help,Ari routes ask_help to points_to_smell in repair bench; no LLM text is generated.,True,True,True,True
40,3,4,v57-d003-s04,Willow Exchange,Fay,offer_tool,keeps_tool_claim,wet crossing,canvas:glasshouse:resident:Fay:phrase:offer_tool,Fay routes offer_tool to keeps_tool_claim in wet crossing; no LLM text is generated.,True,True,True,True
41,3,5,v57-d003-s05,Mossbank,Milo,apologize,accepts_bounded_help,shared tool,canvas:river gate:resident:Milo:phrase:apologize,Milo routes apologize to accepts_bounded_help in shared tool; no LLM text is generated.,True,True,True,True
42,3,6,v57-d003-s06,Kettle Row,Sera,ask_sensory,offers_phrase_repair,crowded passage,canvas:west hearth:resident:Sera:phrase:ask_sensory,Sera routes ask_sensory to offers_phrase_repair in crowded passage; no LLM text is generated.,True,True,True,True
43,3,7,v57-d003-s07,North Glasshouse,Tovan,request_space,warns_about_wet_floor,resource shelf,canvas:rain court:resident:Tovan:phrase:request_space,Tovan routes request_space to warns_about_wet_floor in resource shelf; no LLM text is generated.,True,True,True,True
44,3,8,v57-d003-s08,Willow Exchange,Nia,thank_resident,invites_retry,quiet rest,canvas:tool alcove:resident:Nia:phrase:thank_resident,Nia routes thank_resident to invites_retry in quiet rest; no LLM text is generated.,True,True,True,True
45,3,9,v57-d003-s09,Mossbank,Ari,ask_repair,asks_for_space,failed stitch,canvas:fiber loft:resident:Ari:phrase:ask_repair,Ari routes ask_repair to asks_for_space in failed stitch; no LLM text is generated.,True,True,True,True
46,3,10,v57-d003-s10,Kettle Row,Fay,ask_help,points_to_smell,repair bench,canvas:glasshouse:resident:Fay:phrase:ask_help,Fay routes ask_help to points_to_smell in repair bench; no LLM text is generated.,True,True,True,True
47,3,11,v57-d003-s11,North Glasshouse,Milo,offer_tool,keeps_tool_claim,wet crossing,canvas:river gate:resident:Milo:phrase:offer_tool,Milo routes offer_tool to keeps_tool_claim in wet crossing; no LLM text is generated.,True,True,True,True
48,3,12,v57-d003-s12,Willow Exchange,Sera,apologize,accepts_bounded_help,shared tool,canvas:west hearth:resident:Sera:phrase:apologize,Sera routes apologize to accepts_bounded_help in shared tool; no LLM text is generated.,True,True,True,True
49,3,13,v57-d003-s13,Mossbank,Tovan,ask_sensory,offers_phrase_repair,crowded passage,canvas:rain court:resident:Tovan:phrase:ask_sensory,Tovan routes ask_sensory to offers_phrase_repair in crowded passage; no LLM text is generated.,True,True,True,True
50,3,14,v57-d003-s14,Kettle Row,Nia,request_space,warns_about_wet_floor,resource shelf,canvas:tool alcove:resident:Nia:phrase:request_space,Nia routes request_space to warns_about_wet_floor in resource shelf; no LLM text is generated.,True,True,True,True
51,3,15,v57-d003-s15,North Glasshouse,Ari,thank_resident,invites_retry,quiet rest,canvas:fiber loft:resident:Ari:phrase:thank_resident,Ari routes thank_resident to invites_retry in quiet rest; no LLM text is generated.,True,True,True,True
52,3,16,v57-d003-s16,Willow Exchange,Fay,ask_repair,asks_for_space,failed stitch,canvas:glasshouse:resident:Fay:phrase:ask_repair,Fay routes ask_repair to asks_for_space in failed stitch; no LLM text is generated.,True,True,True,True
53,3,17,v57-d003-s17,Mossbank,Milo,ask_help,points_to_smell,repair bench,canvas:river gate:resident:Milo:phrase:ask_help,Milo routes ask_help to points_to_smell in repair bench; no LLM text is generated.,True,True,True,True
54,4,0,v57-d004-s00,Mossbank,Sera,offer_tool,offers_phrase_repair,shared tool,canvas:rain court:resident:Sera:phrase:offer_tool,Sera routes offer_tool to offers_phrase_repair in shared tool; no LLM text is generated.,True,True,True,True
55,4,1,v57-d004-s01,Kettle Row,Tovan,apologize,warns_about_wet_floor,crowded passage,canvas:tool alcove:resident:Tovan:phrase:apologize,Tovan routes apologize to warns_about_wet_floor in crowded passage; no LLM text is generated.,True,True,True,True
56,4,2,v57-d004-s02,North Glasshouse,Nia,ask_sensory,invites_retry,resource shelf,canvas:fiber loft:resident:Nia:phrase:ask_sensory,Nia routes ask_sensory to invites_retry in resource shelf; no LLM text is generated.,True,True,True,True
57,4,3,v57-d004-s03,Willow Exchange,Ari,request_space,asks_for_space,quiet rest,canvas:glasshouse:resident:Ari:phrase:request_space,Ari routes request_space to asks_for_space in quiet rest; no LLM text is generated.,True,True,True,True
58,4,4,v57-d004-s04,Mossbank,Fay,thank_resident,points_to_smell,failed stitch,canvas:river gate:resident:Fay:phrase:thank_resident,Fay routes thank_resident to points_to_smell in failed stitch; no LLM text is generated.,True,True,True,True
59,4,5,v57-d004-s05,Kettle Row,Milo,ask_repair,keeps_tool_claim,repair bench,canvas:west hearth:resident:Milo:phrase:ask_repair,Milo routes ask_repair to keeps_tool_claim in repair bench; no LLM text is generated.,True,True,True,True
60,4,6,v57-d004-s06,North Glasshouse,Sera,ask_help,accepts_bounded_help,wet crossing,canvas:rain court:resident:Sera:phrase:ask_help,Sera routes ask_help to accepts_bounded_help in wet crossing; no LLM text is generated.,True,True,True,True
61,4,7,v57-d004-s07,Willow Exchange,Tovan,offer_tool,offers_phrase_repair,shared tool,canvas:tool alcove:resident:Tovan:phrase:offer_tool,Tovan routes offer_tool to offers_phrase_repair in shared tool; no LLM text is generated.,True,True,True,True
62,4,8,v57-d004-s08,Mossbank,Nia,apologize,warns_about_wet_floor,crowded passage,canvas:fiber loft:resident:Nia:phrase:apologize,Nia routes apologize to warns_about_wet_floor in crowded passage; no LLM text is generated.,True,True,True,True
63,4,9,v57-d004-s09,Kettle Row,Ari,ask_sensory,invites_retry,resource shelf,canvas:glasshouse:resident:Ari:phrase:ask_sensory,Ari routes ask_sensory to invites_retry in resource shelf; no LLM text is generated.,True,True,True,True
64,4,10,v57-d004-s10,North Glasshouse,Fay,request_space,asks_for_space,quiet rest,canvas:river gate:resident:Fay:phrase:request_space,Fay routes request_space to asks_for_space in quiet rest; no LLM text is generated.,True,True,True,True
65,4,11,v57-d004-s11,Willow Exchange,Milo,thank_resident,points_to_smell,failed stitch,canvas:west hearth:resident:Milo:phrase:thank_resident,Milo routes thank_resident to points_to_smell in failed stitch; no LLM text is generated.,True,True,True,True
66,4,12,v57-d004-s12,Mossbank,Sera,ask_repair,keeps_tool_claim,repair bench,canvas:rain court:resident:Sera:phrase:ask_repair,Sera routes ask_repair to keeps_tool_claim in repair bench; no LLM text is generated.,True,True,True,True
67,4,13,v57-d004-s13,Kettle Row,Tovan,ask_help,accepts_bounded_help,wet crossing,canvas:tool alcove:resident:Tovan:phrase:ask_help,Tovan routes ask_help to accepts_bounded_help in wet crossing; no LLM text is generated.,True,True,True,True
68,4,14,v57-d004-s14,North Glasshouse,Nia,offer_tool,offers_phrase_repair,shared tool,canvas:fiber loft:resident:Nia:phrase:offer_tool,Nia routes offer_tool to offers_phrase_repair in shared tool; no LLM text is generated.,True,True,True,True
69,4,15,v57-d004-s15,Willow Exchange,Ari,apologize,warns_about_wet_floor,crowded passage,canvas:glasshouse:resident:Ari:phrase:apologize,Ari routes apologize to warns_about_wet_floor in crowded passage; no LLM text is generated.,True,True,True,True
70,4,16,v57-d004-s16,Mossbank,Fay,ask_sensory,invites_retry,resource shelf,canvas:river gate:resident:Fay:phrase:ask_sensory,Fay routes ask_sensory to invites_retry in resource shelf; no LLM text is generated.,True,True,True,True
71,4,17,v57-d004-s17,Kettle Row,Milo,request_space,asks_for_space,quiet rest,canvas:west hearth:resident:Milo:phrase:request_space,Milo routes request_space to asks_for_space in quiet rest; no LLM text is generated.,True,True,True,True
72,5,0,v57-d005-s00,Kettle Row,Sera,thank_resident,accepts_bounded_help,repair bench,canvas:tool alcove:resident:Sera:phrase:thank_resident,Sera routes thank_resident to accepts_bounded_help in repair bench; no LLM text is generated.,True,True,True,True
73,5,1,v57-d005-s01,North Glasshouse,Tovan,ask_repair,offers_phrase_repair,wet crossing,canvas:fiber loft:resident:Tovan:phrase:ask_repair,Tovan routes ask_repair to offers_phrase_repair in wet crossing; no LLM text is generated.,True,True,True,True
74,5,2,v57-d005-s02,Willow Exchange,Nia,ask_help,warns_about_wet_floor,shared tool,canvas:glasshouse:resident:Nia:phrase:ask_help,Nia routes ask_help to warns_about_wet_floor in shared tool; no LLM text is generated.,True,True,True,True
75,5,3,v57-d005-s03,Mossbank,Ari,offer_tool,invites_retry,crowded passage,canvas:river gate:resident:Ari:phrase:offer_tool,Ari routes offer_tool to invites_retry in crowded passage; no LLM text is generated.,True,True,True,True
76,5,4,v57-d005-s04,Kettle Row,Fay,apologize,asks_for_space,resource shelf,canvas:west hearth:resident:Fay:phrase:apologize,Fay routes apologize to asks_for_space in resource shelf; no LLM text is generated.,True,True,True,True
77,5,5,v57-d005-s05,North Glasshouse,Milo,ask_sensory,points_to_smell,quiet rest,canvas:rain court:resident:Milo:phrase:ask_sensory,Milo routes ask_sensory to points_to_smell in quiet rest; no LLM text is generated.,True,True,True,True
78,5,6,v57-d005-s06,Willow Exchange,Sera,request_space,keeps_tool_claim,failed stitch,canvas:tool alcove:resident:Sera:phrase:request_space,Sera routes request_space to keeps_tool_claim in failed stitch; no LLM text is generated.,True,True,True,True
79,5,7,v57-d005-s07,Mossbank,Tovan,thank_resident,accepts_bounded_help,repair bench,canvas:fiber loft:resident:Tovan:phrase:thank_resident,Tovan routes thank_resident to accepts_bounded_help in repair bench; no LLM text is generated.,True,True,True,True
80,5,8,v57-d005-s08,Kettle Row,Nia,ask_repair,offers_phrase_repair,wet crossing,canvas:glasshouse:resident:Nia:phrase:ask_repair,Nia routes ask_repair to offers_phrase_repair in wet crossing; no LLM text is generated.,True,True,True,True
81,5,9,v57-d005-s09,North Glasshouse,Ari,ask_help,warns_about_wet_floor,shared tool,canvas:river gate:resident:Ari:phrase:ask_help,Ari routes ask_help to warns_about_wet_floor in shared tool; no LLM text is generated.,True,True,True,True
82,5,10,v57-d005-s10,Willow Exchange,Fay,offer_tool,invites_retry,crowded passage,canvas:west hearth:resident:Fay:phrase:offer_tool,Fay routes offer_tool to invites_retry in crowded passage; no LLM text is generated.,True,True,True,True
83,5,11,v57-d005-s11,Mossbank,Milo,apologize,asks_for_space,resource shelf,canvas:rain court:resident:Milo:phrase:apologize,Milo routes apologize to asks_for_space in resource shelf; no LLM text is generated.,True,True,True,True
84,5,12,v57-d005-s12,Kettle Row,Sera,ask_sensory,points_to_smell,quiet rest,canvas:tool alcove:resident:Sera:phrase:ask_sensory,Sera routes ask_sensory to points_to_smell in quiet rest; no LLM text is generated.,True,True,True,True
85,5,13,v57-d005-s13,North Glasshouse,Tovan,request_space,keeps_tool_claim,failed stitch,canvas:fiber loft:resident:Tovan:phrase:request_space,Tovan routes request_space to keeps_tool_claim in failed stitch; no LLM text is generated.,True,True,True,True
86,5,14,v57-d005-s14,Willow Exchange,Nia,thank_resident,accepts_bounded_help,repair bench,canvas:glasshouse:resident:Nia:phrase:thank_resident,Nia routes thank_resident to accepts_bounded_help in repair bench; no LLM text is generated.,True,True,True,True
87,5,15,v57-d005-s15,Mossbank,Ari,ask_repair,offers_phrase_repair,wet crossing,canvas:river gate:resident:Ari:phrase:ask_repair,Ari routes ask_repair to offers_phrase_repair in wet crossing; no LLM text is generated.,True,True,True,True
88,5,16,v57-d005-s16,Kettle Row,Fay,ask_help,warns_about_wet_floor,shared tool,canvas:west hearth:resident:Fay:phrase:ask_help,Fay routes ask_help to warns_about_wet_floor in shared tool; no LLM text is generated.,True,True,True,True
89,5,17,v57-d005-s17,North Glasshouse,Milo,offer_tool,invites_retry,crowded passage,canvas:rain court:resident:Milo:phrase:offer_tool,Milo routes offer_tool to invites_retry in crowded passage; no LLM text is generated.,True,True,True,True
90,6,0,v57-d006-s00,North Glasshouse,Sera,apologize,keeps_tool_claim,quiet rest,canvas:fiber loft:resident:Sera:phrase:apologize,Sera routes apologize to keeps_tool_claim in quiet rest; no LLM text is generated.,True,True,True,True
91,6,1,v57-d006-s01,Willow Exchange,Tovan,ask_sensory,accepts_bounded_help,failed stitch,canvas:glasshouse:resident:Tovan:phrase:ask_sensory,Tovan routes ask_sensory to accepts_bounded_help in failed stitch; no LLM text is generated.,True,True,True,True
92,6,2,v57-d006-s02,Mossbank,Nia,request_space,offers_phrase_repair,repair bench,canvas:river gate:resident:Nia:phrase:request_space,Nia routes request_space to offers_phrase_repair in repair bench; no LLM text is generated.,True,True,True,True
93,6,3,v57-d006-s03,Kettle Row,Ari,thank_resident,warns_about_wet_floor,wet crossing,canvas:west hearth:resident:Ari:phrase:thank_resident,Ari routes thank_resident to warns_about_wet_floor in wet crossing; no LLM text is generated.,True,True,True,True
94,6,4,v57-d006-s04,North Glasshouse,Fay,ask_repair,invites_retry,shared tool,canvas:rain court:resident:Fay:phrase:ask_repair,Fay routes ask_repair to invites_retry in shared tool; no LLM text is generated.,True,True,True,True
95,6,5,v57-d006-s05,Willow Exchange,Milo,ask_help,asks_for_space,crowded passage,canvas:tool alcove:resident:Milo:phrase:ask_help,Milo routes ask_help to asks_for_space in crowded passage; no LLM text is generated.,True,True,True,True
96,6,6,v57-d006-s06,Mossbank,Sera,offer_tool,points_to_smell,resource shelf,canvas:fiber loft:resident:Sera:phrase:offer_tool,Sera routes offer_tool to points_to_smell in resource shelf; no LLM text is generated.,True,True,True,True
97,6,7,v57-d006-s07,Kettle Row,Tovan,apologize,keeps_tool_claim,quiet rest,canvas:glasshouse:resident:Tovan:phrase:apologize,Tovan routes apologize to keeps_tool_claim in quiet rest; no LLM text is generated.,True,True,True,True
98,6,8,v57-d006-s08,North Glasshouse,Nia,ask_sensory,accepts_bounded_help,failed stitch,canvas:river gate:resident:Nia:phrase:ask_sensory,Nia routes ask_sensory to accepts_bounded_help in failed stitch; no LLM text is generated.,True,True,True,True
99,6,9,v57-d006-s09,Willow Exchange,Ari,request_space,offers_phrase_repair,repair bench,canvas:west hearth:resident:Ari:phrase:request_space,Ari routes request_space to offers_phrase_repair in repair bench; no LLM text is generated.,True,True,True,True
100,6,10,v57-d006-s10,Mossbank,Fay,thank_resident,warns_about_wet_floor,wet crossing,canvas:rain court:resident:Fay:phrase:thank_resident,Fay routes thank_resident to warns_about_wet_floor in wet crossing; no LLM text is generated.,True,True,True,True
101,6,11,v57-d006-s11,Kettle Row,Milo,ask_repair,invites_retry,shared tool,canvas:tool alcove:resident:Milo:phrase:ask_repair,Milo routes ask_repair to invites_retry in shared tool; no LLM text is generated.,True,True,True,True
102,6,12,v57-d006-s12,North Glasshouse,Sera,ask_help,asks_for_space,crowded passage,canvas:fiber loft:resident:Sera:phrase:ask_help,Sera routes ask_help to asks_for_space in crowded passage; no LLM text is generated.,True,True,True,True
103,6,13,v57-d006-s13,Willow Exchange,Tovan,offer_tool,points_to_smell,resource shelf,canvas:glasshouse:resident:Tovan:phrase:offer_tool,Tovan routes offer_tool to points_to_smell in resource shelf; no LLM text is generated.,True,True,True,True
104,6,14,v57-d006-s14,Mossbank,Nia,apologize,keeps_tool_claim,quiet rest,canvas:river gate:resident:Nia:phrase:apologize,Nia routes apologize to keeps_tool_claim in quiet rest; no LLM text is generated.,True,True,True,True
105,6,15,v57-d006-s15,Kettle Row,Ari,ask_sensory,accepts_bounded_help,failed stitch,canvas:west hearth:resident:Ari:phrase:ask_sensory,Ari routes ask_sensory to accepts_bounded_help in failed stitch; no LLM text is generated.,True,True,True,True
106,6,16,v57-d006-s16,North Glasshouse,Fay,request_space,offers_phrase_repair,repair bench,canvas:rain court:resident:Fay:phrase:request_space,Fay routes request_space to offers_phrase_repair in repair bench; no LLM text is generated.,True,True,True,True
107,6,17,v57-d006-s17,Willow Exchange,Milo,thank_resident,warns_about_wet_floor,wet crossing,canvas:tool alcove:resident:Milo:phrase:thank_resident,Milo routes thank_resident to warns_about_wet_floor in wet crossing; no LLM text is generated.,True,True,True,True
108,7,0,v57-d007-s00,Willow Exchange,Sera,ask_repair,points_to_smell,crowded passage,canvas:glasshouse:resident:Sera:phrase:ask_repair,Sera routes ask_repair to points_to_smell in crowded passage; no LLM text is generated.,True,True,True,True
109,7,1,v57-d007-s01,Mossbank,Tovan,ask_help,keeps_tool_claim,resource shelf,canvas:river gate:resident:Tovan:phrase:ask_help,Tovan routes ask_help to keeps_tool_claim in resource shelf; no LLM text is generated.,True,True,True,True
110,7,2,v57-d007-s02,Kettle Row,Nia,offer_tool,accepts_bounded_help,quiet rest,canvas:west hearth:resident:Nia:phrase:offer_tool,Nia routes offer_tool to accepts_bounded_help in quiet rest; no LLM text is generated.,True,True,True,True
111,7,3,v57-d007-s03,North Glasshouse,Ari,apologize,offers_phrase_repair,failed stitch,canvas:rain court:resident:Ari:phrase:apologize,Ari routes apologize to offers_phrase_repair in failed stitch; no LLM text is generated.,True,True,True,True
112,7,4,v57-d007-s04,Willow Exchange,Fay,ask_sensory,warns_about_wet_floor,repair bench,canvas:tool alcove:resident:Fay:phrase:ask_sensory,Fay routes ask_sensory to warns_about_wet_floor in repair bench; no LLM text is generated.,True,True,True,True
113,7,5,v57-d007-s05,Mossbank,Milo,request_space,invites_retry,wet crossing,canvas:fiber loft:resident:Milo:phrase:request_space,Milo routes request_space to invites_retry in wet crossing; no LLM text is generated.,True,True,True,True
114,7,6,v57-d007-s06,Kettle Row,Sera,thank_resident,asks_for_space,shared tool,canvas:glasshouse:resident:Sera:phrase:thank_resident,Sera routes thank_resident to asks_for_space in shared tool; no LLM text is generated.,True,True,True,True
115,7,7,v57-d007-s07,North Glasshouse,Tovan,ask_repair,points_to_smell,crowded passage,canvas:river gate:resident:Tovan:phrase:ask_repair,Tovan routes ask_repair to points_to_smell in crowded passage; no LLM text is generated.,True,True,True,True
116,7,8,v57-d007-s08,Willow Exchange,Nia,ask_help,keeps_tool_claim,resource shelf,canvas:west hearth:resident:Nia:phrase:ask_help,Nia routes ask_help to keeps_tool_claim in resource shelf; no LLM text is generated.,True,True,True,True
117,7,9,v57-d007-s09,Mossbank,Ari,offer_tool,accepts_bounded_help,quiet rest,canvas:rain court:resident:Ari:phrase:offer_tool,Ari routes offer_tool to accepts_bounded_help in quiet rest; no LLM text is generated.,True,True,True,True
118,7,10,v57-d007-s10,Kettle Row,Fay,apologize,offers_phrase_repair,failed stitch,canvas:tool alcove:resident:Fay:phrase:apologize,Fay routes apologize to offers_phrase_repair in failed stitch; no LLM text is generated.,True,True,True,True
