rollback_id,choice_id,lineage,selected_branch_label,rollback_checkpoint,rollback_available,state_before_rollback,state_after_rollback,rollback_preserves_history,comparison_hash
21,21,Orchardline,limited_access,r254-choice-021,True,"{""access"": 0.488, ""agent"": ""Ori"", ""boundary"": 0.2585, ""branch"": ""limited_access"", ""choice_id"": 21, ""followup_due_day"": 3, ""lineage"": ""Orchardline"", ""reentry_id"": 1, ""schedule"": ""limited public access accepted; delay=10"", ""trust"": 0.6504}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 21, ""history"": ""limited_access"", ""lineage"": ""Orchardline"", ""trust"": 0.58}",True,bfc17c7603d7055f
22,22,Orchardline,repair_first_access,r254-choice-022,True,"{""access"": 0.471, ""agent"": ""Ori"", ""boundary"": 0.2485, ""branch"": ""repair_first_access"", ""choice_id"": 22, ""followup_due_day"": 3, ""lineage"": ""Orchardline"", ""reentry_id"": 1, ""schedule"": ""repair before access; delay=18"", ""trust"": 0.6664}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 22, ""history"": ""repair_first_access"", ""lineage"": ""Orchardline"", ""trust"": 0.58}",True,b7a8ef8b2e0a8720
23,23,Orchardline,summary_then_decide,r254-choice-023,True,"{""access"": 0.453, ""agent"": ""Ori"", ""boundary"": 0.2665, ""branch"": ""summary_then_decide"", ""choice_id"": 23, ""followup_due_day"": 3, ""lineage"": ""Orchardline"", ""reentry_id"": 1, ""schedule"": ""summary first, defer access; delay=6"", ""trust"": 0.6364}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 23, ""history"": ""summary_then_decide"", ""lineage"": ""Orchardline"", ""trust"": 0.58}",True,92b7c8807446bb54
24,24,Orchardline,blocked_until_repair,r254-choice-024,True,"{""access"": 0.388, ""agent"": ""Ori"", ""boundary"": 0.3425, ""branch"": ""blocked_until_repair"", ""choice_id"": 24, ""followup_due_day"": 3, ""lineage"": ""Orchardline"", ""reentry_id"": 1, ""schedule"": ""old access blocked until repair; delay=36"", ""trust"": 0.5764}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 24, ""history"": ""blocked_until_repair"", ""lineage"": ""Orchardline"", ""trust"": 0.58}",True,f06cec28697b1779
25,25,Orchardline,observe_then_followup,r254-choice-025,True,"{""access"": 0.443, ""agent"": ""Ori"", ""boundary"": 0.2745, ""branch"": ""observe_then_followup"", ""choice_id"": 25, ""followup_due_day"": 3, ""lineage"": ""Orchardline"", ""reentry_id"": 1, ""schedule"": ""observe, then agent follow-up; delay=2"", ""trust"": 0.6324}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 25, ""history"": ""observe_then_followup"", ""lineage"": ""Orchardline"", ""trust"": 0.58}",True,1aed317717d26be3
26,26,Rainline,limited_access,r254-choice-026,True,"{""access"": 0.4908, ""agent"": ""Vonn"", ""boundary"": 0.2543, ""branch"": ""limited_access"", ""choice_id"": 26, ""followup_due_day"": 3, ""lineage"": ""Rainline"", ""reentry_id"": 1, ""schedule"": ""limited public access accepted; delay=10"", ""trust"": 0.6444}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 26, ""history"": ""limited_access"", ""lineage"": ""Rainline"", ""trust"": 0.58}",True,ab43bc651b60eca8
27,27,Rainline,repair_first_access,r254-choice-027,True,"{""access"": 0.4738, ""agent"": ""Vonn"", ""boundary"": 0.2443, ""branch"": ""repair_first_access"", ""choice_id"": 27, ""followup_due_day"": 3, ""lineage"": ""Rainline"", ""reentry_id"": 1, ""schedule"": ""repair before access; delay=18"", ""trust"": 0.6604}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 27, ""history"": ""repair_first_access"", ""lineage"": ""Rainline"", ""trust"": 0.58}",True,3e540fb75342e71e
28,28,Rainline,summary_then_decide,r254-choice-028,True,"{""access"": 0.4558, ""agent"": ""Vonn"", ""boundary"": 0.2623, ""branch"": ""summary_then_decide"", ""choice_id"": 28, ""followup_due_day"": 3, ""lineage"": ""Rainline"", ""reentry_id"": 1, ""schedule"": ""summary first, defer access; delay=6"", ""trust"": 0.6304}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 28, ""history"": ""summary_then_decide"", ""lineage"": ""Rainline"", ""trust"": 0.58}",True,1365604d2fc26b80
29,29,Rainline,blocked_until_repair,r254-choice-029,True,"{""access"": 0.3908, ""agent"": ""Vonn"", ""boundary"": 0.3383, ""branch"": ""blocked_until_repair"", ""choice_id"": 29, ""followup_due_day"": 3, ""lineage"": ""Rainline"", ""reentry_id"": 1, ""schedule"": ""old access blocked until repair; delay=36"", ""trust"": 0.5704}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 29, ""history"": ""blocked_until_repair"", ""lineage"": ""Rainline"", ""trust"": 0.58}",True,9a67f74ae4eded9a
30,30,Rainline,observe_then_followup,r254-choice-030,True,"{""access"": 0.4458, ""agent"": ""Vonn"", ""boundary"": 0.2703, ""branch"": ""observe_then_followup"", ""choice_id"": 30, ""followup_due_day"": 3, ""lineage"": ""Rainline"", ""reentry_id"": 1, ""schedule"": ""observe, then agent follow-up; delay=2"", ""trust"": 0.6264}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 30, ""history"": ""observe_then_followup"", ""lineage"": ""Rainline"", ""trust"": 0.58}",True,0700c986fbb16879
31,31,Hearthline,limited_access,r254-choice-031,True,"{""access"": 0.4904, ""agent"": ""Sova"", ""boundary"": 0.2589, ""branch"": ""limited_access"", ""choice_id"": 31, ""followup_due_day"": 4, ""lineage"": ""Hearthline"", ""reentry_id"": 2, ""schedule"": ""limited public access accepted; delay=10"", ""trust"": 0.6516}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 31, ""history"": ""limited_access"", ""lineage"": ""Hearthline"", ""trust"": 0.58}",True,b0f477102a167653
32,32,Hearthline,repair_first_access,r254-choice-032,True,"{""access"": 0.4734, ""agent"": ""Sova"", ""boundary"": 0.2489, ""branch"": ""repair_first_access"", ""choice_id"": 32, ""followup_due_day"": 4, ""lineage"": ""Hearthline"", ""reentry_id"": 2, ""schedule"": ""repair before access; delay=18"", ""trust"": 0.6676}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 32, ""history"": ""repair_first_access"", ""lineage"": ""Hearthline"", ""trust"": 0.58}",True,1afbb2055b3b0c1c
33,33,Hearthline,summary_then_decide,r254-choice-033,True,"{""access"": 0.4554, ""agent"": ""Sova"", ""boundary"": 0.2669, ""branch"": ""summary_then_decide"", ""choice_id"": 33, ""followup_due_day"": 4, ""lineage"": ""Hearthline"", ""reentry_id"": 2, ""schedule"": ""summary first, defer access; delay=6"", ""trust"": 0.6376}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 33, ""history"": ""summary_then_decide"", ""lineage"": ""Hearthline"", ""trust"": 0.58}",True,5e1e0d14980f990d
34,34,Hearthline,blocked_until_repair,r254-choice-034,True,"{""access"": 0.3904, ""agent"": ""Sova"", ""boundary"": 0.3429, ""branch"": ""blocked_until_repair"", ""choice_id"": 34, ""followup_due_day"": 4, ""lineage"": ""Hearthline"", ""reentry_id"": 2, ""schedule"": ""old access blocked until repair; delay=36"", ""trust"": 0.5776}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 34, ""history"": ""blocked_until_repair"", ""lineage"": ""Hearthline"", ""trust"": 0.58}",True,38bc0a0e656079a4
35,35,Hearthline,observe_then_followup,r254-choice-035,True,"{""access"": 0.4454, ""agent"": ""Sova"", ""boundary"": 0.2749, ""branch"": ""observe_then_followup"", ""choice_id"": 35, ""followup_due_day"": 4, ""lineage"": ""Hearthline"", ""reentry_id"": 2, ""schedule"": ""observe, then agent follow-up; delay=2"", ""trust"": 0.6336}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 35, ""history"": ""observe_then_followup"", ""lineage"": ""Hearthline"", ""trust"": 0.58}",True,a96507995d3f6958
36,36,Routeline,limited_access,r254-choice-036,True,"{""access"": 0.4896, ""agent"": ""Keth"", ""boundary"": 0.2601, ""branch"": ""limited_access"", ""choice_id"": 36, ""followup_due_day"": 4, ""lineage"": ""Routeline"", ""reentry_id"": 2, ""schedule"": ""limited public access accepted; delay=10"", ""trust"": 0.6396}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 36, ""history"": ""limited_access"", ""lineage"": ""Routeline"", ""trust"": 0.58}",True,90a4f8902c842f29
37,37,Routeline,repair_first_access,r254-choice-037,True,"{""access"": 0.4726, ""agent"": ""Keth"", ""boundary"": 0.2501, ""branch"": ""repair_first_access"", ""choice_id"": 37, ""followup_due_day"": 4, ""lineage"": ""Routeline"", ""reentry_id"": 2, ""schedule"": ""repair before access; delay=18"", ""trust"": 0.6556}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 37, ""history"": ""repair_first_access"", ""lineage"": ""Routeline"", ""trust"": 0.58}",True,da3cf6fafb45763a
38,38,Routeline,summary_then_decide,r254-choice-038,True,"{""access"": 0.4546, ""agent"": ""Keth"", ""boundary"": 0.2681, ""branch"": ""summary_then_decide"", ""choice_id"": 38, ""followup_due_day"": 4, ""lineage"": ""Routeline"", ""reentry_id"": 2, ""schedule"": ""summary first, defer access; delay=6"", ""trust"": 0.6256}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 38, ""history"": ""summary_then_decide"", ""lineage"": ""Routeline"", ""trust"": 0.58}",True,806211a7ac80aa83
39,39,Routeline,blocked_until_repair,r254-choice-039,True,"{""access"": 0.3896, ""agent"": ""Keth"", ""boundary"": 0.3441, ""branch"": ""blocked_until_repair"", ""choice_id"": 39, ""followup_due_day"": 4, ""lineage"": ""Routeline"", ""reentry_id"": 2, ""schedule"": ""old access blocked until repair; delay=36"", ""trust"": 0.5656}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 39, ""history"": ""blocked_until_repair"", ""lineage"": ""Routeline"", ""trust"": 0.58}",True,215deedbaf4b505c
40,40,Routeline,observe_then_followup,r254-choice-040,True,"{""access"": 0.4446, ""agent"": ""Keth"", ""boundary"": 0.2761, ""branch"": ""observe_then_followup"", ""choice_id"": 40, ""followup_due_day"": 4, ""lineage"": ""Routeline"", ""reentry_id"": 2, ""schedule"": ""observe, then agent follow-up; delay=2"", ""trust"": 0.6216}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 40, ""history"": ""observe_then_followup"", ""lineage"": ""Routeline"", ""trust"": 0.58}",True,9208582e671bd522
41,41,Marketline,limited_access,r254-choice-041,True,"{""access"": 0.4882, ""agent"": ""Melo"", ""boundary"": 0.2622, ""branch"": ""limited_access"", ""choice_id"": 41, ""followup_due_day"": 4, ""lineage"": ""Marketline"", ""reentry_id"": 2, ""schedule"": ""limited public access accepted; delay=10"", ""trust"": 0.642}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 41, ""history"": ""limited_access"", ""lineage"": ""Marketline"", ""trust"": 0.58}",True,8c39ffdcf057218e
42,42,Marketline,repair_first_access,r254-choice-042,True,"{""access"": 0.4712, ""agent"": ""Melo"", ""boundary"": 0.2522, ""branch"": ""repair_first_access"", ""choice_id"": 42, ""followup_due_day"": 4, ""lineage"": ""Marketline"", ""reentry_id"": 2, ""schedule"": ""repair before access; delay=18"", ""trust"": 0.658}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 42, ""history"": ""repair_first_access"", ""lineage"": ""Marketline"", ""trust"": 0.58}",True,c1812c6eef58795d
43,43,Marketline,summary_then_decide,r254-choice-043,True,"{""access"": 0.4532, ""agent"": ""Melo"", ""boundary"": 0.2702, ""branch"": ""summary_then_decide"", ""choice_id"": 43, ""followup_due_day"": 4, ""lineage"": ""Marketline"", ""reentry_id"": 2, ""schedule"": ""summary first, defer access; delay=6"", ""trust"": 0.628}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 43, ""history"": ""summary_then_decide"", ""lineage"": ""Marketline"", ""trust"": 0.58}",True,d4fd8c8b54fd0da7
44,44,Marketline,blocked_until_repair,r254-choice-044,True,"{""access"": 0.3882, ""agent"": ""Melo"", ""boundary"": 0.3462, ""branch"": ""blocked_until_repair"", ""choice_id"": 44, ""followup_due_day"": 4, ""lineage"": ""Marketline"", ""reentry_id"": 2, ""schedule"": ""old access blocked until repair; delay=36"", ""trust"": 0.568}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 44, ""history"": ""blocked_until_repair"", ""lineage"": ""Marketline"", ""trust"": 0.58}",True,21c1c6fe9c773557
45,45,Marketline,observe_then_followup,r254-choice-045,True,"{""access"": 0.4432, ""agent"": ""Melo"", ""boundary"": 0.2782, ""branch"": ""observe_then_followup"", ""choice_id"": 45, ""followup_due_day"": 4, ""lineage"": ""Marketline"", ""reentry_id"": 2, ""schedule"": ""observe, then agent follow-up; delay=2"", ""trust"": 0.624}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 45, ""history"": ""observe_then_followup"", ""lineage"": ""Marketline"", ""trust"": 0.58}",True,48e75f2f04502d82
46,46,Ledgerline,limited_access,r254-choice-046,True,"{""access"": 0.4918, ""agent"": ""Nari"", ""boundary"": 0.2568, ""branch"": ""limited_access"", ""choice_id"": 46, ""followup_due_day"": 4, ""lineage"": ""Ledgerline"", ""reentry_id"": 2, ""schedule"": ""limited public access accepted; delay=10"", ""trust"": 0.6372}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 46, ""history"": ""limited_access"", ""lineage"": ""Ledgerline"", ""trust"": 0.58}",True,362b3ce883320574
47,47,Ledgerline,repair_first_access,r254-choice-047,True,"{""access"": 0.4748, ""agent"": ""Nari"", ""boundary"": 0.2468, ""branch"": ""repair_first_access"", ""choice_id"": 47, ""followup_due_day"": 4, ""lineage"": ""Ledgerline"", ""reentry_id"": 2, ""schedule"": ""repair before access; delay=18"", ""trust"": 0.6532}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 47, ""history"": ""repair_first_access"", ""lineage"": ""Ledgerline"", ""trust"": 0.58}",True,04bcdc26d1b1fa06
48,48,Ledgerline,summary_then_decide,r254-choice-048,True,"{""access"": 0.4568, ""agent"": ""Nari"", ""boundary"": 0.2648, ""branch"": ""summary_then_decide"", ""choice_id"": 48, ""followup_due_day"": 4, ""lineage"": ""Ledgerline"", ""reentry_id"": 2, ""schedule"": ""summary first, defer access; delay=6"", ""trust"": 0.6232}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 48, ""history"": ""summary_then_decide"", ""lineage"": ""Ledgerline"", ""trust"": 0.58}",True,2b161dcf5a1a8c48
49,49,Ledgerline,blocked_until_repair,r254-choice-049,True,"{""access"": 0.3918, ""agent"": ""Nari"", ""boundary"": 0.3408, ""branch"": ""blocked_until_repair"", ""choice_id"": 49, ""followup_due_day"": 4, ""lineage"": ""Ledgerline"", ""reentry_id"": 2, ""schedule"": ""old access blocked until repair; delay=36"", ""trust"": 0.5632}","{""access"": 0.42, ""boundary"": 0.3, ""branch"": ""rollback_to_preselection"", ""choice_id"": 49, ""history"": ""blocked_until_repair"", ""lineage"": ""Ledgerline"", ""trust"": 0.58}",True,3f095ec4f77f351f
